order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
191,20,291,Main/Level_Main_191,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,21,33,0.636,95,85,105,687,13,0,,,,,0,,,,direct_pure_normal_extra_02_18_direct_normal_pure_extra_rect_lock_buckle_g20_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_18_direct_normal_pure_extra_rect_lock_buckle_g20_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L191_direct_pure_normal_extra_02_18_direct_normal_pure_.asset,2d4b829142ee8ea498e061c80540206d,Green,None,
194,20,294,Main/Level_Main_194,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,18,37,0.486,87,78,96,660,13,0,,,,,0,,,,direct_pure_normal_extra_01_11_direct_normal_pure_extra_rect_dense_weave_g16_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_11_direct_normal_pure_extra_rect_dense_weave_g16_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L194_direct_pure_normal_extra_01_11_direct_normal_pure_.asset,efb8f2ce23d120149a1e78d9e4e111a3,Green,None,
195,20,295,Main/Level_Main_195,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,37,0.622,106,95,117,836,13,0,,,,,0,,,,direct_normal_topup_08_direct_normal_topup_rect_sweep_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_08_direct_normal_topup_rect_sweep_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L195_direct_normal_topup_08_direct_normal_topup_rect_sw.asset,463fae7a03e1ec04c9c568ced7bf5c31,Green,None,
196,20,296,Main/Level_Main_196,1,normal,PSG_Normal,lock,4,极难,VeryHard,Peak,PSG_Normal_lock_Extreme_Peak,21,40,0.525,135,121,149,818,10,0,,,,,0,,,,direct_polish_clean_13_direct_polish_normal_rect_core_burst_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_13_direct_polish_normal_rect_core_burst_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L196_direct_polish_clean_13_direct_polish_normal_rect_c.asset,acd8820b83934df4c88420018b2c1519,Green,None,
197,20,297,Main/Level_Main_197,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,20,33,0.606,83,75,91,648,13,0,,,,,0,,,,direct_pure_topup_05_24_direct_normal_pure_rect_maze_long_chain_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_24_direct_normal_pure_rect_maze_long_chain_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L197_direct_pure_topup_05_24_direct_normal_pure_rect_ma.asset,cf9727249c057f24facfd5bf5493de12,Green,None,
199,20,299,Main/Level_Main_199,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,22,38,0.579,108,97,119,822,13,0,,,,,0,,,,direct_normal_42_direct_normal_rect_section_unlock_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_42_direct_normal_rect_section_unlock_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L199_direct_normal_42_direct_normal_rect_section_unlock.asset,8287be8cd522cb345a84e6fa8d0a47d4,Green,None,
200,20,300,Main/Level_Main_200,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,21,38,0.553,106,95,117,783,13,0,,,,,0,,,,direct_normal_topup_06_direct_normal_topup_rect_stair_push_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_06_direct_normal_topup_rect_stair_push_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L200_direct_normal_topup_06_direct_normal_topup_rect_st.asset,627652a001eabc148b42fe633d613d7c,Green,None,
202,21,302,Main/Level_Main_202,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,19,38,0.5,94,85,103,707,13,0,,,,,0,,,,direct_pure_topup_06_09_direct_normal_pure_rect_outer_shell_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_09_direct_normal_pure_rect_outer_shell_g7_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L202_direct_pure_topup_06_09_direct_normal_pure_rect_ou.asset,87b7f1a9e2957ea4e9fb70867afe1d72,Green,None,
204,21,304,Main/Level_Main_204,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,22,36,0.611,107,96,118,778,13,0,,,,,0,,,,direct_normal_67_direct_normal_rect_dual_zone_g0_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_67_direct_normal_rect_dual_zone_g0_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L204_direct_normal_67_direct_normal_rect_dual_zone_g0_v.asset,2dcc2dcde0adea14db0cb0a608d8bdb2,Green,PeakTooFlat,
205,21,305,Main/Level_Main_205,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,39,0.538,109,98,120,808,13,0,,,,,0,,,,direct_normal_topup_24_direct_normal_topup_rect_sweep_g8_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_24_direct_normal_topup_rect_sweep_g8_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L205_direct_normal_topup_24_direct_normal_topup_rect_sw.asset,5df8c1eb60cd7fb4ca369f6199899868,Green,None,
206,21,306,Main/Level_Main_206,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,34,0.676,103,93,113,767,13,0,,,,,0,,,,direct_normal_topup_04_direct_normal_topup_rect_core_burst_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_04_direct_normal_topup_rect_core_burst_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L206_direct_normal_topup_04_direct_normal_topup_rect_co.asset,d842118cda3fde74595d1dcdf75eaaa5,Green,None,
208,21,308,Main/Level_Main_208,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,23,39,0.59,111,100,122,874,13,0,,,,,0,,,,direct_normal_12_direct_normal_rect_section_unlock_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_12_direct_normal_rect_section_unlock_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L208_direct_normal_12_direct_normal_rect_section_unlock.asset,cd01c53423653ee4a805a8e0bde97c16,Green,PeakTooFlat,
209,21,309,Main/Level_Main_209,1,normal,PSG_Normal,lock,4,极难,VeryHard,Peak,PSG_Normal_lock_Extreme_Peak,27,46,0.587,153,138,168,1218,13,0,,,,,0,,,,direct_diff120_144_direct_diff_veryhard_dag_unlock_zig_river_g0_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_144_direct_diff_veryhard_dag_unlock_zig_river_g0_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L209_direct_diff120_144_direct_diff_veryhard_dag_unlock.asset,3b3d985765457194f9767eaa5f102094,Green,None,
210,21,310,Main/Level_Main_210,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,38,0.579,113,102,124,828,13,0,,,,,0,,,,direct_normal_149_direct_normal_rect_quasi_symmetry_g2_v15,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_149_direct_normal_rect_quasi_symmetry_g2_v15.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L210_direct_normal_149_direct_normal_rect_quasi_symmetr.asset,01785189d3a4a044ea3c538ac48e9736,Green,None,
211,22,311,Main/Level_Main_211,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,39,0.538,103,93,113,798,13,0,,,,,0,,,,direct_normal_135_direct_normal_rect_sweep_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_135_direct_normal_rect_sweep_g1_v14.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L211_direct_normal_135_direct_normal_rect_sweep_g1_v14.asset,47ad500b249ebf440927310d3d12217a,Green,None,
212,22,312,Main/Level_Main_212,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,19,35,0.543,85,77,93,660,13,0,,,,,0,,,,direct_pure_normal_extra_01_16_direct_normal_pure_extra_rect_maze_long_chain_g16_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_16_direct_normal_pure_extra_rect_maze_long_chain_g16_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L212_direct_pure_normal_extra_01_16_direct_normal_pure_.asset,a8c7e6a853e88984895372196a734950,Green,None,
214,22,314,Main/Level_Main_214,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,20,40,0.5,105,95,115,791,13,0,,,,,0,,,,direct_normal_66_direct_normal_rect_core_burst_g0_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_66_direct_normal_rect_core_burst_g0_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L214_direct_normal_66_direct_normal_rect_core_burst_g0_.asset,cd018e854e6a62d4ab33e7532c3ef039,Green,PeakTooFlat,
215,22,315,Main/Level_Main_215,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,18,36,0.5,90,81,99,642,13,0,,,,,0,,,,direct_pure_topup_05_12_direct_normal_pure_rect_dense_weave_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_12_direct_normal_pure_rect_dense_weave_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L215_direct_pure_topup_05_12_direct_normal_pure_rect_de.asset,10d704aa5805f4348ae236f15fd666dc,Green,None,
216,22,316,Main/Level_Main_216,1,normal,PSG_Normal,section,4,极难,VeryHard,Peak,PSG_Normal_section_Extreme_Peak,21,42,0.5,144,130,158,863,10,0,,,,,0,,,,direct_pure_topup_09_08_direct_polish_hard_pure_rect_stair_push_g14_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_08_direct_polish_hard_pure_rect_stair_push_g14_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L216_direct_pure_topup_09_08_direct_polish_hard_pure_re.asset,faab7096e8109d64d82155c8c4512c74,Green,None,
219,22,319,Main/Level_Main_219,1,normal,PSG_Normal,section,2,困难,Normal,Normal,PSG_Normal_section_Hard_Normal,22,36,0.611,105,95,115,781,13,0,,,,,0,,,,direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L219_direct_normal_topup_17_direct_normal_topup_rect_se.asset,495d5388b33baaa4faa111bc42c370b9,Green,None,
220,22,320,Main/Level_Main_220,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,19,32,0.594,80,72,88,595,13,0,,,,,0,,,,direct_pure_normal_extra_02_10_direct_normal_pure_extra_rect_lock_buckle_g19_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_10_direct_normal_pure_extra_rect_lock_buckle_g19_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L220_direct_pure_normal_extra_02_10_direct_normal_pure_.asset,936a4f100ae0ee3449e6df6ae7fe488c,Green,None,
221,23,321,Main/Level_Main_221,1,normal,PSG_Normal,dense,2,困难,Recovery,Recovery,PSG_Normal_dense_Hard_Recovery,30,33,0.909,126,113,139,977,13,0,,,,,0,,,,direct_diff120_91_direct_diff_hard_near_square_dense_kernel_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_91_direct_diff_hard_near_square_dense_kernel_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L221_direct_diff120_91_direct_diff_hard_near_square_den.asset,4c716667c80292b479cd6b09e553d80f,Green,None,
222,23,322,Main/Level_Main_222,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,20,39,0.513,104,94,114,765,13,0,,,,,0,,,,direct_normal_26_direct_normal_rect_core_burst_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_26_direct_normal_rect_core_burst_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L222_direct_normal_26_direct_normal_rect_core_burst_g2_.asset,5468742292974a44eb97a550780c6f29,Green,None,
224,23,324,Main/Level_Main_224,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,22,35,0.629,108,97,119,757,13,0,,,,,0,,,,direct_normal_27_direct_normal_rect_dual_zone_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_27_direct_normal_rect_dual_zone_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L224_direct_normal_27_direct_normal_rect_dual_zone_g2_v.asset,053364398d9d99746810d0663d89d01f,Green,PeakTooFlat,
226,23,326,Main/Level_Main_226,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,35,0.629,105,95,115,750,13,0,,,,,0,,,,direct_normal_69_direct_normal_rect_quasi_symmetry_g0_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_69_direct_normal_rect_quasi_symmetry_g0_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L226_direct_normal_69_direct_normal_rect_quasi_symmetry.asset,98f5cf87633f71343b4d4cdc0d7030d7,Green,None,
227,23,327,Main/Level_Main_227,1,normal,PSG_Normal,lock,4,极难,VeryHard,Peak,PSG_Normal_lock_Extreme_Peak,24,43,0.558,163,147,179,1015,10,0,,,,,0,,,,direct_polish_hard_02_direct_polish_hard_rect_lock_buckle_g4_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_02_direct_polish_hard_rect_lock_buckle_g4_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L227_direct_polish_hard_02_direct_polish_hard_rect_lock.asset,cf71e5587205185428ff4cfef178c3c5,Green,None,
229,23,329,Main/Level_Main_229,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,21,40,0.525,107,96,118,830,13,0,,,,,0,,,,direct_normal_152_direct_normal_rect_section_unlock_g3_v16,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_152_direct_normal_rect_section_unlock_g3_v16.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L229_direct_normal_152_direct_normal_rect_section_unloc.asset,3f37e24cdcc5abe49bfc4f72eaf62e33,Green,PeakTooFlat,
230,23,330,Main/Level_Main_230,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,35,0.629,101,91,111,755,13,0,,,,,0,,,,direct_pure_topup_04_05_direct_normal_pure_rect_sweep_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_05_direct_normal_pure_rect_sweep_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L230_direct_pure_topup_04_05_direct_normal_pure_rect_sw.asset,f15637fef8cd9c941b5fd6151c74d8cb,Green,None,
231,24,331,Main/Level_Main_231,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,21,31,0.677,103,93,113,639,10,0,,,,,0,,,,direct_pure_normal_extra_03_08_direct_normal_pure_extra_rect_maze_long_chain_g15_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice03/direct_pure_normal_extra_03_08_direct_normal_pure_extra_rect_maze_long_chain_g15_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L231_direct_pure_normal_extra_03_08_direct_normal_pure_.asset,5e0822b88be571c47b2751f33e648605,Green,None,
232,24,332,Main/Level_Main_232,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,23,39,0.59,143,129,157,872,10,0,,,,,0,,,,direct_polish_clean_04_direct_polish_normal_rect_core_burst_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_04_direct_polish_normal_rect_core_burst_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L232_direct_polish_clean_04_direct_polish_normal_rect_c.asset,aabd39abcac06d34790c3f7d155f4303,Green,None,
234,24,334,Main/Level_Main_234,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,18,25,0.72,54,49,59,440,56,0,,,,,0,,,,nomask_style_expansion_16_zig_river_a,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_16_zig_river_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L234_nomask_style_expansion_16_zig_river_a.asset,a1ab56884ad7e5748b2b704ed26c7d2e,Green,None,
236,24,336,Main/Level_Main_236,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,21,39,0.538,107,96,118,810,13,0,,,,,0,,,,direct_normal_topup_47_direct_normal_topup_rect_quasi_symmetry_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_47_direct_normal_topup_rect_quasi_symmetry_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L236_direct_normal_topup_47_direct_normal_topup_rect_qu.asset,e4c56270d688bcd408949a9469059cf0,Green,PeakTooFlat,
237,24,337,Main/Level_Main_237,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,34,0.676,104,94,114,771,13,0,,,,,0,,,,direct_normal_71_direct_normal_rect_outer_shell_g1_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_71_direct_normal_rect_outer_shell_g1_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L237_direct_normal_71_direct_normal_rect_outer_shell_g1.asset,58a35c3abb2fdb94a8863b8348317b35,Green,None,
239,24,339,Main/Level_Main_239,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,24,44,0.545,171,154,188,1038,10,0,,,,,0,,,,direct_polish_hard_19_direct_polish_hard_rect_section_unlock_g6_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_19_direct_polish_hard_rect_section_unlock_g6_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L239_direct_polish_hard_19_direct_polish_hard_rect_sect.asset,83dbe7daca282f34194810b2d7f6fd77,Green,None,
240,24,340,Main/Level_Main_240,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,20,36,0.556,117,105,129,711,10,0,,,,,0,,,,direct_polish_clean_05_direct_polish_normal_rect_dual_zone_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_05_direct_polish_normal_rect_dual_zone_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L240_direct_polish_clean_05_direct_polish_normal_rect_d.asset,db2b7d33b37491c4f8beab514da7a83e,Green,None,
241,25,341,Main/Level_Main_241,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,42,0.548,119,107,131,949,13,0,,,,,0,,,,direct_diff120_105_direct_diff_hard_long_spine_long_corridor_g1_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_105_direct_diff_hard_long_spine_long_corridor_g1_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L241_direct_diff120_105_direct_diff_hard_long_spine_lon.asset,9c22505dcaf24a142a98de7bf95e4967,Green,PeakTooFlat,
244,25,344,Main/Level_Main_244,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,40,0.55,115,103,127,864,13,0,,,,,0,,,,direct_normal_topup_62_direct_normal_topup_rect_stair_push_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_62_direct_normal_topup_rect_stair_push_g7_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L244_direct_normal_topup_62_direct_normal_topup_rect_st.asset,88cf544d254678943b670b448084bff4,Green,None,
245,25,345,Main/Level_Main_245,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,23,41,0.561,150,135,165,925,10,0,,,,,0,,,,direct_polish_clean_22_direct_polish_normal_rect_core_burst_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_22_direct_polish_normal_rect_core_burst_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L245_direct_polish_clean_22_direct_polish_normal_rect_c.asset,c9f5588d61582bb4d8ba08e76528ffb6,Green,None,
246,25,346,Main/Level_Main_246,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,20,42,0.476,109,98,120,827,13,0,,,,,0,,,,direct_normal_150_direct_normal_rect_maze_long_chain_g2_v15,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_150_direct_normal_rect_maze_long_chain_g2_v15.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L246_direct_normal_150_direct_normal_rect_maze_long_cha.asset,3185df29275b8824296b5c0335c78a62,Green,None,
248,25,348,Main/Level_Main_248,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,20,38,0.526,102,92,112,751,13,0,,,,,0,,,,direct_normal_07_direct_normal_rect_dual_zone_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_07_direct_normal_rect_dual_zone_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L248_direct_normal_07_direct_normal_rect_dual_zone_g0_v.asset,9abd23f7b0fd65a48a16e8b722d2ae82,Green,BottleneckHeavy,
249,25,349,Main/Level_Main_249,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,21,41,0.512,137,123,151,840,10,0,,,,,0,,,,direct_polish_clean_20_direct_polish_normal_rect_lock_buckle_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_20_direct_polish_normal_rect_lock_buckle_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L249_direct_polish_clean_20_direct_polish_normal_rect_l.asset,2b224433fcc28e244a2c792ba7db9497,Green,None,
