order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
178,18,278,Main/Level_Main_178,1,shape,PSG_ShapeMask,shape_art,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,38,34,1.118,104,94,114,778,13,1,shell,贝壳,shape_shell,UI/B_MissionAni/Special/ShapeIcons/shape_seashell,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb01_11_main_shell,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L178_shell_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L178_r2_outer_strong_005_r2_006_a401_maskonlyb01_11_mai.asset,35f239961206c0b488129312de77e0d9,Green,None,
179,18,279,Main/Level_Main_179,1,normal,PSG_Normal,lock,3,特别困难,VeryHard,Peak,PSG_Normal_lock_VeryHard_Peak,22,39,0.564,115,103,127,842,13,0,,,,,0,,,,direct_normal_topup_26_direct_normal_topup_rect_lock_buckle_g9_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_26_direct_normal_topup_rect_lock_buckle_g9_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L179_direct_normal_topup_26_direct_normal_topup_rect_lo.asset,c3f15057822352943bebd6a877430eb0,Green,PeakTooFlat,
180,18,280,Main/Level_Main_180,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,38,0.553,108,97,119,782,13,0,,,,,0,,,,direct_normal_topup_56_direct_normal_topup_rect_sweep_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_56_direct_normal_topup_rect_sweep_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L180_direct_normal_topup_56_direct_normal_topup_rect_sw.asset,6ae08e501bd21d147b165c25173254b8,Green,None,
181,19,281,Main/Level_Main_181,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,22,36,0.611,106,95,117,778,13,0,,,,,0,,,,direct_normal_90_direct_normal_rect_maze_long_chain_g2_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_90_direct_normal_rect_maze_long_chain_g2_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L181_direct_normal_90_direct_normal_rect_maze_long_chai.asset,f4585d3decae1b04ab86fe23c84a3a55,Green,None,
182,19,282,Main/Level_Main_182,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,18,38,0.474,88,79,97,671,13,0,,,,,0,,,,direct_pure_topup_04_06_direct_normal_pure_rect_core_burst_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_06_direct_normal_pure_rect_core_burst_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L182_direct_pure_topup_04_06_direct_normal_pure_rect_co.asset,91afb7713a219ee4aa0d25457b82af91,Green,None,
183,19,283,Main/Level_Main_183,1,shape,PSG_ShapeMask,shape_ocean,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,42,42,1.0,103,93,113,749,13,1,airplane,飞机,shape_airplane,UI/B_MissionAni/Special/ShapeIcons/shape_airplane,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb04_04_main_airplane,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L183_airplane_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L183_r2_outer_strong_005_r2_006_a401_maskonlyb04_04_mai.asset,ce9378a7750f364479219b8983adb298,Green,ShapeLowFill,
184,19,284,Main/Level_Main_184_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,24,28,0.857,55,49,61,583,22,0,,,,,1,284,PrefabsN/Arrow/MissionAni/18_Pomeranian_sad_locked_8,PrefabsN/Arrow/MissionAni/18_Pomeranian_happy_break_8,hole_topup_024_topup_std_24x28_dual,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_024_topup_std_24x28_dual.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L184_hole_topup_024_topup_std_24x28_dual.asset,3133aa38fc0c6b24292669ea171fe789,Green,None,
185,19,285,Main/Level_Main_185,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,21,37,0.568,103,93,113,764,13,0,,,,,0,,,,direct_normal_158_direct_normal_rect_stair_push_g3_v16,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_158_direct_normal_rect_stair_push_g3_v16.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L185_direct_normal_158_direct_normal_rect_stair_push_g3.asset,e2c4a49e72f940449b1d843c9c338c02,Green,PeakTooFlat,
186,19,286,Main/Level_Main_186,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,36,0.583,104,94,114,749,13,0,,,,,0,,,,direct_normal_55_direct_normal_rect_sweep_g5_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_55_direct_normal_rect_sweep_g5_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L186_direct_normal_55_direct_normal_rect_sweep_g5_v06.asset,7eb0c92c150362d47ace5e1e69375dca,Green,None,
187,19,287,Main/Level_Main_187,1,shape,PSG_ShapeMask,shape_landmark,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,30,42,0.714,102,92,112,719,13,1,waterdrop,水滴,shape_water_drop,UI/B_MissionAni/Special/ShapeIcons/shape_water_drop,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb04_03_main_waterdrop,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L187_waterdrop_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L187_r2_outer_strong_005_r2_006_a401_maskonlyb04_03_mai.asset,bb37e8631bd828b4cbe2eba33bc218a2,Green,None,
188,19,288,Main/Level_Main_188,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,21,38,0.553,106,95,117,784,13,0,,,,,0,,,,direct_normal_topup_61_direct_normal_topup_rect_dual_zone_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_61_direct_normal_topup_rect_dual_zone_g7_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L188_direct_normal_topup_61_direct_normal_topup_rect_du.asset,9a4adbb45aec3e64a911d08946948b4d,Green,None,
189,19,289,Main/Level_Main_189,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,23,38,0.605,112,101,123,860,13,0,,,,,0,,,,direct_normal_56_direct_normal_rect_core_burst_g5_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_56_direct_normal_rect_core_burst_g5_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L189_direct_normal_56_direct_normal_rect_core_burst_g5_.asset,43c46e65dce009c4d996f938e00d7769,Green,PeakTooFlat,
190,19,290,Main/Level_Main_190,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,39,0.59,113,102,124,878,13,0,,,,,0,,,,direct_normal_topup_54_direct_normal_topup_rect_stair_push_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_54_direct_normal_topup_rect_stair_push_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L190_direct_normal_topup_54_direct_normal_topup_rect_st.asset,ec68ed31924017f40b5c52880465328f,Green,None,
191,20,291,Main/Level_Main_191,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,21,33,0.636,95,85,105,687,13,0,,,,,0,,,,direct_pure_normal_extra_02_18_direct_normal_pure_extra_rect_lock_buckle_g20_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_18_direct_normal_pure_extra_rect_lock_buckle_g20_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L191_direct_pure_normal_extra_02_18_direct_normal_pure_.asset,2d4b829142ee8ea498e061c80540206d,Green,None,
192,20,292,Main/Level_Main_192_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,28,28,1.0,82,74,90,697,19,0,,,,,1,292,PrefabsN/Arrow/MissionAni/19_AmericanShorthair_sad_locked_8,PrefabsN/Arrow/MissionAni/19_AmericanShorthair_happy_break_8,hole_topup_035_topup_std_28x28_dense,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_035_topup_std_28x28_dense.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L192_hole_topup_035_topup_std_28x28_dense.asset,fed955dde5600674f893e457b0be1dfe,Green,None,
193,20,293,Main/Level_Main_193,1,shape,PSG_ShapeMask,shape_ocean,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,44,40,1.1,102,92,112,850,17,1,robothead,机器人头,shape_robot_head,UI/B_MissionAni/Special/ShapeIcons/shape_robot_head,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb07_08_large_robothead,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L193_robothead_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L193_r2_outer_strong_005_r2_006_a401_maskonlyb07_08_lar.asset,543f4378dc4687144891a6e5d0fbe71e,Green,None,
194,20,294,Main/Level_Main_194,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,18,37,0.486,87,78,96,660,13,0,,,,,0,,,,direct_pure_normal_extra_01_11_direct_normal_pure_extra_rect_dense_weave_g16_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_11_direct_normal_pure_extra_rect_dense_weave_g16_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L194_direct_pure_normal_extra_01_11_direct_normal_pure_.asset,efb8f2ce23d120149a1e78d9e4e111a3,Green,None,
195,20,295,Main/Level_Main_195,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,37,0.622,106,95,117,836,13,0,,,,,0,,,,direct_normal_topup_08_direct_normal_topup_rect_sweep_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_08_direct_normal_topup_rect_sweep_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L195_direct_normal_topup_08_direct_normal_topup_rect_sw.asset,463fae7a03e1ec04c9c568ced7bf5c31,Green,None,
196,20,296,Main/Level_Main_196,1,normal,PSG_Normal,lock,4,极难,VeryHard,Peak,PSG_Normal_lock_Extreme_Peak,21,40,0.525,135,121,149,818,10,0,,,,,0,,,,direct_polish_clean_13_direct_polish_normal_rect_core_burst_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_13_direct_polish_normal_rect_core_burst_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L196_direct_polish_clean_13_direct_polish_normal_rect_c.asset,acd8820b83934df4c88420018b2c1519,Green,None,
197,20,297,Main/Level_Main_197,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,20,33,0.606,83,75,91,648,13,0,,,,,0,,,,direct_pure_topup_05_24_direct_normal_pure_rect_maze_long_chain_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_24_direct_normal_pure_rect_maze_long_chain_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L197_direct_pure_topup_05_24_direct_normal_pure_rect_ma.asset,cf9727249c057f24facfd5bf5493de12,Green,None,
198,20,298,Main/Level_Main_198,1,shape,PSG_ShapeMask,shape_object,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,40,38,1.053,104,94,114,736,13,1,headphones,耳机,shape_headphones,UI/B_MissionAni/Special/ShapeIcons/shape_headphones,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb05_09_main_headphones,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L198_headphones_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L198_r2_outer_strong_005_r2_006_a401_maskonlyb05_09_mai.asset,498f55dad63f7d545871d66418006411,Green,None,
199,20,299,Main/Level_Main_199,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,22,38,0.579,108,97,119,822,13,0,,,,,0,,,,direct_normal_42_direct_normal_rect_section_unlock_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_42_direct_normal_rect_section_unlock_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L199_direct_normal_42_direct_normal_rect_section_unlock.asset,8287be8cd522cb345a84e6fa8d0a47d4,Green,None,
200,20,300,Main/Level_Main_200,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,21,38,0.553,106,95,117,783,13,0,,,,,0,,,,direct_normal_topup_06_direct_normal_topup_rect_stair_push_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_06_direct_normal_topup_rect_stair_push_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L200_direct_normal_topup_06_direct_normal_topup_rect_st.asset,627652a001eabc148b42fe633d613d7c,Green,None,
201,21,301,Main/Level_Main_201_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,26,24,1.083,56,50,62,538,22,0,,,,,1,301,PrefabsN/Arrow/MissionAni/20_ExoticShorthair_sad_locked_8,PrefabsN/Arrow/MissionAni/20_ExoticShorthair_happy_break_8,hole_candidate_037_std_26x24_section,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_037_std_26x24_section.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L201_hole_candidate_037_std_26x24_section.asset,472e33dfc00c7534296d8069b82ec378,Green,None,
202,21,302,Main/Level_Main_202,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,19,38,0.5,94,85,103,707,13,0,,,,,0,,,,direct_pure_topup_06_09_direct_normal_pure_rect_outer_shell_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_09_direct_normal_pure_rect_outer_shell_g7_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L202_direct_pure_topup_06_09_direct_normal_pure_rect_ou.asset,87b7f1a9e2957ea4e9fb70867afe1d72,Green,None,
203,21,303,Main/Level_Main_203,1,shape,PSG_ShapeMask,shape_ocean,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,34,49,0.694,102,92,112,829,17,1,microphone,麦克风,shape_microphone,UI/B_MissionAni/Special/ShapeIcons/shape_microphone,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb05_10_large_microphone,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L203_microphone_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L203_r2_outer_strong_005_r2_006_a401_maskonlyb05_10_lar.asset,fca7134fed1378f4798fdb0f960be62a,Green,None,
204,21,304,Main/Level_Main_204,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,22,36,0.611,107,96,118,778,13,0,,,,,0,,,,direct_normal_67_direct_normal_rect_dual_zone_g0_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_67_direct_normal_rect_dual_zone_g0_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L204_direct_normal_67_direct_normal_rect_dual_zone_g0_v.asset,2dcc2dcde0adea14db0cb0a608d8bdb2,Green,PeakTooFlat,
205,21,305,Main/Level_Main_205,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,39,0.538,109,98,120,808,13,0,,,,,0,,,,direct_normal_topup_24_direct_normal_topup_rect_sweep_g8_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_24_direct_normal_topup_rect_sweep_g8_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L205_direct_normal_topup_24_direct_normal_topup_rect_sw.asset,5df8c1eb60cd7fb4ca369f6199899868,Green,None,
206,21,306,Main/Level_Main_206,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,34,0.676,103,93,113,767,13,0,,,,,0,,,,direct_normal_topup_04_direct_normal_topup_rect_core_burst_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_04_direct_normal_topup_rect_core_burst_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L206_direct_normal_topup_04_direct_normal_topup_rect_co.asset,d842118cda3fde74595d1dcdf75eaaa5,Green,None,
207,21,307,Main/Level_Main_207,1,shape,PSG_ShapeMask,shape_music,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,38,38,1.0,114,103,125,851,13,1,magnetvarianta,磁铁,shape_magnet_variant_a,UI/B_MissionAni/Special/ShapeIcons/shape_magnet_variant_a,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb09_04_main_magnetvarianta,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L207_magnetvarianta_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L207_r2_outer_strong_005_r2_006_a401_maskonlyb09_04_mai.asset,dbab9f2c94e5f2547b0bdd9b3ddd557b,Green,None,
208,21,308,Main/Level_Main_208,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,23,39,0.59,111,100,122,874,13,0,,,,,0,,,,direct_normal_12_direct_normal_rect_section_unlock_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_12_direct_normal_rect_section_unlock_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L208_direct_normal_12_direct_normal_rect_section_unlock.asset,cd01c53423653ee4a805a8e0bde97c16,Green,PeakTooFlat,
209,21,309,Main/Level_Main_209,1,normal,PSG_Normal,lock,4,极难,VeryHard,Peak,PSG_Normal_lock_Extreme_Peak,27,46,0.587,153,138,168,1218,13,0,,,,,0,,,,direct_diff120_144_direct_diff_veryhard_dag_unlock_zig_river_g0_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_144_direct_diff_veryhard_dag_unlock_zig_river_g0_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L209_direct_diff120_144_direct_diff_veryhard_dag_unlock.asset,3b3d985765457194f9767eaa5f102094,Green,None,
210,21,310,Main/Level_Main_210,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,38,0.579,113,102,124,828,13,0,,,,,0,,,,direct_normal_149_direct_normal_rect_quasi_symmetry_g2_v15,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_149_direct_normal_rect_quasi_symmetry_g2_v15.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L210_direct_normal_149_direct_normal_rect_quasi_symmetr.asset,01785189d3a4a044ea3c538ac48e9736,Green,None,
211,22,311,Main/Level_Main_211,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,39,0.538,103,93,113,798,13,0,,,,,0,,,,direct_normal_135_direct_normal_rect_sweep_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_135_direct_normal_rect_sweep_g1_v14.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L211_direct_normal_135_direct_normal_rect_sweep_g1_v14.asset,47ad500b249ebf440927310d3d12217a,Green,None,
212,22,312,Main/Level_Main_212,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,19,35,0.543,85,77,93,660,13,0,,,,,0,,,,direct_pure_normal_extra_01_16_direct_normal_pure_extra_rect_maze_long_chain_g16_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_16_direct_normal_pure_extra_rect_maze_long_chain_g16_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L212_direct_pure_normal_extra_01_16_direct_normal_pure_.asset,a8c7e6a853e88984895372196a734950,Green,None,
213,22,313,Main/Level_Main_213,1,shape,PSG_ShapeMask,shape_nature,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,44,43,1.023,111,100,122,931,17,1,wizardhat,巫师帽,shape_wizard_hat,UI/B_MissionAni/Special/ShapeIcons/shape_wizard_hat,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_large_wizardhat,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV4/shape_refresh_v4_L213_maskonlyb02_07_large_wizardhat_20260614_171915.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L213_r2_outer_strong_005_r2_006_a401_maskonlyb02_07_lar.asset,121272a284555124a9e7afc3523fdeca,Yellow,StartFakeWide,
214,22,314,Main/Level_Main_214,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,20,40,0.5,105,95,115,791,13,0,,,,,0,,,,direct_normal_66_direct_normal_rect_core_burst_g0_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_66_direct_normal_rect_core_burst_g0_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L214_direct_normal_66_direct_normal_rect_core_burst_g0_.asset,cd018e854e6a62d4ab33e7532c3ef039,Green,PeakTooFlat,
215,22,315,Main/Level_Main_215,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,18,36,0.5,90,81,99,642,13,0,,,,,0,,,,direct_pure_topup_05_12_direct_normal_pure_rect_dense_weave_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_12_direct_normal_pure_rect_dense_weave_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L215_direct_pure_topup_05_12_direct_normal_pure_rect_de.asset,10d704aa5805f4348ae236f15fd666dc,Green,None,
216,22,316,Main/Level_Main_216,1,normal,PSG_Normal,section,4,极难,VeryHard,Peak,PSG_Normal_section_Extreme_Peak,21,42,0.5,144,130,158,863,10,0,,,,,0,,,,direct_pure_topup_09_08_direct_polish_hard_pure_rect_stair_push_g14_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_08_direct_polish_hard_pure_rect_stair_push_g14_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L216_direct_pure_topup_09_08_direct_polish_hard_pure_re.asset,faab7096e8109d64d82155c8c4512c74,Green,None,
217,22,317,Main/Level_Main_217_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,28,22,1.273,56,50,62,540,22,0,,,,,1,317,PrefabsN/Arrow/MissionAni/21_Rottweiler_sad_locked_8,PrefabsN/Arrow/MissionAni/21_Rottweiler_happy_break_8,hole_candidate_072_wide_28x22_lock,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_072_wide_28x22_lock.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L217_hole_candidate_072_wide_28x22_lock.asset,ede28484863beea439a9485d5d30706d,Green,None,
