rank,status,pack,sourceId,sourcePath,outputId,outputPath,mode,width,height,chainsBefore,chainsAfter,tilesBefore,tilesAfter,coverageBefore,coverageAfter,outer1Before,outer1After,outer2Before,outer2After,maxOuterEmptyBefore,maxOuterEmptyAfter,edgeShortBefore,edgeShortAfter,edgeLongBefore,edgeLongAfter,maxEdgeRunBefore,maxEdgeRunAfter,trimmedOuterExit,trimmedOuterShort,filled,greedy,score,details
158,repaired,R1,r1_ab_274_above300_level_949_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_274_above300_level_949_final.asset,r1_outer_strong_158_r1_274_a949,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_158_r1_274_a949.asset,fill_outer,26,36,112,115,885,909,0.946,0.971,0.783,0.983,0.879,0.983,23,1,25,25,2,2,15,18,0,0,7,True,10077.8,original:greedy=True:outer1=0.783:outer2=0.879:empty=23:edgeShort=25:edgeLong=2:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=0.983:outer2=0.983:empty=1:edgeShort=25:edgeLong=2:filled=7:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.983:outer2=0.983:empty=1:edgeShort=25:edgeLong=2:filled=7:trim=0/0:fast greedy budget=450
159,repaired,R1,r1_ab_277_above300_level_954_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_277_above300_level_954_final.asset,r1_outer_strong_159_r1_277_a954,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_159_r1_277_a954.asset,fill_outer,33,39,118,120,1262,1268,0.981,0.985,0.950,0.993,0.960,0.982,3,1,21,22,11,11,27,27,0,0,6,True,9583.9,original:greedy=True:outer1=0.950:outer2=0.960:empty=3:edgeShort=21:edgeLong=11:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=0.993:outer2=0.982:empty=1:edgeShort=22:edgeLong=11:filled=6:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.993:outer2=0.982:empty=1:edgeShort=22:edgeLong=11:filled=6:trim=0/0:fast greedy budget=450
160,repaired,R1,r1_ab_278_above300_level_955_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_278_above300_level_955_final.asset,r1_outer_strong_160_r1_278_a955,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_160_r1_278_a955.asset,fill_outer,18,27,57,57,476,478,0.979,0.984,0.977,1.000,0.970,0.982,1,0,20,19,2,2,13,13,0,0,2,True,10522.1,original:greedy=True:outer1=0.977:outer2=0.970:empty=1:edgeShort=20:edgeLong=2:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=1.000:outer2=0.982:empty=0:edgeShort=19:edgeLong=2:filled=2:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.988:outer2=0.976:empty=1:edgeShort=16:edgeLong=2:filled=8:trim=0/3:fast greedy budget=450
161,repaired,R1,r1_ab_279_above300_level_957_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_279_above300_level_957_final.asset,r1_outer_strong_161_r1_279_a957,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_161_r1_279_a957.asset,fill_outer,18,30,58,60,513,524,0.950,0.970,0.924,1.000,0.949,1.000,1,0,12,14,3,3,12,12,0,0,7,True,10590.1,original:greedy=True:outer1=0.924:outer2=0.949:empty=1:edgeShort=12:edgeLong=3:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=1.000:outer2=1.000:empty=0:edgeShort=14:edgeLong=3:filled=7:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=1.000:outer2=1.000:empty=0:edgeShort=14:edgeLong=3:filled=7:trim=0/0:fast greedy budget=450
162,kept,R1,r1_ab_281_above300_level_965_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_281_above300_level_965_final.asset,r1_outer_strong_162_r1_281_a965,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_162_r1_281_a965.asset,original,32,35,114,114,1028,1028,0.918,0.918,0.608,0.608,0.710,0.710,34,34,16,16,3,3,14,14,0,0,0,True,2287.7,original:greedy=True:outer1=0.608:outer2=0.710:empty=34:edgeShort=16:edgeLong=3:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=False:outer1=0.985:outer2=0.913:empty=1:edgeShort=22:edgeLong=4:filled=16:trim=0/0:fast greedy failed budget=450 | trim_refill:greedy=False:outer1=0.985:outer2=0.913:empty=1:edgeShort=22:edgeLong=4:filled=16:trim=0/0:fast greedy failed budget=450
163,repaired,R1,r1_ab_282_above300_level_966_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_282_above300_level_966_final.asset,r1_outer_strong_163_r1_282_a966,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_163_r1_282_a966.asset,trim_refill,21,28,93,93,572,577,0.973,0.981,0.947,1.000,0.961,0.989,2,0,19,19,5,5,14,14,1,0,5,True,10311.4,original:greedy=True:outer1=0.947:outer2=0.961:empty=2:edgeShort=19:edgeLong=5:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=1.000:outer2=0.989:empty=0:edgeShort=20:edgeLong=5:filled=5:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=1.000:outer2=0.989:empty=0:edgeShort=19:edgeLong=5:filled=5:trim=1/0:fast greedy budget=450
164,repaired,R1,r1_ab_283_above300_level_969_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_283_above300_level_969_final.asset,r1_outer_strong_164_r1_283_a969,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_164_r1_283_a969.asset,fill_outer,30,36,122,126,1042,1052,0.965,0.974,0.898,0.977,0.948,0.988,3,1,16,18,7,7,14,14,0,0,10,True,9922.8,original:greedy=True:outer1=0.898:outer2=0.948:empty=3:edgeShort=16:edgeLong=7:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=0.977:outer2=0.988:empty=1:edgeShort=18:edgeLong=7:filled=10:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.961:outer2=0.980:empty=1:edgeShort=16:edgeLong=7:filled=11:trim=0/1:fast greedy budget=450
165,repaired,R1,r1_ab_284_above300_level_972_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_284_above300_level_972_final.asset,r1_outer_strong_165_r1_284_a972,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_165_r1_284_a972.asset,fill_outer,21,25,50,51,501,507,0.954,0.966,0.886,0.955,0.935,0.970,4,3,6,6,4,4,15,15,0,0,5,True,9803.8,original:greedy=True:outer1=0.886:outer2=0.935:empty=4:edgeShort=6:edgeLong=4:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=0.955:outer2=0.970:empty=3:edgeShort=6:edgeLong=4:filled=5:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.955:outer2=0.970:empty=3:edgeShort=6:edgeLong=4:filled=5:trim=0/0:fast greedy budget=450
166,repaired,R1,r1_ab_285_above300_level_974_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_285_above300_level_974_final.asset,r1_outer_strong_166_r1_285_a974,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_166_r1_285_a974.asset,fill_outer,38,42,107,107,1558,1563,0.976,0.979,0.962,0.994,0.957,0.974,2,1,13,12,13,13,28,29,0,0,5,True,9521.7,original:greedy=True:outer1=0.962:outer2=0.957:empty=2:edgeShort=13:edgeLong=13:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=0.994:outer2=0.974:empty=1:edgeShort=12:edgeLong=13:filled=5:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.994:outer2=0.974:empty=1:edgeShort=12:edgeLong=13:filled=5:trim=0/0:fast greedy budget=450
167,repaired,R1,r1_ab_288_above300_level_984_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_288_above300_level_984_final.asset,r1_outer_strong_167_r1_288_a984,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_167_r1_288_a984.asset,fill_outer,20,34,76,76,661,664,0.972,0.976,0.971,1.000,0.970,0.985,1,0,16,16,0,0,8,8,0,0,3,True,10727.3,original:greedy=True:outer1=0.971:outer2=0.970:empty=1:edgeShort=16:edgeLong=0:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=1.000:outer2=0.985:empty=0:edgeShort=16:edgeLong=0:filled=3:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=1.000:outer2=0.985:empty=0:edgeShort=16:edgeLong=0:filled=3:trim=0/0:fast greedy budget=450
168,repaired,R1,r1_ab_289_above300_level_985_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_289_above300_level_985_final.asset,r1_outer_strong_168_r1_289_a985,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_168_r1_289_a985.asset,fill_outer,22,24,47,49,493,517,0.934,0.979,0.727,1.000,0.845,0.988,23,0,8,8,3,4,13,18,0,0,2,True,10486.3,original:greedy=True:outer1=0.727:outer2=0.845:empty=23:edgeShort=8:edgeLong=3:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=1.000:outer2=0.988:empty=0:edgeShort=8:edgeLong=4:filled=2:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=1.000:outer2=0.988:empty=0:edgeShort=8:edgeLong=4:filled=2:trim=0/0:fast greedy budget=450
169,repaired,R1,r1_ab_290_above300_level_987_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_290_above300_level_987_final.asset,r1_outer_strong_169_r1_290_a987,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_169_r1_290_a987.asset,trim_refill,22,32,67,71,651,679,0.925,0.964,0.856,0.981,0.865,0.970,7,1,14,15,2,2,15,15,0,2,7,True,10245.6,original:greedy=True:outer1=0.856:outer2=0.865:empty=7:edgeShort=14:edgeLong=2:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=0.971:outer2=0.970:empty=1:edgeShort=17:edgeLong=2:filled=7:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.981:outer2=0.970:empty=1:edgeShort=15:edgeLong=2:filled=7:trim=0/2:fast greedy budget=450
170,kept,R1,r1_ab_294_aout_level_002_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_294_aout_level_002_final.asset,r1_outer_strong_170_r1_294_a002,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_170_r1_294_a002.asset,fill_outer,6,8,8,8,48,48,1.000,1.000,1.000,1.000,1.000,1.000,0,0,3,3,0,0,6,6,0,0,0,True,10952.0,original:greedy=True:outer1=1.000:outer2=1.000:empty=0:edgeShort=3:edgeLong=0:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=1.000:outer2=1.000:empty=0:edgeShort=3:edgeLong=0:filled=0:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=1.000:outer2=1.000:empty=0:edgeShort=3:edgeLong=0:filled=0:trim=0/0:fast greedy budget=450
171,repaired,R1,r1_ab_295_aout_level_003_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_295_aout_level_003_final.asset,r1_outer_strong_171_r1_295_a003,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_171_r1_295_a003.asset,fill_outer,11,13,16,17,139,141,0.972,0.986,0.977,1.000,0.975,1.000,1,0,5,6,0,0,6,6,0,0,1,True,10901.2,original:greedy=True:outer1=0.977:outer2=0.975:empty=1:edgeShort=5:edgeLong=0:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=1.000:outer2=1.000:empty=0:edgeShort=6:edgeLong=0:filled=1:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=1.000:outer2=1.000:empty=0:edgeShort=6:edgeLong=0:filled=1:trim=0/0:fast greedy budget=450
172,kept,R1,r1_ab_296_aout_level_004_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_296_aout_level_004_final.asset,r1_outer_strong_172_r1_296_a004,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_172_r1_296_a004.asset,fill_outer,13,12,14,14,154,154,0.987,0.987,1.000,1.000,0.988,0.988,0,0,3,3,2,2,10,10,0,0,0,True,10747.9,original:greedy=True:outer1=1.000:outer2=0.988:empty=0:edgeShort=3:edgeLong=2:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=1.000:outer2=0.988:empty=0:edgeShort=3:edgeLong=2:filled=0:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=1.000:outer2=0.988:empty=0:edgeShort=3:edgeLong=2:filled=0:trim=0/0:fast greedy budget=450
173,repaired,R1,r1_ab_297_aout_level_006_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_297_aout_level_006_final.asset,r1_outer_strong_173_r1_297_a006,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_173_r1_297_a006.asset,fill_outer,19,21,27,30,342,383,0.857,0.960,0.671,1.000,0.806,0.986,19,0,4,4,5,7,17,19,0,0,4,True,10349.9,original:greedy=True:outer1=0.671:outer2=0.806:empty=19:edgeShort=4:edgeLong=5:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=1.000:outer2=0.986:empty=0:edgeShort=4:edgeLong=7:filled=4:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=1.000:outer2=0.986:empty=0:edgeShort=4:edgeLong=7:filled=4:trim=0/0:fast greedy budget=450
174,repaired,R1,r1_ab_298_aout_level_008_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_298_aout_level_008_final.asset,r1_outer_strong_174_r1_298_a008,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_174_r1_298_a008.asset,fill_outer,22,31,26,52,454,643,0.666,0.943,0.000,0.824,0.291,0.908,102,11,0,11,3,8,17,18,0,0,44,True,6970.4,original:greedy=True:outer1=0.000:outer2=0.291:empty=102:edgeShort=0:edgeLong=3:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=0.824:outer2=0.908:empty=11:edgeShort=11:edgeLong=8:filled=44:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.824:outer2=0.908:empty=11:edgeShort=11:edgeLong=8:filled=44:trim=0/0:fast greedy budget=450
175,repaired,R1,r1_ab_300_aout_level_013_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_300_aout_level_013_final.asset,r1_outer_strong_175_r1_300_a013,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_175_r1_300_a013.asset,fill_outer,25,44,44,104,527,1073,0.479,0.975,0.022,0.910,0.135,0.954,116,3,6,18,0,18,8,18,0,0,82,True,8202.6,original:greedy=True:outer1=0.022:outer2=0.135:empty=116:edgeShort=6:edgeLong=0:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=0.910:outer2=0.954:empty=3:edgeShort=18:edgeLong=18:filled=82:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.910:outer2=0.954:empty=3:edgeShort=18:edgeLong=18:filled=82:trim=0/0:fast greedy budget=450
176,repaired,R1,r1_ab_301_aout_level_014_final,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_301_aout_level_014_final.asset,r1_outer_strong_176_r1_301_a014,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_176_r1_301_a014.asset,fill_outer,24,45,44,97,392,936,0.363,0.867,0.000,0.918,0.096,0.958,134,3,3,8,0,20,9,18,0,0,72,True,8226.6,original:greedy=True:outer1=0.000:outer2=0.096:empty=134:edgeShort=3:edgeLong=0:filled=0:trim=0/0:fast greedy budget=450 | fill_outer:greedy=True:outer1=0.918:outer2=0.958:empty=3:edgeShort=8:edgeLong=20:filled=72:trim=0/0:fast greedy budget=450 | trim_refill:greedy=True:outer1=0.918:outer2=0.958:empty=3:edgeShort=8:edgeLong=20:filled=72:trim=0/0:fast greedy budget=450
177,missing_level,R1,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,missing authored level
