rank,pairPriority,riskScore,sourceAType,sourceBType,sourceA,sourceB,basePair,layout,gap,width,height,chains,coverage,aspect,inwardPressure,crossBlocks,blockedChains,blockingChains,blockedByOtherMax,blocksOtherMax,topBlockedIndex,topBlockedOwner,topBlockedHits,topBlockerIndex,topBlockerOwner,topBlockerHits,planScore,details
1417,3,681.632,R1,Seed,r1_ab_049_above300_level_492_final,seed_Above300_level_954,r1:a492|seed:a954|h,H0,0,51,36,142,0.905,1.417,22,19,19,9,1,6,0,0,1,3,0,6,629.332,rawOk tiles=1662
1418,1,681.673,R2,R2,r1_ab_179_above300_level_717_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_b3_added69_rotation_vflip,r1_ab_195_above300_level_754_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_l2_added58_rotation_vflip,r2:a717|r2:a754|h,H0,0,49,31,143,0.942,1.581,22,22,22,14,1,3,10,0,1,137,1,3,691.289,rawOk tiles=1431
1419,3,681.705,R1,Seed,r1_ab_235_above300_level_852_final,seed_Arrowz_level_236,r1:a852|seed:a236|h,H0,0,46,30,124,0.927,1.533,19,18,18,7,1,7,12,0,1,76,1,7,721.442,rawOk tiles=1279
1420,0,681.794,R2,R1,r1_ab_149_above300_level_654_final_take_refill_v2_p2_delta23_occ19_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r1_ab_232_above300_level_845_final,r1:a845|r2:a654|h,H0,0,48,30,144,0.951,1.600,19,18,18,8,1,7,2,0,1,136,1,7,778.195,rawOk tiles=1369
1421,4,681.836,Seed,Seed,seed_above300_level_584,seed_Above300_level_946,seed:a584|seed:a946|h,H0,0,44,32,157,0.955,1.375,22,22,22,11,1,4,4,0,1,146,1,4,736.807,rawOk tiles=1344
1422,0,681.996,R1,R2,r1_ab_097_above300_level_581_final,r1_ab_139_above300_level_632_final_take_refill_v2_p2_delta22_occ14_addcells_rewrite_v2_v2_l2_added67_rotation_vflip,r1:a581|r2:a632|h,H0,0,44,35,162,0.918,1.257,21,20,20,7,1,6,1,0,1,28,0,6,714.231,rawOk tiles=1414
1423,4,682.276,Seed,Seed,seed_above300_level_584,seed_Arrowz_level_178,seed:a178|seed:a584|h,H0,0,43,32,128,0.940,1.344,21,20,20,6,1,6,17,0,1,86,1,6,703.081,rawOk tiles=1293
1424,2,682.355,R2,Seed,r1_ab_149_above300_level_654_final_take_refill_v2_p2_delta23_occ19_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,seed_Above300_level_757,r2:a654|seed:a757|h,H0,0,43,32,130,0.924,1.344,24,21,21,12,1,4,2,0,1,8,0,4,611.718,rawOk tiles=1271
1425,1,682.482,R1,R1,r1_ab_048_above300_level_491_final,r1_ab_233_above300_level_846_final,r1:a491|r1:a846|h,H0,0,47,32,131,0.926,1.469,22,22,22,8,1,4,20,0,1,16,0,4,664.508,rawOk tiles=1392
1426,1,682.506,R1,R1,r1_ab_093_above300_level_574_final,r1_ab_195_above300_level_754_final,r1:a574|r1:a754|h,H0,0,41,31,129,0.945,1.323,20,20,20,7,1,6,0,0,1,88,1,6,739.61,rawOk tiles=1201
1427,2,682.637,Seed,R2,seed_Arrowz_level_135,r1_ab_041_above300_level_473_final_take_refill_v2_p2_delta26_occ18_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,r2:a473|seed:a135|h,H0,0,45,29,127,0.910,1.552,23,21,21,10,1,4,13,0,1,81,1,4,610.5,rawOk tiles=1187
1428,3,682.71,R1,Seed,r1_ab_290_above300_level_987_final,seed_Above300_level_632,r1:a987|seed:a632|h,H0,0,42,32,136,0.937,1.313,22,22,22,10,1,4,1,0,1,67,1,4,697.47,rawOk tiles=1259
1429,1,682.744,R1,R1,r1_ab_211_above300_level_789_final,r1_ab_178_above300_level_716_final,r1:a716|r1:a789|h,H0,0,41,29,126,0.909,1.414,25,21,21,10,1,4,0,0,1,40,0,4,558.529,rawOk tiles=1081
1430,1,682.802,R1,R1,r1_ab_165_above300_level_691_final,r1_ab_190_above300_level_742_final,r1:a691|r1:a742|h,H0,0,42,32,124,0.926,1.313,22,22,22,9,1,4,3,0,1,27,0,4,667.185,rawOk tiles=1244
1431,0,682.853,R2,R1,r1_ab_010_above300_level_417_final_take_refill_v2_p2_delta23_occ23_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r1_ab_282_above300_level_966_final,r1:a966|r2:a417|h,H0,0,46,30,174,0.922,1.533,22,22,22,14,1,3,9,0,1,154,1,3,675.844,rawOk tiles=1273
1432,1,682.986,R1,R1,r1_ab_245_above300_level_871_final,r1_ab_219_above300_level_811_final,r1:a811|r1:a871|h,H0,0,44,27,124,0.927,1.630,22,21,21,10,1,4,2,0,1,50,0,4,651.753,rawOk tiles=1101
1433,1,682.994,R2,R2,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,r1_ab_232_above300_level_845_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_r3_added89_rotation_vflip,r2:a527|r2:a845|h,H0,0,48,30,178,0.944,1.600,21,21,21,12,1,4,5,0,1,150,1,4,721.694,rawOk tiles=1360
1434,0,683.018,R2,R1,r1_ab_254_above300_level_887_final_sparse_prefill_fill4_hole11_addcells_rewrite_v2_v2_t2_added41_rotation_vflip,r1_ab_178_above300_level_716_final,r1:a716|r2:a887|h,H0,0,43,29,146,0.926,1.483,22,22,22,9,1,4,2,0,1,11,0,4,692.938,rawOk tiles=1155
1435,2,683.043,R2,Seed,r1_ab_087_above300_level_558_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added54_rotation_vflip,seed_Above300_level_966,r2:a558|seed:a966|h,H0,0,41,28,130,0.932,1.464,17,16,16,6,1,9,5,0,1,102,1,9,794.853,rawOk tiles=1070
1436,2,683.05,R2,Seed,r1_ab_278_above300_level_955_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,seed_Above300_level_987,r2:a955|seed:a987|h,H0,0,42,30,122,0.900,1.400,22,19,19,8,1,6,14,0,1,66,1,6,624.107,rawOk tiles=1134
1437,0,683.284,R2,R1,r1_ab_247_above300_level_877_final_take_refill_v2_p2_delta9_occ5_addcells_rewrite_v2_v2_l2_added59_rotation_vflip,r1_ab_156_above300_level_672_final,r1:a672|r2:a877|h,H0,0,44,31,151,0.947,1.419,24,23,23,11,1,3,3,0,1,37,0,3,667.555,rawOk tiles=1292
1438,0,683.343,R1,R2,r1_ab_029_above300_level_456_final,r1_ab_219_above300_level_811_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_t3_added69_rotation_vflip,r1:a456|r2:a811|h,H0,0,47,30,131,0.901,1.567,27,18,18,7,1,6,42,0,1,42,0,6,504.382,rawOk tiles=1270
1439,2,683.391,R2,Seed,r1_ab_264_above300_level_906_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_r2_added56_rotation_vflip,seed_Above300_level_757,r2:a906|seed:a757|h,H0,0,44,32,137,0.918,1.375,23,20,20,11,1,5,6,0,1,126,1,5,642.125,rawOk tiles=1292
1440,1,683.787,R1,R1,r1_ab_063_above300_level_515_final,r1_ab_201_above300_level_764_final,r1:a515|r1:a764|h,H0,0,56,35,182,0.952,1.600,21,21,21,12,1,4,3,0,1,3,0,4,725.648,rawOk tiles=1866
1441,3,683.836,R1,Seed,r1_ab_097_above300_level_581_final,seed_Above300_level_635,r1:a581|seed:a635|h,H0,0,44,32,133,0.955,1.375,22,22,22,10,1,4,1,0,1,20,0,4,704.182,rawOk tiles=1344
1442,4,683.919,Seed,Seed,seed_Above300_level_987,seed_Above300_level_632,seed:a632|seed:a987|h,H0,0,42,32,127,0.905,1.313,22,21,21,7,1,5,1,0,1,14,0,5,644.101,rawOk tiles=1216
1443,1,683.942,R1,R1,r1_ab_247_above300_level_877_final,r1_ab_232_above300_level_845_final,r1:a845|r1:a877|h,H0,0,45,31,153,0.942,1.452,21,21,21,9,1,5,4,0,1,144,1,5,735.587,rawOk tiles=1314
1444,4,683.967,Seed,Seed,seed_Above300_level_527,seed_Arrowz_level_103,seed:a103|seed:a527|h,H0,0,48,36,132,0.901,1.333,29,20,20,6,1,5,5,0,1,6,0,5,443.542,rawOk tiles=1557
1445,2,684.14,R2,Seed,r1_ab_149_above300_level_654_final_take_refill_v2_p2_delta23_occ19_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,seed_Above300_level_845,r2:a654|seed:a845|h,H0,0,46,30,134,0.946,1.533,17,17,17,8,1,8,2,0,1,92,1,8,812.257,rawOk tiles=1306
1446,1,684.354,R1,R1,r1_ab_238_above300_level_858_final,r1_ab_282_above300_level_966_final,r1:a858|r1:a966|h,H0,0,39,31,143,0.923,1.258,20,20,20,8,1,6,7,0,1,128,1,6,724.225,rawOk tiles=1116
1447,4,684.525,Seed,Seed,seed_Above300_level_618,seed_Above300_level_632,seed:a618|seed:a632|h,H0,0,40,32,126,0.914,1.250,21,21,21,8,1,5,8,0,1,11,0,5,684.188,rawOk tiles=1170
1448,0,684.576,R1,R2,r1_ab_290_above300_level_987_final,r1_ab_232_above300_level_845_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_r3_added89_rotation_vflip,r1:a987|r2:a845|h,H0,0,51,32,175,0.907,1.594,21,21,21,12,1,4,1,0,1,148,1,4,682.385,rawOk tiles=1480
1449,0,684.639,R1,R2,r1_ab_273_above300_level_948_final,r1_ab_156_above300_level_672_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l3_added85_rotation_vflip,r1:a948|r2:a672|h,H0,0,48,30,150,0.945,1.600,23,21,21,12,1,4,9,0,1,137,1,4,677.389,rawOk tiles=1361
1450,2,684.639,Seed,R2,seed_Above300_level_717,r1_ab_233_above300_level_846_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_l3_added84_rotation_vflip,r2:a846|seed:a717|h,H0,0,48,30,130,0.908,1.600,23,17,17,8,1,7,11,0,1,8,0,7,605.389,rawOk tiles=1307
1451,1,684.656,R1,R1,r1_ab_063_above300_level_515_final,r1_ab_165_above300_level_691_final,r1:a515|r1:a691|h,H0,0,45,35,144,0.915,1.286,20,20,20,8,1,6,3,0,1,32,0,6,718.159,rawOk tiles=1441
1452,0,684.708,R1,R2,r1_ab_278_above300_level_955_final,r1_ab_208_above300_level_782_final_take_refill_v2_p1_delta8_occ8_addcells_rewrite_v2_v2_r2_added60_rotation_vflip,r1:a955|r2:a782|h,H0,0,39,31,121,0.902,1.258,23,18,18,6,1,7,14,0,1,8,0,7,600.99,rawOk tiles=1091
1453,2,684.773,R2,Seed,r1_ab_284_above300_level_972_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added49_rotation_vflip,seed_Above300_level_966,r2:a972|seed:a966|h,H0,0,41,28,130,0.904,1.464,22,21,21,6,1,5,0,0,1,63,1,5,634.121,rawOk tiles=1038
1454,4,684.817,Seed,Seed,seed_Above300_level_987,seed_Above300_level_966,seed:a966|seed:a987|h,H0,0,40,30,130,0.912,1.333,20,20,20,7,1,6,1,0,1,102,1,6,700.917,rawOk tiles=1094
1455,3,684.832,Seed,R1,seed_Above300_level_593,r1_ab_282_above300_level_966_final,r1:a966|seed:a593|h,H0,0,39,28,141,0.927,1.393,22,21,21,8,1,5,3,0,1,121,1,5,671.156,rawOk tiles=1012
1456,3,684.857,R1,Seed,r1_ab_093_above300_level_574_final,seed_above300_level_883,r1:a574|seed:a883|h,H0,0,45,31,145,0.941,1.452,19,19,19,6,1,7,0,0,1,72,1,7,773.154,rawOk tiles=1312
1457,1,684.86,R2,R2,r1_ab_121_above300_level_621_final_take_refill_v2_p2_delta17_occ17_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r2:a621|r2:a623|h,H0,0,46,29,122,0.930,1.586,19,19,19,9,1,6,3,0,1,44,0,6,726.198,rawOk tiles=1240
1458,2,684.957,R2,Seed,r1_ab_097_above300_level_581_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added62_rotation_vflip,seed_Above300_level_966,r2:a581|seed:a966|h,H0,0,42,32,154,0.917,1.313,21,20,20,8,1,6,1,0,1,82,1,6,699.875,rawOk tiles=1233
1459,1,684.97,R2,R2,r1_ab_049_above300_level_492_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_r2_added54_rotation_vflip,r1_ab_146_above300_level_645_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,r2:a492|r2:a645|h,H0,0,43,28,122,0.915,1.536,21,21,21,12,1,4,0,0,1,48,0,4,658.316,rawOk tiles=1102
1460,0,684.971,R2,R1,r1_ab_237_above300_level_857_final_take_refill_v2_p2_delta12_occ4_addcells_rewrite_v2_v2_t3_added58_rotation_vflip,r1_ab_179_above300_level_717_final,r1:a717|r2:a857|h,H0,0,44,28,120,0.938,1.571,22,21,21,11,1,4,2,0,1,82,1,4,660.636,rawOk tiles=1156
1461,0,684.979,R2,R1,r1_ab_146_above300_level_645_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,r1_ab_282_above300_level_966_final,r1:a966|r2:a645|h,H0,0,44,28,157,0.919,1.571,22,21,21,13,1,4,6,0,1,142,1,4,676.352,rawOk tiles=1132
1462,2,685,Seed,R2,seed_Arrowz_level_071,r1_ab_232_above300_level_845_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_r3_added89_rotation_vflip,r2:a845|seed:a071|h,H0,0,48,30,155,0.906,1.600,20,19,19,10,1,6,0,0,1,129,1,6,710.125,rawOk tiles=1305
1463,4,685.005,Seed,Seed,seed_Above300_level_716,seed_Above300_level_754,seed:a716|seed:a754|h,H0,0,39,31,122,0.926,1.258,21,21,21,8,1,5,5,0,1,70,1,5,684.888,rawOk tiles=1119
1464,1,685.052,R1,R1,r1_ab_279_above300_level_957_final,r1_ab_195_above300_level_754_final,r1:a754|r1:a957|h,H0,0,41,31,126,0.951,1.323,22,22,22,10,1,4,2,0,1,58,1,4,694.529,rawOk tiles=1209
1465,1,685.314,R1,R1,r1_ab_273_above300_level_948_final,r1_ab_067_above300_level_524_final,r1:a524|r1:a948|h,H0,0,47,32,143,0.919,1.469,24,21,21,12,1,4,9,0,1,134,1,4,612.109,rawOk tiles=1382
1466,0,685.5,R2,R1,r1_ab_092_above300_level_573_final_sparse_prefill_fill10_hole32_addcells_rewrite_v2_v2_l3_added82_rotation_vflip,r1_ab_067_above300_level_524_final,r1:a524|r2:a573|h,H0,0,50,32,155,0.903,1.563,22,20,20,11,1,5,0,0,1,55,0,5,666.65,rawOk tiles=1445
1467,1,685.709,R1,R1,r1_ab_093_above300_level_574_final,r1_ab_282_above300_level_966_final,r1:a574|r1:a966|h,H0,0,39,30,154,0.921,1.300,20,20,20,9,1,6,0,0,1,16,0,6,737.917,rawOk tiles=1077
1468,2,685.718,Seed,R2,seed_Arrowz_level_119,r1_ab_146_above300_level_645_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,r2:a645|seed:a119|h,H0,0,41,26,122,0.949,1.577,21,19,19,8,1,6,14,0,1,11,0,6,703.719,rawOk tiles=1012
1469,2,685.753,R2,Seed,r1_ab_152_above300_level_661_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_l3_added77_rotation_vflip,seed_Above300_level_588,r2:a661|seed:a588|h,H0,0,44,29,123,0.925,1.517,23,21,21,11,1,4,5,0,1,55,1,4,622.065,rawOk tiles=1180
1470,0,685.99,R2,R1,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,r1_ab_282_above300_level_966_final,r1:a966|r2:a527|h,H0,0,40,29,163,0.951,1.379,21,21,21,10,1,5,5,0,1,151,1,5,750.78,rawOk tiles=1103
1471,2,685.999,R2,Seed,r1_ab_208_above300_level_782_final_take_refill_v2_p1_delta8_occ8_addcells_rewrite_v2_v2_r2_added60_rotation_vflip,seed_Above300_level_764,r2:a782|seed:a764|h,H0,0,47,34,141,0.923,1.382,20,18,18,10,1,7,9,0,1,52,0,7,719.176,rawOk tiles=1475
1472,3,686.199,R1,Seed,r1_ab_221_above300_level_818_final,seed_above300_level_883,r1:a818|seed:a883|h,H0,0,46,31,145,0.929,1.484,20,16,16,5,1,9,0,0,1,72,1,9,725.313,rawOk tiles=1325
1473,3,686.409,Seed,R1,seed_above300_level_951,r1_ab_195_above300_level_754_final,r1:a754|seed:a951|h,H0,0,44,31,125,0.928,1.419,22,22,22,9,1,4,0,0,1,57,1,4,655.631,rawOk tiles=1266
1474,2,686.468,R2,Seed,r1_ab_165_above300_level_691_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added47_rotation_vflip,seed_Above300_level_515,r2:a691|seed:a515|h,H0,0,43,35,138,0.944,1.229,22,22,22,11,1,4,3,0,1,78,1,4,709.609,rawOk tiles=1420
1475,3,686.505,R1,Seed,r1_ab_110_above300_level_607_final,seed_Above300_level_623,r1:a607|seed:a623|h,H0,0,42,32,124,0.929,1.313,22,20,20,12,1,5,8,0,1,4,0,5,659.655,rawOk tiles=1249
1476,3,686.597,Seed,R1,seed_Above300_level_618,r1_ab_067_above300_level_524_final,r1:a524|seed:a618|h,H0,0,45,32,145,0.928,1.406,24,22,22,9,1,4,8,0,1,55,0,4,642.639,rawOk tiles=1337
1477,2,686.693,Seed,R2,seed_Above300_level_906,r1_ab_233_above300_level_846_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_l3_added84_rotation_vflip,r2:a846|seed:a906|h,H0,0,47,30,130,0.901,1.567,24,18,18,10,1,6,6,0,1,10,0,6,581.257,rawOk tiles=1270
1478,0,686.7,R2,R1,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,r1_ab_198_above300_level_757_final,r1:a757|r2:a527|h,H0,0,42,32,148,0.922,1.313,25,22,22,9,1,4,5,0,1,31,0,4,607.214,rawOk tiles=1239
1479,1,686.707,R1,R1,r1_ab_070_above300_level_527_final,r1_ab_282_above300_level_966_final,r1:a527|r1:a966|h,H0,0,40,28,154,0.948,1.429,21,21,21,10,1,5,5,0,1,32,0,5,743.036,rawOk tiles=1062
1480,0,686.929,R2,R1,r1_ab_213_above300_level_798_final_take_refill_v2_p2_delta11_occ11_addcells_rewrite_v2_v2_t2_added42_rotation_vflip,r1_ab_103_above300_level_593_final,r1:a593|r2:a798|h,H0,0,42,26,122,0.951,1.615,21,21,21,12,1,4,0,0,1,115,1,4,704.019,rawOk tiles=1038
1481,3,686.955,R1,Seed,r1_ab_093_above300_level_574_final,seed_Above300_level_764,r1:a574|seed:a764|h,H0,0,44,34,138,0.912,1.294,24,22,22,9,1,4,0,0,1,3,0,4,606.87,rawOk tiles=1365
1482,1,686.973,R1,R1,r1_ab_159_above300_level_677_final,r1_ab_282_above300_level_966_final,r1:a677|r1:a966|h,H0,0,42,28,155,0.975,1.500,22,22,22,11,1,4,1,0,1,30,0,4,751.715,rawOk tiles=1147
1483,3,686.983,R1,Seed,r1_ab_156_above300_level_672_final,seed_Above300_level_811,r1:a672|seed:a811|h,H0,0,45,30,132,0.913,1.500,23,22,22,14,1,3,2,0,1,93,1,3,621.833,rawOk tiles=1233
1484,4,687.037,Seed,Seed,seed_Above300_level_515,seed_Above300_level_974,seed:a515|seed:a974|h,H0,0,61,42,159,0.906,1.452,25,20,20,10,1,5,3,0,1,3,0,5,586.51,rawOk tiles=2322
1485,2,687.043,Seed,R2,seed_Arrowz_level_222,r1_ab_041_above300_level_473_final_take_refill_v2_p2_delta26_occ18_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,r2:a473|seed:a222|h,H0,0,42,28,121,0.911,1.500,22,22,22,14,1,3,1,0,1,47,0,3,635.982,rawOk tiles=1071
1486,3,687.138,Seed,R1,seed_Above300_level_672,r1_ab_282_above300_level_966_final,r1:a966|seed:a672|h,H0,0,41,30,145,0.936,1.367,21,21,21,10,1,5,3,0,1,133,1,5,716.8,rawOk tiles=1151
1487,0,687.15,R1,R2,r1_ab_097_above300_level_581_final,r1_ab_080_above300_level_542_final_take_refill_v2_p2_delta11_occ5_addcells_rewrite_v2_v2_l2_added64_rotation_vflip,r1:a581|r2:a542|h,H0,0,46,33,166,0.948,1.394,22,21,21,9,1,5,1,0,1,28,0,5,720.797,rawOk tiles=1439
1488,2,687.171,R2,Seed,r1_ab_273_above300_level_948_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_t3_added65_rotation_vflip,seed_Above300_level_946,r2:a948|seed:a946|h,H0,0,43,32,138,0.953,1.344,21,21,21,10,1,5,8,0,1,106,1,5,733.765,rawOk tiles=1312
1489,0,687.288,R2,R1,r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip,r1_ab_198_above300_level_757_final,r1:a757|r2:a858|h,H0,0,43,32,137,0.956,1.344,25,23,23,11,1,3,7,0,1,3,0,3,639.547,rawOk tiles=1316
1490,2,687.292,R2,Seed,r1_ab_154_above300_level_665_final_take_refill_v2_p2_delta15_occ13_addcells_rewrite_v2_v2_t2_added50_rotation_vflip,seed_Above300_level_742,r2:a665|seed:a742|h,H0,0,48,33,122,0.913,1.455,21,21,21,7,1,5,4,0,1,45,0,5,666.47,rawOk tiles=1446
1491,1,687.322,R1,R1,r1_ab_263_above300_level_904_final,r1_ab_272_above300_level_946_final,r1:a904|r1:a946|h,H0,0,41,32,133,0.905,1.281,22,20,20,6,1,6,2,0,1,124,1,6,646.305,rawOk tiles=1187
1492,2,687.344,R2,Seed,r1_ab_156_above300_level_672_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l3_added85_rotation_vflip,seed_Arrowz_level_041,r2:a672|seed:a041|h,H0,0,45,30,141,0.944,1.500,20,20,20,7,1,6,2,0,1,110,1,6,747.069,rawOk tiles=1275
1493,2,687.46,R2,Seed,r1_ab_273_above300_level_948_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_t3_added65_rotation_vflip,seed_Above300_level_811,r2:a948|seed:a811|h,H0,0,44,31,124,0.907,1.419,22,20,20,11,1,5,8,0,1,67,1,5,627.439,rawOk tiles=1237
1494,4,687.559,Seed,Seed,seed_Above300_level_665,seed_Above300_level_764,seed:a665|seed:a764|h,H0,0,50,34,125,0.915,1.471,20,18,18,8,1,7,4,0,1,35,0,7,690.249,rawOk tiles=1555
1495,3,687.75,R1,Seed,r1_ab_235_above300_level_852_final,seed_Above300_level_645,r1:a852|seed:a645|h,H0,0,44,30,120,0.900,1.467,18,17,17,7,1,8,12,0,1,79,1,8,703.909,rawOk tiles=1188
1496,3,687.769,R1,Seed,r1_ab_070_above300_level_527_final,seed_above300_level_883,r1:a527|seed:a883|h,H0,0,46,31,145,0.910,1.484,20,16,16,5,1,9,5,0,1,72,1,9,699.871,rawOk tiles=1297
1497,1,687.836,R1,R1,r1_ab_097_above300_level_581_final,r1_ab_071_above300_level_528_final,r1:a528|r1:a581|h,H0,0,45,32,134,0.924,1.406,22,22,22,10,1,4,1,0,1,28,0,4,667.778,rawOk tiles=1330
1498,2,688.107,Seed,R2,seed_Arrowz_level_236,r1_ab_279_above300_level_957_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,r2:a957|seed:a236|h,H0,0,42,30,120,0.914,1.400,25,22,22,13,1,3,0,0,1,17,0,3,564.143,rawOk tiles=1152
1499,1,688.198,R1,R1,r1_ab_290_above300_level_987_final,r1_ab_136_above300_level_623_final,r1:a623|r1:a987|h,H0,0,44,32,127,0.901,1.375,23,20,20,11,1,5,5,0,1,46,0,5,608.915,rawOk tiles=1269
1500,2,688.355,Seed,R2,seed_Above300_level_877,r1_ab_041_above300_level_473_final_take_refill_v2_p2_delta26_occ18_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,r2:a473|seed:a877|h,H0,0,41,28,120,0.909,1.464,24,22,22,13,1,3,4,0,1,17,0,3,586.526,rawOk tiles=1044
1501,4,688.509,Seed,Seed,seed_Above300_level_515,seed_Above300_level_635,seed:a515|seed:a635|h,H0,0,47,35,133,0.915,1.343,20,20,20,8,1,6,3,0,1,3,0,6,698.628,rawOk tiles=1505
1502,0,688.526,R2,R1,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,r1_ab_232_above300_level_845_final,r1:a845|r2:a527|h,H0,0,45,30,153,0.946,1.500,20,19,19,6,1,7,5,0,1,144,1,7,762.051,rawOk tiles=1277
1503,3,688.596,R1,Seed,r1_ab_063_above300_level_515_final,seed_above300_level_440,r1:a515|seed:a440|h,H0,0,51,35,153,0.932,1.457,22,22,22,11,1,4,3,0,1,3,0,4,706.954,rawOk tiles=1663
1504,3,688.979,R1,Seed,r1_ab_097_above300_level_581_final,seed_above300_level_981,r1:a581|seed:a981|h,H0,0,42,32,122,0.920,1.313,22,22,22,10,1,4,1,0,1,10,0,4,658.982,rawOk tiles=1236
1505,1,689.018,R1,R1,r1_ab_070_above300_level_527_final,r1_ab_195_above300_level_754_final,r1:a527|r1:a754|h,H0,0,42,31,129,0.911,1.355,21,21,21,9,1,5,5,0,1,88,1,5,663.091,rawOk tiles=1186
1506,3,689.037,R1,Seed,r1_ab_247_above300_level_877_final,seed_Above300_level_966,r1:a877|seed:a966|h,H0,0,37,31,142,0.919,1.194,21,20,20,8,1,6,4,0,1,114,1,6,697.52,rawOk tiles=1054
1507,1,689.133,R2,R2,r1_ab_213_above300_level_798_final_take_refill_v2_p2_delta11_occ11_addcells_rewrite_v2_v2_t2_added42_rotation_vflip,r1_ab_156_above300_level_672_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l3_added85_rotation_vflip,r2:a672|r2:a798|h,H0,0,48,30,163,0.908,1.600,23,20,20,10,1,5,0,0,1,148,1,5,636.458,rawOk tiles=1308
1508,3,689.163,Seed,R1,seed_Arrowz_level_097,r1_ab_282_above300_level_966_final,r1:a966|seed:a097|h,H0,0,39,28,138,0.929,1.393,23,22,22,10,1,4,1,0,1,14,0,4,646.528,rawOk tiles=1015
1509,0,689.265,R2,R1,r1_ab_149_above300_level_654_final_take_refill_v2_p2_delta23_occ19_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r1_ab_156_above300_level_672_final,r1:a672|r2:a654|h,H0,0,45,30,136,0.955,1.500,22,20,20,12,1,5,2,0,1,109,1,5,703.815,rawOk tiles=1289
1510,0,689.391,R2,R1,r1_ab_152_above300_level_661_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_l3_added77_rotation_vflip,r1_ab_178_above300_level_716_final,r1:a716|r2:a661|h,H0,0,44,29,136,0.922,1.517,25,21,21,11,1,4,5,0,1,31,0,4,586.339,rawOk tiles=1177
1511,2,689.624,Seed,R2,seed_Above300_level_672,r1_ab_232_above300_level_845_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_r3_added89_rotation_vflip,r2:a845|seed:a672|h,H0,0,49,30,160,0.958,1.633,21,21,21,8,1,5,3,0,1,8,0,5,760.558,rawOk tiles=1408
