"order","sectionWaveRole","finalStatus","productionLane","productionStyle","productionChainLanguage","loadedAssetPath","width","height","chainCount","maxChainLen","avgChainLen","validEscapeChains","blockedChains","blockCellBlockedChains","openerRatio","decoyToOpenerRatio","dependencyEdges","dependencyDensity","dependencyDepth","dependencyCycleHits","crossRegionEdges","crossRegionEdgeRate","sameRegionEdgeRate","criticalBlockerChains","avgEscapeRayLength","longRayRate","immediateRayRate","shortRayRate","regionEntropy","observationPressureScore","observationClass","readDemandScore","readDemandClass","notes"
"389","PeakExtreme","ExternalCandidatePlanned","PressurePeak","maze_long_chain","mixed_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_15_nutation_longchain_patch_v1_rect_c80hf_04_d1_core_patch.asset","24","34","75","21","10.293","5","70","0","0.0667","14","70","0.9333","7","0","11","0.1571","0.8429","18","0.933","0","1","1","0.9935","74.84","HighObservation","19.82","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"390","Normal","OriginalTargetMissingHardGate","NeutralMixed","","mixed_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_11_direct_polish_hard_pure_rect_dual_zone_g12_v04.asset","21","41","136","10","6.191","18","118","0","0.1324","6.556","118","0.8676","7","0","15","0.1271","0.8729","32","0.868","0","1","1","0.993","73.9","HighObservation","17.24","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"391","Recovery","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_08_direct_polish_normal_rect_sweep_g0_v01.asset","23","39","137","10","6.409","17","120","0","0.1241","7.059","120","0.8759","11","0","14","0.1167","0.8833","30","0.876","0","1","1","0.9984","73.62","HighObservation","21.64","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"394","Hard","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12d/c5nep_w12d_23_nutation_strict_mixed_hard_v1_rect_s40_o394_v06_strictmixedhard_mixed_chain.asset","25","33","81","21","9.988","3","78","0","0.037","26","78","0.963","10","0","17","0.2179","0.7821","17","0.963","0","1","1","0.9766","76.59","HighObservation","26.31","ReadLight","short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"395","Normal","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_18_nutation_mixed_neutral_v1_rect_s40_o395_v02_neutralmixed_mixed_chain.asset","24","32","72","21","10.5","3","69","0","0.0417","23","69","0.9583","9","0","9","0.1304","0.8696","20","0.958","0","1","1","0.9874","73.96","HighObservation","21.18","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"396","PeakExtreme","ExternalCandidatePlanned","PressurePeak","maze_long_chain","mixed_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_19_nutation_longchain_patch_v1_rect_c80hf3_05_d1_section_patch.asset","25","34","84","21","9.631","3","81","0","0.0357","27","81","0.9643","11","0","18","0.2222","0.7778","22","0.964","0","1","1","0.9925","76.85","HighObservation","27.35","ReadLight","short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"397","Recovery","OriginalTargetMissingHardGate","NeutralMixed","","mixed_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_40_direct_normal_topup_rect_sweep_g10_v05.asset","23","35","105","13","7.619","15","90","0","0.1429","6","90","0.8571","10","0","16","0.1778","0.8222","21","0.857","0","1","1","0.9988","75.52","HighObservation","23.23","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"399","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_01_direct_polish_hard_pure_rect_dual_zone_g11_v03.asset","24","38","144","10","6.188","25","119","0","0.1736","4.76","119","0.8264","10","0","19","0.1597","0.8403","29","0.826","0","1","1","0.9996","74.96","HighObservation","19.74","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"400","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_18_direct_polish_hard_pure_rect_stair_push_g9_v07.asset","23","38","143","10","5.986","26","117","0","0.1818","4.5","117","0.8182","9","0","24","0.2051","0.7949","32","0.818","0","1","1","0.9928","76.21","HighObservation","19.93","ReadLight","short_head_rays;adjacent_blockers_dominate"
"402","Normal","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w4pl/c5nep_w4pl_09_nutation_peel_rect_s41_o402_v00_peellight_rail_chain.asset","22","30","68","21","9.368","6","62","0","0.0882","10.333","62","0.9118","12","0","9","0.1452","0.8548","17","0.912","0","1","1","0.9988","74.51","HighObservation","22.79","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"404","Hard","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_20_direct_polish_hard_pure_rect_lock_buckle_g12_v10.asset","25","39","155","10","6.135","21","134","0","0.1355","6.381","134","0.8645","12","0","12","0.0896","0.9104","40","0.865","0","1","1","0.9985","72.77","HighObservation","19.3","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"405","Hard","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_37_nutation_strict_mixed_hard_v1_rect_s41_o405_v01_strictmixedhard_mixed_chain.asset","25","33","80","21","10.188","2","78","0","0.025","39","78","0.975","8","0","14","0.1795","0.8205","22","0.975","0","1","1","0.9941","75.54","HighObservation","20.71","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"406","Normal","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_25_nutation_mixed_neutral_v1_rect_s41_o406_v00_neutralmixed_mixed_chain.asset","22","30","71","21","9.155","2","69","0","0.0282","34.5","69","0.9718","9","0","14","0.2029","0.7971","20","0.972","0","1","1","0.9935","76.26","HighObservation","24.36","ReadLight","short_head_rays;adjacent_blockers_dominate"
"407","PeakExtreme","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain.asset","26","34","92","21","9.37","8","84","0","0.087","10.5","84","0.913","7","0","7","0.0833","0.9167","21","0.913","0","1","1","0.9958","72.56","HighObservation","16.04","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"409","Hard","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01.asset","23","40","145","10","6.207","15","130","0","0.1034","8.667","130","0.8966","15","0","11","0.0846","0.9154","32","0.897","0","1","1","0.9993","72.63","HighObservation","20.34","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"410","Recovery","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_13_direct_polish_hard_pure_rect_dual_zone_g11_v09.asset","21","42","139","10","6.259","23","116","0","0.1655","5.043","116","0.8345","15","0","16","0.1379","0.8621","28","0.835","0","1","1","0.9998","74.29","HighObservation","19.3","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"411","Recovery","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_07_nutation_peel_rect_s42_o411_v00_peellight_rail_chain.asset","22","30","69","21","9.362","6","63","0","0.087","10.5","63","0.913","6","0","11","0.1746","0.8254","16","0.913","0","1","1","0.9986","75.42","HighObservation","18.03","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"412","Hard","ExternalCandidatePlanned","PeelMid","hub_spoke","rail_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_08_s02_r04.asset","23","31","101","15","6.792","3","98","0","0.0297","32.667","98","0.9703","15","0","22","0.2245","0.7755","21","0.99","0","0.9901","0.9901","0.9943","76.94","HighObservation","28.27","ReadLight","short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"414","Recovery","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_39_nutation_mixed_neutral_v1_rect_s49_o481_v02_neutralmixed_mixed_chain.asset","22","30","73","20","8.918","2","71","0","0.0274","35.5","71","0.9726","11","0","17","0.2394","0.7606","21","0.973","0","1","1","0.9828","77.31","HighObservation","27.27","ReadLight","short_head_rays;adjacent_blockers_dominate"
"415","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_13_direct_polish_hard_pure_rect_quasi_symmetry_g12_v04.asset","23","38","141","10","6.057","18","123","0","0.1277","6.833","123","0.8723","11","0","15","0.122","0.878","32","0.872","0","1","1","0.9976","73.78","HighObservation","21.61","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"416","Hard","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_18_direct_polish_hard_pure_rect_lock_buckle_g13_v05.asset","25","38","149","10","6.255","22","127","0","0.1477","5.773","127","0.8523","8","0","17","0.1339","0.8661","35","0.852","0","1","1","0.9994","74.16","HighObservation","17.77","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"419","PeakExtreme","ExternalCandidatePlanned","LongChainProbe","maze_long_chain","rail_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_27_nutation_longchain_patch_v1_rect_c80_07_d2_maze_patch.asset","27","36","92","21","9.848","6","86","0","0.0652","14.333","86","0.9348","10","0","16","0.186","0.814","22","0.935","0","1","1","0.9958","75.75","HighObservation","25.53","ReadLight","short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"420","Recovery","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08.asset","22","42","143","10","6.294","22","121","0","0.1538","5.5","121","0.8462","12","0","18","0.1488","0.8512","35","0.846","0","1","1","0.9924","74.57","HighObservation","20.75","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"421","Recovery","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01.asset","25","45","180","10","6.111","21","159","0","0.1167","7.571","159","0.8833","10","0","20","0.1258","0.8742","38","0.883","0","1","1","0.9985","73.9","HighObservation","22.45","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"422","Normal","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","22","30","66","21","9.909","3","63","0","0.0455","21","63","0.9545","10","0","18","0.2857","0.7143","14","0.955","0","1","1","0.9941","78.84","HighObservation","27.97","ReadLight","short_head_rays;adjacent_blockers_dominate"
"424","Normal","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_43_nutation_strict_mixed_hard_v1_rect_s43_o424_v02_strictmixedhard_mixed_chain.asset","22","30","74","21","8.784","2","72","0","0.027","36","72","0.973","11","0","13","0.1806","0.8194","21","0.973","0","1","1","0.9893","75.53","HighObservation","24.19","ReadLight","short_head_rays;adjacent_blockers_dominate"
"425","PeakExtreme","ExternalCandidatePlanned","LongChainProbe","maze_long_chain","patch_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_25_nutation_longchain_curve_v1_rect_c80hf3_07_d2_maze_curve.asset","27","36","86","23","10.709","5","81","0","0.0581","16.2","81","0.9419","11","0","13","0.1605","0.8395","22","0.942","0","1","1","0.9937","74.94","HighObservation","24.19","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"428","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_03_direct_polish_hard_pure_rect_dual_zone_g10_v08.asset","24","39","146","10","6.233","21","125","0","0.1438","5.952","125","0.8562","11","0","22","0.176","0.824","36","0.856","0","1","1","0.9919","75.41","HighObservation","22.98","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"429","Hard","ExternalCandidatePlanned","PeelMid","maze_long_chain","rail_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_34_nutation_longchain_rail_v1_rect_c80hf_09_d2_core_rail.asset","28","38","84","22","12.095","3","81","0","0.0357","27","81","0.9643","12","0","17","0.2099","0.7901","21","0.964","0","1","1","0.9988","76.52","HighObservation","26.78","ReadLight","short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"430","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_22_direct_polish_hard_pure_rect_stair_push_g13_v05.asset","24","39","147","10","6.218","20","127","0","0.1361","6.35","127","0.8639","13","0","20","0.1575","0.8425","33","0.864","0","1","1","0.995","74.86","HighObservation","22.71","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"431","Normal","OriginalTargetMissingHardGate","NeutralMixed","","mixed_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_54_direct_normal_rect_dense_weave_g5_v06.asset","23","39","112","13","7.848","13","99","0","0.1161","7.615","99","0.8839","12","0","14","0.1414","0.8586","22","0.884","0","1","1","0.9894","74.31","HighObservation","23.17","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"432","Hard","ExternalCandidatePlanned","PeelMid","hub_spoke","rail_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_06_s02_r02.asset","23","31","99","15","6.848","3","96","0","0.0303","32","96","0.9697","15","0","22","0.2292","0.7708","22","0.99","0","0.9899","0.9899","0.9935","77.08","HighObservation","28.62","ReadLight","short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"434","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_11_direct_polish_hard_pure_rect_section_unlock_g10_v02.asset","24","43","162","10","6.216","26","136","0","0.1605","5.231","136","0.8395","13","0","11","0.0809","0.9191","33","0.84","0","1","1","0.9985","72.5","HighObservation","16.77","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"436","PeakExtreme","ExternalCandidatePlanned","LongChainProbe","maze_long_chain","curve_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_23_nutation_longchain_patch_v1_rect_c80_06_d2_lock_patch.asset","26","35","84","21","10.107","4","80","0","0.0476","20","80","0.9524","7","0","12","0.15","0.85","18","0.952","0","1","1","0.9907","74.59","HighObservation","19.42","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"437","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_23_direct_polish_hard_pure_rect_quasi_symmetry_g13_v05.asset","25","41","164","10","6.116","23","141","0","0.1402","6.13","141","0.8598","10","0","15","0.1064","0.8936","29","0.86","0","1","1","0.9967","73.28","HighObservation","19.75","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"439","Recovery","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w13b/c5nep_w13b_21_nutation_strict_mixed_localbreak_v1_rect_s44_o439_v08_strictmixedlocalbreak_local_break_chain.asset","24","32","79","21","9.608","1","78","0","0.0127","78","78","0.9873","12","0","15","0.1923","0.8077","22","0.987","0","1","1","0.9831","75.85","HighObservation","19.94","ReadLight","short_head_rays;adjacent_blockers_dominate"
"440","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_21_direct_polish_hard_pure_rect_dual_zone_g13_v05.asset","23","44","161","10","6.137","23","138","0","0.1429","6","138","0.8571","8","0","17","0.1232","0.8768","33","0.857","0","1","1","0.9995","73.83","HighObservation","17.63","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"441","Recovery","OriginalTargetMissingHardGate","FlowPatch","","patch_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_48_direct_normal_topup_rect_sweep_g11_v06.asset","22","36","105","13","7.467","14","91","0","0.1333","6.5","91","0.8667","8","0","15","0.1648","0.8352","21","0.867","0","1","1","0.9957","75.09","HighObservation","20.52","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"444","Hard","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_05_direct_polish_hard_pure_rect_dense_weave_g14_v06.asset","23","43","159","10","6.101","15","144","0","0.0943","9.6","144","0.9057","9","0","17","0.1181","0.8819","43","0.906","0","1","1","0.9982","73.66","HighObservation","20.65","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"445","Hard","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w13a/c5nep_w13a_25_nutation_strict_mixed_axisbreak_v1_rect_s45_o445_v00_strictmixedaxisbreak_axis_break_chain.asset","26","35","87","21","10.264","4","83","0","0.046","20.75","83","0.954","14","0","14","0.1687","0.8313","22","0.954","0","1","1","0.9822","75.11","HighObservation","24.5","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"446","Normal","OriginalTargetMissingHardGate","PeelLight","","curve_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_21_direct_polish_normal_rect_dense_weave_g2_v03.asset","22","38","136","10","6.037","20","116","0","0.1471","5.8","116","0.8529","7","0","13","0.1121","0.8879","28","0.853","0","1","1","0.998","73.47","HighObservation","15.29","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"448","Hard","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_46_direct_advanced_veryhard_rect_quasi_symmetry_g1_v06.asset","24","48","196","10","5.755","22","174","0","0.1122","7.909","174","0.8878","12","0","19","0.1092","0.8908","43","0.888","0","1","1","0.9997","73.39","HighObservation","21.61","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"449","PeakExtreme","ExternalCandidatePlanned","LongChainProbe","maze_long_chain","rail_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_26_nutation_longchain_rail_v1_rect_c80hf3_07_d2_maze_rail.asset","27","36","86","22","10.791","4","82","0","0.0465","20.5","82","0.9535","10","0","13","0.1585","0.8415","20","0.953","0","1","1","0.9975","74.91","HighObservation","24.13","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"450","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_19_direct_polish_hard_pure_rect_section_unlock_g12_v10.asset","24","44","165","10","6.285","23","142","0","0.1394","6.174","142","0.8606","12","0","18","0.1268","0.8732","39","0.861","0","1","1","0.9981","73.93","HighObservation","20.88","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"452","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_02_direct_polish_hard_pure_rect_lock_buckle_g9_v01.asset","23","42","154","10","6.123","25","129","0","0.1623","5.16","129","0.8377","13","0","17","0.1318","0.8682","35","0.838","0","1","1","0.9993","74.09","HighObservation","19.24","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"454","Hard","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV4/shape_refresh_v4_L454_sgp_manual_keep_outer1_repair_05_sgp_seed_hard_skeleton_newseed2026061.asset","34","48","156","79","10.314","17","139","0","0.109","8.176","139","0.891","6","0","25","0.1799","0.8201","28","0.897","0","0.9936","1","0.9999","75.59","HighObservation","19.79","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"455","Normal","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12d/c5nep_w12d_27_nutation_strict_mixed_hard_v1_rect_s46_o455_v02_strictmixedhard_mixed_chain.asset","24","32","82","21","9.232","3","79","0","0.0366","26.333","79","0.9634","10","0","18","0.2278","0.7722","22","0.963","0","1","1","0.9907","77.01","HighObservation","27.62","ReadLight","short_head_rays;adjacent_blockers_dominate"
"456","PeakExtreme","ExternalCandidatePlanned","LongChainProbe","maze_long_chain","patch_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_37_nutation_longchain_curve_v1_rect_c80hf_10_d2_section_curve.asset","29","38","92","23","11.359","7","85","0","0.0761","12.143","85","0.9239","10","0","11","0.1294","0.8706","25","0.924","0","1","1","0.9956","73.99","HighObservation","22.61","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"457","Recovery","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_07_nutation_mixed_neutral_v1_rect_s46_o457_v00_neutralmixed_mixed_chain.asset","22","30","74","20","8.757","3","71","0","0.0405","23.667","71","0.9595","11","0","11","0.1549","0.8451","19","0.959","0","1","1","0.9884","74.73","HighObservation","23.85","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"459","Hard","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w13b/c5nep_w13b_37_nutation_strict_mixed_localbreak_v1_rect_s46_o459_v00_strictmixedlocalbreak_local_break_chain.asset","25","33","81","21","10.049","2","79","0","0.0247","39.5","79","0.9753","13","0","14","0.1772","0.8228","21","0.975","0","1","1","0.9612","75.2","HighObservation","22.96","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"460","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_10_direct_polish_hard_pure_rect_core_burst_g12_v04.asset","25","39","156","10","6.109","24","132","0","0.1538","5.5","132","0.8462","12","0","18","0.1364","0.8636","35","0.846","0","1","1","0.9959","74.21","HighObservation","20.15","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"461","Recovery","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_18_direct_polish_hard_pure_rect_sweep_g10_v02.asset","25","41","168","10","6.012","16","152","0","0.0952","9.5","152","0.9048","11","0","19","0.125","0.875","40","0.905","0","1","1","0.9948","73.85","HighObservation","22.38","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"462","Normal","OriginalTargetMissingHardGate","PeelLight","","curve_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_19_direct_polish_hard_pure_rect_dense_weave_g13_v05.asset","21","40","135","10","6.133","16","119","0","0.1185","7.438","119","0.8815","11","0","18","0.1513","0.8487","33","0.881","0","1","1","0.9998","74.7","HighObservation","23.78","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
"464","Hard","After300DeferredForFront300PriorityV3","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_18_nutation_mixed_neutral_v1_rect_s47_o464_v02_neutralmixed_mixed_chain.asset","22","30","65","21","9.969","2","63","0","0.0308","31.5","63","0.9692","11","0","17","0.2698","0.7302","15","0.969","0","1","1","0.9841","78.27","HighObservation","27.72","ReadLight","short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"465","PeakExtreme","ExternalCandidatePlanned","LongChainProbe","maze_long_chain","curve_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_39_nutation_longchain_patch_v1_rect_c80hf2_10_d2_section_patch.asset","29","38","104","21","10.038","4","100","0","0.0385","25","100","0.9615","12","0","18","0.18","0.82","27","0.962","0","1","1","0.9981","75.58","HighObservation","25.24","ReadLight","short_head_rays;adjacent_blockers_dominate;hard_role_low_read_demand"
"466","Normal","OriginalNonTarget","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_05_direct_polish_hard_pure_rect_dual_zone_g9_v01.asset","26","40","166","10","6.114","21","145","0","0.1265","6.905","145","0.8735","13","0","15","0.1034","0.8966","36","0.873","0","1","1","0.9997","73.22","HighObservation","20.78","ReadLight","mostly_same_region_dependencies;short_head_rays;adjacent_blockers_dominate"
