shapeName,group,serial,sizeBand,candidateIndex,levelId,width,height,chains,arrowCells,assetPath,unityAssetPath
suspensionbridge,08,07,main,292,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_main_suspensionbridge,40,32,100,706,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_main_suspensionbridge_20260615_235823.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_main_suspensionbridge_20260615_235823.asset
suspensionbridge,08,07,large,293,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_large_suspensionbridge,44,36,107,868,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_large_suspensionbridge_20260615_235826.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_large_suspensionbridge_20260615_235826.asset
teapot,05,18,compact,208,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_compact_teapot,36,29,50,523,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_compact_teapot_20260615_191035.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_compact_teapot_20260615_191035.asset
teapot,05,18,main,209,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_main_teapot,42,34,103,704,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_main_teapot_20260615_191036.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_main_teapot_20260615_191036.asset
teapot,05,18,large,210,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_large_teapot,44,38,104,840,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_large_teapot_20260615_191041.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_large_teapot_20260615_191041.asset
television,04,18,compact,148,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_compact_television,36,31,74,736,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_compact_television_20260615_154706.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_compact_television_20260615_154706.asset
television,04,18,main,149,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_main_television,42,36,135,984,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_main_television_20260615_154707.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_main_television_20260615_154707.asset
television,04,18,large,150,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_large_television,44,40,136,1144,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_large_television_20260615_154709.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_large_television_20260615_154709.asset
tent,04,19,compact,151,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_compact_tent,36,29,50,515,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_compact_tent_20260615_154709.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_compact_tent_20260615_154709.asset
tent,04,19,large,153,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_large_tent,44,38,98,835,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_large_tent_20260615_154710.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_large_tent_20260615_154710.asset
tent,04,19,main,152,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_main_tent,42,34,102,704,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_main_tent_20260615_154710.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_main_tent_20260615_154710.asset
tornado,08,01,compact,273,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_compact_tornado,29,38,58,555,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_compact_tornado_20260615_235423.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_compact_tornado_20260615_235423.asset
tornado,08,01,large,275,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_large_tornado,38,49,110,942,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_large_tornado_20260615_235425.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_large_tornado_20260615_235425.asset
tornado,08,01,main,274,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_main_tornado,34,44,111,753,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_main_tornado_20260615_235424.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_main_tornado_20260615_235424.asset
trafficcone,04,20,compact,154,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_compact_trafficcone,29,36,58,551,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_compact_trafficcone_20260615_154711.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_compact_trafficcone_20260615_154711.asset
trafficcone,04,20,main,155,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_main_trafficcone,34,42,105,749,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_main_trafficcone_20260615_154711.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_main_trafficcone_20260615_154711.asset
trafficcone,04,20,large,156,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_large_trafficcone,38,47,110,955,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_large_trafficcone_20260615_154714.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_large_trafficcone_20260615_154714.asset
train,04,01,compact,97,r2_outer_strong_005_r2_006_a401_maskonlyb04_01_compact_train,37,29,69,728,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_compact_train_20260615_154532.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_compact_train_20260615_154532.asset
train,04,01,main,98,r2_outer_strong_005_r2_006_a401_maskonlyb04_01_main_train,42,34,139,976,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_main_train_20260615_154533.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_main_train_20260615_154533.asset
train,04,01,large,99,r2_outer_strong_005_r2_006_a401_maskonlyb04_01_large_train,44,38,146,1136,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_large_train_20260615_154535.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_01_large_train_20260615_154535.asset
treasurechest,09,25,compact,339,r2_outer_strong_005_r2_006_a401_maskonlyb09_25_compact_treasurechest,36,31,77,821,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_compact_treasurechest_20260616_111021.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_compact_treasurechest_20260616_111021.asset
treasurechest,09,25,main,340,r2_outer_strong_005_r2_006_a401_maskonlyb09_25_main_treasurechest,42,36,152,1111,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_main_treasurechest_20260616_111023.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_main_treasurechest_20260616_111023.asset
treasurechest,09,25,large,341,r2_outer_strong_005_r2_006_a401_maskonlyb09_25_large_treasurechest,44,40,161,1311,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_large_treasurechest_20260616_111024.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_large_treasurechest_20260616_111024.asset
tree,04,02,compact,100,r2_outer_strong_005_r2_006_a401_maskonlyb04_02_compact_tree,31,36,55,653,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_compact_tree_20260615_154535.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_compact_tree_20260615_154535.asset
tree,04,02,main,101,r2_outer_strong_005_r2_006_a401_maskonlyb04_02_main_tree,36,42,119,873,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_main_tree_20260615_154536.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_main_tree_20260615_154536.asset
tree,04,02,large,102,r2_outer_strong_005_r2_006_a401_maskonlyb04_02_large_tree,40,47,121,1103,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_large_tree_20260615_154538.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_02_large_tree_20260615_154538.asset
trophyvarianta,09,08,compact,318,r2_outer_strong_005_r2_006_a401_maskonlyb09_08_compact_trophyvarianta,33,36,52,631,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_compact_trophyvarianta_20260616_111000.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_compact_trophyvarianta_20260616_111000.asset
trophyvarianta,09,08,main,319,r2_outer_strong_005_r2_006_a401_maskonlyb09_08_main_trophyvarianta,38,42,123,838,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_main_trophyvarianta_20260616_111001.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_main_trophyvarianta_20260616_111001.asset
trophyvarianta,09,08,large,320,r2_outer_strong_005_r2_006_a401_maskonlyb09_08_large_trophyvarianta,43,47,128,1088,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_large_trophyvarianta_20260616_111003.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_large_trophyvarianta_20260616_111003.asset
ufo,08,10,compact,300,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_compact_ufo,32,24,49,445,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_compact_ufo_20260615_235833.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_compact_ufo_20260615_235833.asset
ufo,08,10,main,301,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_main_ufo,36,28,83,593,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_main_ufo_20260615_235834.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_main_ufo_20260615_235834.asset
ufo,08,10,large,302,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_large_ufo,39,31,84,714,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_large_ufo_20260615_235835.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_large_ufo_20260615_235835.asset
umbrella,01,02,compact,4,r2_outer_strong_005_r2_006_a401_maskonlyb01_02_compact_umbrella,33,36,41,461,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_02_compact_umbrella_20260614_170706.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_02_compact_umbrella_20260614_170706.asset
umbrella,01,02,main,5,r2_outer_strong_005_r2_006_a401_maskonlyb01_02_main_umbrella,38,42,91,626,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_02_main_umbrella_20260614_170706.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_02_main_umbrella_20260614_170706.asset
umbrella,01,02,large,6,r2_outer_strong_005_r2_006_a401_maskonlyb01_02_large_umbrella,43,47,97,810,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_02_large_umbrella_20260614_170816.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_02_large_umbrella_20260614_170816.asset
virtualpetkeychain,06,08,compact,235,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_compact_virtualpetkeychain,29,38,58,589,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_compact_virtualpetkeychain_20260615_223650.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_compact_virtualpetkeychain_20260615_223650.asset
virtualpetkeychain,06,08,large,237,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_large_virtualpetkeychain,38,49,117,1023,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_large_virtualpetkeychain_20260615_223652.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_large_virtualpetkeychain_20260615_223652.asset
virtualpetkeychain,06,08,main,236,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_main_virtualpetkeychain,34,44,120,819,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_main_virtualpetkeychain_20260615_223651.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_main_virtualpetkeychain_20260615_223651.asset
volcano,08,02,compact,276,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_compact_volcano,34,36,61,668,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_compact_volcano_20260615_235426.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_compact_volcano_20260615_235426.asset
volcano,08,02,main,277,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_main_volcano,40,42,119,906,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_main_volcano_20260615_235427.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_main_volcano_20260615_235427.asset
volcano,08,02,large,278,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_large_volcano,44,47,135,1135,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_large_volcano_20260615_235429.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_large_volcano_20260615_235429.asset
waterdrop,04,03,compact,103,r2_outer_strong_005_r2_006_a401_maskonlyb04_03_compact_waterdrop,26,36,51,528,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_compact_waterdrop_20260615_154538.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_compact_waterdrop_20260615_154538.asset
waterdrop,04,03,main,104,r2_outer_strong_005_r2_006_a401_maskonlyb04_03_main_waterdrop,30,42,102,719,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_main_waterdrop_20260615_154539.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_main_waterdrop_20260615_154539.asset
waterdrop,04,03,large,105,r2_outer_strong_005_r2_006_a401_maskonlyb04_03_large_waterdrop,34,47,103,910,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_large_waterdrop_20260615_154540.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_03_large_waterdrop_20260615_154540.asset
watermelonslice,05,19,compact,211,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_compact_watermelonslice,34,26,51,461,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_compact_watermelonslice_20260615_191041.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_compact_watermelonslice_20260615_191041.asset
watermelonslice,05,19,main,212,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_main_watermelonslice,38,30,83,601,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_main_watermelonslice_20260615_191042.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_main_watermelonslice_20260615_191042.asset
watermelonslice,05,19,large,213,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_large_watermelonslice,42,34,87,755,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_large_watermelonslice_20260615_191043.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_large_watermelonslice_20260615_191043.asset
wavecrest,08,03,compact,279,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_compact_wavecrest,36,36,67,673,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_compact_wavecrest_20260615_235430.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_compact_wavecrest_20260615_235430.asset
wavecrest,08,03,main,280,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_main_wavecrest,42,42,124,910,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_main_wavecrest_20260615_235432.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_main_wavecrest_20260615_235432.asset
wavecrest,08,03,large,281,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_large_wavecrest,44,47,135,1082,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_large_wavecrest_20260615_235433.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_large_wavecrest_20260615_235433.asset
windmill,08,06,compact,288,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_compact_windmill,36,36,82,737,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_compact_windmill_20260615_235451.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_compact_windmill_20260615_235451.asset
windmill,08,06,large,290,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_large_windmill,44,47,131,1096,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_large_windmill_20260615_235821.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_large_windmill_20260615_235821.asset
windmill,08,06,main,289,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_main_windmill,42,42,142,1012,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_main_windmill_20260615_235452.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_main_windmill_20260615_235452.asset
wizardhat,02,07,compact,52,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_compact_wizardhat,36,33,55,584,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_compact_wizardhat_20260614_171913.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_compact_wizardhat_20260614_171913.asset
wizardhat,02,07,main,53,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_main_wizardhat,42,38,108,787,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_main_wizardhat_20260614_171914.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_main_wizardhat_20260614_171914.asset
wizardhat,02,07,large,54,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_large_wizardhat,44,43,111,931,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_large_wizardhat_20260614_171915.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_large_wizardhat_20260614_171915.asset
wrappedcandy,02,10,compact,61,r2_outer_strong_005_r2_006_a401_maskonlyb02_10_compact_wrappedcandy,32,24,47,513,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_compact_wrappedcandy_20260614_171922.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_compact_wrappedcandy_20260614_171922.asset
