category,packPath,packId,displayName,levelIndex,guid,status,inCurrentCampaign500,assetPath,levelId,width,height,chains,arrowCells,coverage,typeGuess
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,50,a500bae5ffa083948a4433f1916137ee,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_050_r1_154_a665_r1_198_a757_h0.asset,composite_greedy_ab_050_r1_154_a665_r1_198_a757_h0,49,32,134,1440,0.9183673,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,51,9d01f60ff90e0504791ec4b0947dcbfd,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_051_a846_a946_h0.asset,composite_greedy_ab_051_a846_a946_h0,41,32,127,1197,0.91234756,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,52,dc40f01ba40099840ab025c0815d2d02,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_052_z166_r1_282_a966_h0.asset,composite_greedy_ab_052_z166_r1_282_a966_h0,43,28,143,1102,0.91528237,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,53,6ce1226f207fe7645981a4fc2569b437,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_053_a754_a515_h0.asset,composite_greedy_ab_053_a754_a515_h0,45,35,127,1439,0.9136508,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,54,636f7b5c7d256cd4aaa066f2bf584c36,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_054_r2_110_a607_z041_h0.asset,composite_greedy_ab_054_r2_110_a607_z041_h0,43,32,130,1274,0.9258721,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,55,e58c6d3d76ba7784e8b80aac551075fa,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_055_r1_097_a581_a632_h0.asset,composite_greedy_ab_055_r1_097_a581_a632_h0,42,32,137,1219,0.90699404,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,56,87a0ec4f6d313d5449daa79ec062a023,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_056_z166_a883_h0.asset,composite_greedy_ab_056_z166_a883_h0,49,31,140,1373,0.9038841,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,57,2b9fa6fb69d0dbc409481aadcf5e84fb,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_057_r2_071_a528_a946_h0.asset,composite_greedy_ab_057_r2_071_a528_a946_h0,44,33,145,1312,0.90358126,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,58,c5e535194f3ed5647ab0f3bf44b59ad2,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_058_r2_154_a665_a869_h0.asset,composite_greedy_ab_058_r2_154_a665_a869_h0,53,36,163,1725,0.9040881,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,59,8a77704b12119e9479e2afd15be9feac,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_059_r2_069_a526_r1_271_a943_h0.asset,composite_greedy_ab_059_r2_069_a526_r1_271_a943_h0,46,28,123,1172,0.90993786,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,60,1e0ecceebcb36694aae92bde4187f855,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_060_r2_208_a782_r1_198_a757_h0.asset,composite_greedy_ab_060_r2_208_a782_r1_198_a757_h0,44,32,143,1328,0.9431818,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,61,4ba0eb76ebf0705418e1e4e0b607d12f,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_061_a665_a883_h0.asset,composite_greedy_ab_061_a665_a883_h0,51,31,131,1475,0.93295383,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,62,2b79c7b84db485e4b8c1d5fdefc4cf66,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_062_a754_r1_067_a524_h0.asset,composite_greedy_ab_062_a754_r1_067_a524_h0,45,32,135,1296,0.9,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,63,9595555253d0d5c44bcbe1f6869fcedf,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_063_a491_r1_198_a757_h0.asset,composite_greedy_ab_063_a491_r1_198_a757_h0,47,32,128,1403,0.9328458,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,64,f285508bbe0c89e4db214db2eb04d3a1,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_064_a527_r1_198_a757_h0.asset,composite_greedy_ab_064_a527_r1_198_a757_h0,40,32,136,1196,0.934375,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,65,6ddaad570912f574ab95d7d9b03a28e9,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_065_r2_110_a607_a754_h0.asset,composite_greedy_ab_065_r2_110_a607_a754_h0,44,32,134,1275,0.90553975,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,66,69f1843f230defa488d9720154542f34,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_066_r2_012_a419_z106_h0.asset,composite_greedy_ab_066_r2_012_a419_z106_h0,40,26,123,959,0.9221154,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,67,76b479a65edaa2c479ecaf38e351bfa1,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_067_a948_r1_198_a757_h0.asset,composite_greedy_ab_067_a948_r1_198_a757_h0,43,32,123,1239,0.90043604,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,68,49c309daa3aa2724484679fb59e58820,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_068_r1_195_a754_r1_198_a757_h0.asset,composite_greedy_ab_068_r1_195_a754_r1_198_a757_h0,46,32,144,1377,0.93546194,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,69,07fb907032f1c784a9ea2950f201262b,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_069_r1_165_a691_a632_h0.asset,composite_greedy_ab_069_r1_165_a691_a632_h0,38,32,124,1118,0.9194079,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,70,00614fe18c3f93a4382b851987cfdc38,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_070_r1_154_a665_a757_h0.asset,composite_greedy_ab_070_r1_154_a665_a757_h0,47,32,126,1386,0.9215425,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,71,6fa60cf121c2ed846b40579e8c2c2829,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_071_r2_278_a955_a883_h0.asset,composite_greedy_ab_071_r2_278_a955_a883_h0,47,31,150,1327,0.91077554,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,72,3090f6c36c64aa64faa41b3924e8cb9e,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_072_r1_110_a607_a761_h0.asset,composite_greedy_ab_072_r1_110_a607_a761_h0,43,32,123,1312,0.95348835,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,73,8d9fd3345460541488f43d7b472ebed9,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_073_r2_040_a472_r1_271_a943_h0.asset,composite_greedy_ab_073_r2_040_a472_r1_271_a943_h0,46,29,132,1228,0.92053974,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,74,f16d15c5a7187d345bdfc8b5e1ad9801,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_074_r1_071_a528_a811_h0.asset,composite_greedy_ab_074_r1_071_a528_a811_h0,45,30,122,1249,0.9251852,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,75,26822aba799a03c49befc9b385feda2e,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_075_r2_278_a955_r1_140_a635_h0.asset,composite_greedy_ab_075_r2_278_a955_r1_140_a635_h0,44,31,138,1239,0.9083578,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,76,a6ac6d2685c5a4a42b8862fabeabf5b5,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_076_r2_211_a789_a757_h0.asset,composite_greedy_ab_076_r2_211_a789_a757_h0,41,32,127,1181,0.90015244,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,77,d3da3511fe00fa047a16dbcb3421a524,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_077_a846_r1_282_a966_h0.asset,composite_greedy_ab_077_a846_r1_282_a966_h0,41,30,149,1114,0.905691,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,78,2d65a649bd5a0694695fc3bcb6e4cbdd,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_078_r2_208_a782_a869_h0.asset,composite_greedy_ab_078_r2_208_a782_a869_h0,48,36,161,1583,0.916088,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,79,a8942eaef1fd18e4ab2d8650b2573655,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_079_r1_208_a782_a869_h0.asset,composite_greedy_ab_079_r1_208_a782_a869_h0,46,36,148,1517,0.9160628,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,80,a2d548ec36ec4d449a42bfdcabc02045,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_080_r1_249_a879_a716_h0.asset,composite_greedy_ab_080_r1_249_a879_a716_h0,39,29,127,1048,0.9266136,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,81,284c028008699dc4ca44889f0ef02352,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_081_r2_237_a857_z106_h0.asset,composite_greedy_ab_081_r2_237_a857_z106_h0,41,28,129,1037,0.9033101,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,82,bc9027c6ec68f854d8c98d1351ed548d,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_082_r2_048_a491_z041_h0.asset,composite_greedy_ab_082_r2_048_a491_z041_h0,46,32,132,1367,0.9286685,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,83,50d3f4e07b22a4642b98920bfcd71931,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_083_r1_029_a456_r2_055_a501_h0.asset,composite_greedy_ab_083_r1_029_a456_r2_055_a501_h0,46,30,129,1250,0.9057971,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,84,9b198101f7fec2945a65d549d5996a63,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_084_r1_249_a879_r2_040_a472_h0.asset,composite_greedy_ab_084_r1_249_a879_r2_040_a472_h0,40,29,124,1077,0.92844826,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,85,b1700af653397c3458bf1e199e789204,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_085_r2_149_a654_a966_h0.asset,composite_greedy_ab_085_r2_149_a654_a966_h0,40,29,131,1080,0.9310345,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,86,1ebe28256842bac4b83e984b9ac77137,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_086_r2_237_a857_a883_h0.asset,composite_greedy_ab_086_r2_237_a857_a883_h0,47,31,149,1334,0.91558,normal
AB_composite_old_pool,Assets/ArrowMagic/SOData/Packs/CompositeSeedVariantsAB/CompositeSeedVariantsAB_CapacityAuditParents150.asset,composite_seed_variants_ab_capacity_audit_parents150,Composite Seed Variants AB Capacity Audit Parents 150,87,b38e5a323b9a24543bb678bc2d32672c,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABCapacityAuditParents150/composite_greedy_ab_087_r1_235_a852_a811_h0.asset,composite_greedy_ab_087_r1_235_a852_a811_h0,47,30,133,1293,0.9170213,normal
