pool,candidateIndex,guid,status,duplicateInCampaign500,assetPath,unityAssetPath,levelId,assetName,width,height,chains,arrowCells,coverage,targetDifficultyScore,family,shapeId,typeGuess,sourceGroup,sourceStatus
shape_maskonly_accepted347_pack,126,5a31d1e93f9ef9742bfafa385c7417bb,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_10_large_flame_20260615_154608.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_10_large_flame_20260615_154608.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_10_large_flame,maskonlyb04_10_large_flame_20260615_154608,38,47,124,1072,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,127,7bb21b33625dce64d92794cf76a674de,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_11_compact_flower_20260615_154608.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_11_compact_flower_20260615_154608.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_11_compact_flower,maskonlyb04_11_compact_flower_20260615_154608,29,38,70,730,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,128,328f667c679d7104cb479c01453346d0,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_11_main_flower_20260615_154609.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_11_main_flower_20260615_154609.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_11_main_flower,maskonlyb04_11_main_flower_20260615_154609,34,44,136,973,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,129,8d1020d6891f1224eb1941279b6aaf7b,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_11_large_flower_20260615_154611.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_11_large_flower_20260615_154611.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_11_large_flower,maskonlyb04_11_large_flower_20260615_154611,38,49,141,1195,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,130,17416e20b47b6b0488dfea4f600a4e11,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_12_compact_gear_20260615_154611.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_12_compact_gear_20260615_154611.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_12_compact_gear,maskonlyb04_12_compact_gear_20260615_154611,33,33,57,615,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,131,129b28c3bab63114eb8c6cd35138c641,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_12_main_gear_20260615_154612.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_12_main_gear_20260615_154612.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_12_main_gear,maskonlyb04_12_main_gear_20260615_154612,38,38,117,817,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,132,4c862f1beaea53843ae99b89f18dc5fa,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_12_large_gear_20260615_154616.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_12_large_gear_20260615_154616.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_12_large_gear,maskonlyb04_12_large_gear_20260615_154616,43,43,121,1058,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,133,d86ff845245cd5147ab66941860fe161,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_13_compact_leaf_20260615_154616.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_13_compact_leaf_20260615_154616.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_13_compact_leaf,maskonlyb04_13_compact_leaf_20260615_154616,29,36,66,643,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,134,6ee7bfbfcc1dbaa41985cf3c673b09b0,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_13_main_leaf_20260615_154617.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_13_main_leaf_20260615_154617.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_13_main_leaf,maskonlyb04_13_main_leaf_20260615_154617,34,42,120,876,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,135,7bd9dfc9115486b41a3c55a3fa03130a,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_13_large_leaf_20260615_154618.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_13_large_leaf_20260615_154618.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_13_large_leaf,maskonlyb04_13_large_leaf_20260615_154618,38,47,130,1093,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,136,a535ad977fe701546bb7aeed39015dfb,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_14_compact_mailbox_20260615_154619.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_14_compact_mailbox_20260615_154619.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_14_compact_mailbox,maskonlyb04_14_compact_mailbox_20260615_154619,34,31,62,605,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,137,f63e76c976a7d21409dcf2e35d567c59,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_14_main_mailbox_20260615_154619.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_14_main_mailbox_20260615_154619.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_14_main_mailbox,maskonlyb04_14_main_mailbox_20260615_154619,40,36,106,814,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,138,793e6601cacc4794e8b58e9fb3fbb8a9,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_14_large_mailbox_20260615_154620.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_14_large_mailbox_20260615_154620.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_14_large_mailbox,maskonlyb04_14_large_mailbox_20260615_154620,44,40,119,991,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,139,be25b6ac593f8d14bb5f42c71c241ab1,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_15_compact_medal_20260615_154621.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_15_compact_medal_20260615_154621.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_15_compact_medal,maskonlyb04_15_compact_medal_20260615_154621,28,38,68,693,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,140,02c298b151ae56b4f87cd084563c4c73,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_15_main_medal_20260615_154622.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_15_main_medal_20260615_154622.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_15_main_medal,maskonlyb04_15_main_medal_20260615_154622,32,44,118,913,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,141,d408034cf63398a4b998956038c778da,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_15_large_medal_20260615_154623.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_15_large_medal_20260615_154623.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_15_large_medal,maskonlyb04_15_large_medal_20260615_154623,36,49,140,1150,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,142,5d4b7bcaedd5dc94ea7ffcebefaa64de,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_16_compact_phonehandset_20260615_154624.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_16_compact_phonehandset_20260615_154624.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_16_compact_phonehandset,maskonlyb04_16_compact_phonehandset_20260615_154624,29,36,43,415,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,143,61579aec3b4969c428b2df9fbcf954d9,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_16_main_phonehandset_20260615_154638.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_16_main_phonehandset_20260615_154638.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_16_main_phonehandset,maskonlyb04_16_main_phonehandset_20260615_154638,34,42,87,575,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,144,fa66c2303def75f49bfb58693f5703a0,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_16_large_phonehandset_20260615_154659.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_16_large_phonehandset_20260615_154659.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_16_large_phonehandset,maskonlyb04_16_large_phonehandset_20260615_154659,38,47,87,720,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,145,a3715b843662f5045816e100dfe1936e,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_compact_skateboard_20260615_154659.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_compact_skateboard_20260615_154659.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_17_compact_skateboard,maskonlyb04_17_compact_skateboard_20260615_154659,32,24,34,315,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,146,7f7bca780c750a243988415fc71deef1,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_main_skateboard_20260615_154700.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_main_skateboard_20260615_154700.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_17_main_skateboard,maskonlyb04_17_main_skateboard_20260615_154700,32,24,59,314,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,147,7406eb786ea2fcd4ca5d38bcba55a602,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_large_skateboard_20260615_154706.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_large_skateboard_20260615_154706.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_17_large_skateboard,maskonlyb04_17_large_skateboard_20260615_154706,35,27,56,382,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,148,3f145cb3a1501064aaa2e796e937ea42,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_compact_television_20260615_154706.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_compact_television_20260615_154706.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_compact_television,maskonlyb04_18_compact_television_20260615_154706,36,31,74,736,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,149,9305e5e4550fc9645b1c69227b492c42,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_main_television_20260615_154707.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_main_television_20260615_154707.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_main_television,maskonlyb04_18_main_television_20260615_154707,42,36,135,984,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,150,0206938d7949f674ea34c8350294f389,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_large_television_20260615_154709.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_large_television_20260615_154709.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_large_television,maskonlyb04_18_large_television_20260615_154709,44,40,136,1144,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,151,c5391e1fc77efe74d9ae21519f95ffdd,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_compact_tent_20260615_154709.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_compact_tent_20260615_154709.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_compact_tent,maskonlyb04_19_compact_tent_20260615_154709,36,29,50,515,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,152,5587dbec93d49c84b860e8212d145ef8,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_main_tent_20260615_154710.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_main_tent_20260615_154710.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_main_tent,maskonlyb04_19_main_tent_20260615_154710,42,34,102,704,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,153,f58537d092cf4e84babdaa4f4854b6ba,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_large_tent_20260615_154710.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_large_tent_20260615_154710.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_large_tent,maskonlyb04_19_large_tent_20260615_154710,44,38,98,835,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,154,0b9c967999553f74f8ce4a91307718a2,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_compact_trafficcone_20260615_154711.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_compact_trafficcone_20260615_154711.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_compact_trafficcone,maskonlyb04_20_compact_trafficcone_20260615_154711,29,36,58,551,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,155,13160d3dba619c24581bc5b981d363a9,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_main_trafficcone_20260615_154711.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_main_trafficcone_20260615_154711.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_main_trafficcone,maskonlyb04_20_main_trafficcone_20260615_154711,34,42,105,749,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,156,497d243bfafccd64b88111bb0d3eb099,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_large_trafficcone_20260615_154714.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_large_trafficcone_20260615_154714.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_large_trafficcone,maskonlyb04_20_large_trafficcone_20260615_154714,38,47,110,955,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,157,53c0309d702a0bb4d8ac61dfa3269a88,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_compact_artistpalette_20260615_190222.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_compact_artistpalette_20260615_190222.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_compact_artistpalette,maskonlyb05_01_compact_artistpalette_20260615_190222,34,29,63,668,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,158,205cb5fcbc52d884cbbecfdcfaf67033,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_main_artistpalette_20260615_190223.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_main_artistpalette_20260615_190223.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_main_artistpalette,maskonlyb05_01_main_artistpalette_20260615_190223,40,34,125,932,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,159,b85afea4934a0dc47a5a09ffcd851ecb,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_large_artistpalette_20260615_190225.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_large_artistpalette_20260615_190225.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_large_artistpalette,maskonlyb05_01_large_artistpalette_20260615_190225,44,38,136,1147,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,160,debfde35904cd76459291a80fe900d07,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_compact_boot_20260615_190225.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_compact_boot_20260615_190225.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_02_compact_boot,maskonlyb05_02_compact_boot_20260615_190225,29,36,54,595,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,161,9c3a95efacdfd3a43bb500a6bdf1a9b7,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_main_boot_20260615_190226.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_main_boot_20260615_190226.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_02_main_boot,maskonlyb05_02_main_boot_20260615_190226,34,42,118,813,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,162,704bf17eac1872d4480e58eb79ced2d7,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_large_boot_20260615_190509.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_large_boot_20260615_190509.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_02_large_boot,maskonlyb05_02_large_boot_20260615_190509,38,47,121,948,0.96,974,r2_outer_strong_r2_a401,,shape,,
