guid,levelId,assetPath,width,height,chains,arrowCells,coverage,typeGuess,inCurrentCampaign500,packCount,categories,packs
f11908552d7a08e409df48a28f75392c,level3_thirty_01_level3_thirty_section_unlock_30,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/Level3ThirtyPreview/level3_thirty_01_level3_thirty_section_unlock_30.asset,12,17,29,196,0.9607843,lock,,1,NoMask_early_pool,Assets/ArrowMagic/SOData/Packs/NoMaskProcedural/Level3ThirtyPreviewPack.asset
61c1b19e0fd87f94583811a8e576bd25,level3_thirty_02_level3_thirty_soft_lock_31,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/Level3ThirtyPreview/level3_thirty_02_level3_thirty_soft_lock_31.asset,12,18,33,213,0.9861111,lock,,1,NoMask_early_pool,Assets/ArrowMagic/SOData/Packs/NoMaskProcedural/Level3ThirtyPreviewPack.asset
36a488be184294746830299cf9d5b51d,direct_diff120_02_direct_diff_refresh_room_gate_double_room_lock_g0_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_02_direct_diff_refresh_room_gate_double_room_lock_g0_v01.asset,16,24,38,377,0.9817708,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
7018ce1bc440cd041a771ae7d90d958d,nomask_style_expansion_08_double_room_lock_b,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_08_double_room_lock_b.asset,18,24,39,424,0.9814815,lock,guid_in_current,6,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front20FeedbackPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
feb9f0905318b8c4fa93ce9954674534,nomask_style_expansion_33_double_room_lock_tall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_33_double_room_lock_tall.asset,18,29,48,516,0.9885057,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
a8381b24a09ec204a8afcc906b210e46,direct_diff120_24_direct_diff_refresh_dag_unlock_zig_river_g0_v06,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_24_direct_diff_refresh_dag_unlock_zig_river_g0_v06.asset,16,24,49,378,0.984375,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
3e284f852c01ca0419e484399f8ca1ff,direct_pure_topup_01_11_direct_refresh_topup_rect_lock_buckle_g1_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice01/direct_pure_topup_01_11_direct_refresh_topup_rect_lock_buckle_g1_v02.asset,15,28,51,415,0.9880952,lock,guid_in_current,4,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500SingleLevelReviewPack.asset
5767d0c9ceb6a95498f114feb7801139,direct_diff120_18_direct_diff_refresh_room_gate_double_room_lock_g4_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_18_direct_diff_refresh_room_gate_double_room_lock_g4_v05.asset,18,24,54,427,0.9884259,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
fa7752e9d59e1f843b5f550bf211e280,direct_pure_topup_02_06_direct_refresh_topup_rect_core_burst_g3_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice02/direct_pure_topup_02_06_direct_refresh_topup_rect_core_burst_g3_v04.asset,15,29,54,426,0.97931033,lock,guid_in_current,6,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front20FeedbackPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
7da570e420fe6ab478027c1144ee8ca0,direct_diff120_12_direct_diff_refresh_dag_unlock_four_pockets_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_12_direct_diff_refresh_dag_unlock_four_pockets_g2_v03.asset,16,25,58,392,0.98,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
cc6625c855bf57944a1ca77f3a8eaf00,direct_diff120_16_direct_diff_refresh_dag_unlock_center_cross_g3_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_16_direct_diff_refresh_dag_unlock_center_cross_g3_v04.asset,17,28,58,467,0.98109245,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
88c7b2c5b31784a488108cf06cbdfb38,direct_diff120_28_direct_diff_refresh_dag_unlock_four_pockets_g1_v07,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_28_direct_diff_refresh_dag_unlock_four_pockets_g1_v07.asset,17,27,58,450,0.98039216,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
66ce4bb2d14b93a4182111c0a466c97f,direct_diff120_04_direct_diff_refresh_dag_unlock_stair_ladder_g0_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_04_direct_diff_refresh_dag_unlock_stair_ladder_g0_v01.asset,17,24,59,398,0.9754902,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
ba28920fc3b5ed149896cc44faf2280a,direct_pure_topup_03_14_direct_refresh_topup_rect_core_burst_g1_v08,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice03/direct_pure_topup_03_14_direct_refresh_topup_rect_core_burst_g1_v08.asset,15,25,59,368,0.9813333,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
36bb2d43d80639f448883f29034180f3,direct_pure_topup_01_22_direct_refresh_topup_rect_core_burst_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice01/direct_pure_topup_01_22_direct_refresh_topup_rect_core_burst_g2_v03.asset,14,27,60,372,0.984127,lock,guid_in_current,6,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front20FeedbackPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
062d735a9f13c5b4cbfa337f96de248d,direct_diff120_08_direct_diff_refresh_dag_unlock_zig_river_g1_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_08_direct_diff_refresh_dag_unlock_zig_river_g1_v02.asset,15,27,61,399,0.9851852,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
0f58b2e4adfe81847882fed2ea9aea61,direct_diff120_20_direct_diff_refresh_dag_unlock_stair_ladder_g4_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_20_direct_diff_refresh_dag_unlock_stair_ladder_g4_v05.asset,15,26,61,377,0.96666664,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
09a208b370a244c47b1e4b03b353824e,direct_pure_normal_extra_01_01_direct_normal_pure_extra_rect_section_unlock_g15_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_01_direct_normal_pure_extra_rect_section_unlock_g15_v01.asset,18,32,72,567,0.984375,lock,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
96e56cffda09c5b42a648443c252197d,direct_pure_topup_05_03_direct_normal_pure_rect_lock_buckle_g9_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_03_direct_normal_pure_rect_lock_buckle_g9_v04.asset,19,32,74,592,0.9736842,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
a5799ec6e806fc241ac6995313346928,direct_pure_topup_04_14_direct_normal_pure_rect_core_burst_g7_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_14_direct_normal_pure_rect_core_burst_g7_v02.asset,21,31,76,638,0.9800307,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
3af2cf83874b00345bda6089af7b6e77,direct_pure_topup_06_03_direct_normal_pure_rect_lock_buckle_g6_v07,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_03_direct_normal_pure_rect_lock_buckle_g6_v07.asset,18,35,79,620,0.984127,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
08fea38f4bc92ca46846dbf78b6f5122,direct_diff120_44_direct_diff_normal_dag_unlock_stair_ladder_g0_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_44_direct_diff_normal_dag_unlock_stair_ladder_g0_v01.asset,21,32,80,660,0.98214287,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
e395ae4f3cb0cdd4ab1402143220e06f,direct_pure_normal_extra_01_02_direct_normal_pure_extra_rect_lock_buckle_g15_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_02_direct_normal_pure_extra_rect_lock_buckle_g15_v01.asset,19,34,80,640,0.99071205,lock,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
936a4f100ae0ee3449e6df6ae7fe488c,direct_pure_normal_extra_02_10_direct_normal_pure_extra_rect_lock_buckle_g19_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_10_direct_normal_pure_extra_rect_lock_buckle_g19_v05.asset,19,32,80,595,0.97861844,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
7f96f8e9b8e534540a5cb18e16c0a3d7,direct_pure_topup_04_19_direct_normal_pure_rect_lock_buckle_g8_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_19_direct_normal_pure_rect_lock_buckle_g8_v03.asset,21,31,80,639,0.98156685,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
3d074af8794c07d4faa6aacf3fcfd0aa,direct_pure_normal_extra_02_12_direct_normal_pure_extra_rect_core_burst_g19_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_12_direct_normal_pure_extra_rect_core_burst_g19_v05.asset,21,31,81,635,0.97542244,lock,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
c4dd596b39efddd4e8c0b7d413ad5e71,direct_pure_normal_extra_02_20_direct_normal_pure_extra_rect_core_burst_g20_v06,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_20_direct_normal_pure_extra_rect_core_burst_g20_v06.asset,19,32,81,597,0.9819079,lock,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
a0673711b897c2c4e897efdb4eeb9659,direct_pure_topup_05_02_direct_normal_pure_rect_section_unlock_g9_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_02_direct_normal_pure_rect_section_unlock_g9_v04.asset,18,37,82,655,0.9834835,lock,guid_in_current,5,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
cb8534fe4ab66f543bb38f2b00fa9149,direct_pure_normal_extra_01_12_direct_normal_pure_extra_rect_core_burst_g16_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_12_direct_normal_pure_extra_rect_core_burst_g16_v02.asset,19,33,83,617,0.98405105,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
42a5c27880bbff848a90b4a0f8d027c4,direct_pure_topup_06_18_direct_normal_pure_rect_section_unlock_g8_v09,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_18_direct_normal_pure_rect_section_unlock_g8_v09.asset,18,34,84,601,0.98202616,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
f0b1eb148749691418ab90675f0f19e4,direct_pure_topup_04_22_direct_normal_pure_rect_core_burst_g8_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_22_direct_normal_pure_rect_core_burst_g8_v03.asset,19,32,86,600,0.9868421,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
d71ce914ee0f5494aba96eb143a42330,direct_diff120_52_direct_diff_normal_dag_unlock_four_pockets_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_52_direct_diff_normal_dag_unlock_four_pockets_g2_v03.asset,20,33,87,646,0.9787879,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
a9f300d008123564381d740f166fb3a3,direct_diff120_68_direct_diff_normal_dag_unlock_four_pockets_g1_v07,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_68_direct_diff_normal_dag_unlock_four_pockets_g1_v07.asset,21,35,88,721,0.9809524,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
3c3a83482204f0e409f96001fb768bf8,direct_pure_normal_extra_01_04_direct_normal_pure_extra_rect_core_burst_g15_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_04_direct_normal_pure_extra_rect_core_burst_g15_v01.asset,21,32,88,665,0.9895833,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
91afb7713a219ee4aa0d25457b82af91,direct_pure_topup_04_06_direct_normal_pure_rect_core_burst_g6_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_06_direct_normal_pure_rect_core_burst_g6_v01.asset,18,38,88,671,0.98099416,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
e6b966e814d6e9a48adb3182ffe2311c,direct_pure_topup_04_18_direct_normal_pure_rect_section_unlock_g8_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_18_direct_normal_pure_rect_section_unlock_g8_v03.asset,20,36,88,711,0.9875,lock,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
acab35e54da18bc47a9e0d7e58f03293,direct_diff120_60_direct_diff_normal_dag_unlock_stair_ladder_g4_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_60_direct_diff_normal_dag_unlock_stair_ladder_g4_v05.asset,19,34,89,641,0.99226004,lock,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
3b999b3f6b9585942813ea14b6c5b278,direct_pure_normal_extra_02_01_direct_normal_pure_extra_rect_section_unlock_g18_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_01_direct_normal_pure_extra_rect_section_unlock_g18_v04.asset,20,34,89,667,0.98088235,lock,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
fe0875e15f428b247838336a8e666a21,direct_pure_topup_04_11_direct_normal_pure_rect_lock_buckle_g7_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_11_direct_normal_pure_rect_lock_buckle_g7_v02.asset,18,38,89,672,0.98245615,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
d912f928ebc477f48a719c87fbad92d2,direct_pure_topup_05_19_direct_normal_pure_rect_lock_buckle_g11_v06,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_19_direct_normal_pure_rect_lock_buckle_g11_v06.asset,20,34,89,673,0.98970586,lock,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
2de97d3e29d89b941949d8f7a95e4516,direct_pure_topup_06_02_direct_normal_pure_rect_section_unlock_g6_v07,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_02_direct_normal_pure_rect_section_unlock_g6_v07.asset,22,32,89,689,0.9786932,lock,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
