pool,candidateIndex,guid,worktreeRoot,packPath,assetPath,levelId,assetName,width,height,chains,arrowCells,coverage,longestChain,spawnMaskGuid,inferredShapeKey,parseStatus
shape_maskonly347,127,7bb21b33625dce64d92794cf76a674de,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_11_compact_flower_20260615_154608.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_11_compact_flower,maskonlyb04_11_compact_flower_20260615_154608,29,38,70,730,0.662,24,51478b58f9d452541a7b070bcef5d280,maskonlyb04_11_compact_flower,ok
shape_maskonly347,128,328f667c679d7104cb479c01453346d0,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_11_main_flower_20260615_154609.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_11_main_flower,maskonlyb04_11_main_flower_20260615_154609,34,44,136,973,0.65,13,c140876f9b61a614eb0de8f088889729,maskonlyb04_11_main_flower,ok
shape_maskonly347,129,8d1020d6891f1224eb1941279b6aaf7b,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_11_large_flower_20260615_154611.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_11_large_flower,maskonlyb04_11_large_flower_20260615_154611,38,49,141,1195,0.642,17,a7015841b244c5447a567a09d0d7162f,maskonlyb04_11_large_flower,ok
shape_maskonly347,130,17416e20b47b6b0488dfea4f600a4e11,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_12_compact_gear_20260615_154611.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_12_compact_gear,maskonlyb04_12_compact_gear_20260615_154611,33,33,57,615,0.565,24,51781b3373a70dc4ca7a7fe77dfd6816,maskonlyb04_12_compact_gear,ok
shape_maskonly347,131,129b28c3bab63114eb8c6cd35138c641,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_12_main_gear_20260615_154612.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_12_main_gear,maskonlyb04_12_main_gear_20260615_154612,38,38,117,817,0.566,13,daebb5793e3a2c34aaff4471a2e8a934,maskonlyb04_12_main_gear,ok
shape_maskonly347,132,4c862f1beaea53843ae99b89f18dc5fa,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_12_large_gear_20260615_154616.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_12_large_gear,maskonlyb04_12_large_gear_20260615_154616,43,43,121,1058,0.572,17,755bed4b9a4675e4da07fceea3e84295,maskonlyb04_12_large_gear,ok
shape_maskonly347,133,d86ff845245cd5147ab66941860fe161,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_13_compact_leaf_20260615_154616.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_13_compact_leaf,maskonlyb04_13_compact_leaf_20260615_154616,29,36,66,643,0.616,22,048f9a552c6ac4a43bd06a5cec7bb28b,maskonlyb04_13_compact_leaf,ok
shape_maskonly347,134,6ee7bfbfcc1dbaa41985cf3c673b09b0,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_13_main_leaf_20260615_154617.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_13_main_leaf,maskonlyb04_13_main_leaf_20260615_154617,34,42,120,876,0.613,13,236f0edb70d7d5243a8baaca924bb740,maskonlyb04_13_main_leaf,ok
shape_maskonly347,135,7bd9dfc9115486b41a3c55a3fa03130a,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_13_large_leaf_20260615_154618.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_13_large_leaf,maskonlyb04_13_large_leaf_20260615_154618,38,47,130,1093,0.612,17,d84abfe234afa3f408b5ee37751c01d1,maskonlyb04_13_large_leaf,ok
shape_maskonly347,136,a535ad977fe701546bb7aeed39015dfb,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_14_compact_mailbox_20260615_154619.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_14_compact_mailbox,maskonlyb04_14_compact_mailbox_20260615_154619,34,31,62,605,0.574,24,d6841cb5535d9614c8bc2f78809e3a69,maskonlyb04_14_compact_mailbox,ok
shape_maskonly347,137,f63e76c976a7d21409dcf2e35d567c59,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_14_main_mailbox_20260615_154619.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_14_main_mailbox,maskonlyb04_14_main_mailbox_20260615_154619,40,36,106,814,0.565,13,747ea1f9e15c3e74b996a80be1c1cd41,maskonlyb04_14_main_mailbox,ok
shape_maskonly347,138,793e6601cacc4794e8b58e9fb3fbb8a9,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_14_large_mailbox_20260615_154620.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_14_large_mailbox,maskonlyb04_14_large_mailbox_20260615_154620,44,40,119,991,0.563,17,46d6940b68a6b4e478950e07600f51d1,maskonlyb04_14_large_mailbox,ok
shape_maskonly347,139,be25b6ac593f8d14bb5f42c71c241ab1,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_15_compact_medal_20260615_154621.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_15_compact_medal,maskonlyb04_15_compact_medal_20260615_154621,28,38,68,693,0.651,24,010f99b255c815b4981c3d45aa2334fe,maskonlyb04_15_compact_medal,ok
shape_maskonly347,140,02c298b151ae56b4f87cd084563c4c73,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_15_main_medal_20260615_154622.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_15_main_medal,maskonlyb04_15_main_medal_20260615_154622,32,44,118,913,0.648,13,a40eb313f73fa6f41aa68012e82b5d07,maskonlyb04_15_main_medal,ok
shape_maskonly347,141,d408034cf63398a4b998956038c778da,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_15_large_medal_20260615_154623.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_15_large_medal,maskonlyb04_15_large_medal_20260615_154623,36,49,140,1150,0.652,17,97f18ffb2cc395949911869962f77615,maskonlyb04_15_large_medal,ok
shape_maskonly347,142,5d4b7bcaedd5dc94ea7ffcebefaa64de,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_16_compact_phonehandset_20260615_154624.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_16_compact_phonehandset,maskonlyb04_16_compact_phonehandset_20260615_154624,29,36,43,415,0.398,20,46dc1b6d7cb02424087b0cb62ff1d4df,maskonlyb04_16_compact_phonehandset,ok
shape_maskonly347,143,61579aec3b4969c428b2df9fbcf954d9,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_16_main_phonehandset_20260615_154638.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_16_main_phonehandset,maskonlyb04_16_main_phonehandset_20260615_154638,34,42,87,575,0.403,13,08bbc0af71d6cd64ea4cec12f5b8aef4,maskonlyb04_16_main_phonehandset,ok
shape_maskonly347,144,fa66c2303def75f49bfb58693f5703a0,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_16_large_phonehandset_20260615_154659.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_16_large_phonehandset,maskonlyb04_16_large_phonehandset_20260615_154659,38,47,87,720,0.403,17,e4f058995192313479d280bb617dfd69,maskonlyb04_16_large_phonehandset,ok
shape_maskonly347,145,a3715b843662f5045816e100dfe1936e,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_compact_skateboard_20260615_154659.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_17_compact_skateboard,maskonlyb04_17_compact_skateboard_20260615_154659,32,24,34,315,0.41,20,3afa8db62fdd11a4d9503935ee76930e,maskonlyb04_17_compact_skateboard,ok
shape_maskonly347,146,7f7bca780c750a243988415fc71deef1,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_main_skateboard_20260615_154700.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_17_main_skateboard,maskonlyb04_17_main_skateboard_20260615_154700,32,24,59,314,0.409,9,e50939db15208ca47aa100f439c60143,maskonlyb04_17_main_skateboard,ok
shape_maskonly347,147,7406eb786ea2fcd4ca5d38bcba55a602,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_large_skateboard_20260615_154706.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_17_large_skateboard,maskonlyb04_17_large_skateboard_20260615_154706,35,27,56,382,0.404,13,bee45fcdda3a7814593d78c8632862e5,maskonlyb04_17_large_skateboard,ok
shape_maskonly347,148,3f145cb3a1501064aaa2e796e937ea42,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_compact_television_20260615_154706.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_compact_television,maskonlyb04_18_compact_television_20260615_154706,36,31,74,736,0.659,24,953855123c289894a9d0b228f55aa2f5,maskonlyb04_18_compact_television,ok
shape_maskonly347,149,9305e5e4550fc9645b1c69227b492c42,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_main_television_20260615_154707.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_main_television,maskonlyb04_18_main_television_20260615_154707,42,36,135,984,0.651,13,15bdc356ddd38df4287b98fcd78842ed,maskonlyb04_18_main_television,ok
shape_maskonly347,150,0206938d7949f674ea34c8350294f389,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_18_large_television_20260615_154709.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_18_large_television,maskonlyb04_18_large_television_20260615_154709,44,40,136,1144,0.65,17,bff59dbbaa62c364aa93ed24194d5633,maskonlyb04_18_large_television,ok
shape_maskonly347,151,c5391e1fc77efe74d9ae21519f95ffdd,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_compact_tent_20260615_154709.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_compact_tent,maskonlyb04_19_compact_tent_20260615_154709,36,29,50,515,0.493,24,5b4a7e4b2ab5cb74e92b3379078063fb,maskonlyb04_19_compact_tent,ok
shape_maskonly347,152,5587dbec93d49c84b860e8212d145ef8,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_main_tent_20260615_154710.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_main_tent,maskonlyb04_19_main_tent_20260615_154710,42,34,102,704,0.493,13,bbe932c229eb0294288f3a8f22e03753,maskonlyb04_19_main_tent,ok
shape_maskonly347,153,f58537d092cf4e84babdaa4f4854b6ba,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_19_large_tent_20260615_154710.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_19_large_tent,maskonlyb04_19_large_tent_20260615_154710,44,38,98,835,0.499,17,88f9fa9c55839d14088b0ce310c0bdbd,maskonlyb04_19_large_tent,ok
shape_maskonly347,154,0b9c967999553f74f8ce4a91307718a2,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_compact_trafficcone_20260615_154711.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_compact_trafficcone,maskonlyb04_20_compact_trafficcone_20260615_154711,29,36,58,551,0.528,23,96b14efa802e2fd46a15fd9c88fcd42e,maskonlyb04_20_compact_trafficcone,ok
shape_maskonly347,155,13160d3dba619c24581bc5b981d363a9,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_main_trafficcone_20260615_154711.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_main_trafficcone,maskonlyb04_20_main_trafficcone_20260615_154711,34,42,105,749,0.525,13,9d57415c9687c204e91983381023f6b7,maskonlyb04_20_main_trafficcone,ok
shape_maskonly347,156,497d243bfafccd64b88111bb0d3eb099,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_20_large_trafficcone_20260615_154714.asset,r2_outer_strong_005_r2_006_a401_maskonlyb04_20_large_trafficcone,maskonlyb04_20_large_trafficcone_20260615_154714,38,47,110,955,0.535,17,220016d5b4949824794cb2f2ab782ec1,maskonlyb04_20_large_trafficcone,ok
shape_maskonly347,157,53c0309d702a0bb4d8ac61dfa3269a88,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_compact_artistpalette_20260615_190222.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_compact_artistpalette,maskonlyb05_01_compact_artistpalette_20260615_190222,34,29,63,668,0.677,22,0e851c35c48c63048995cb00d30e82b3,maskonlyb05_01_compact_artistpalette,ok
shape_maskonly347,158,205cb5fcbc52d884cbbecfdcfaf67033,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_main_artistpalette_20260615_190223.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_main_artistpalette,maskonlyb05_01_main_artistpalette_20260615_190223,40,34,125,932,0.685,13,fc4b519be2ed4a84f8056da3af784a3d,maskonlyb05_01_main_artistpalette,ok
shape_maskonly347,159,b85afea4934a0dc47a5a09ffcd851ecb,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_01_large_artistpalette_20260615_190225.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_large_artistpalette,maskonlyb05_01_large_artistpalette_20260615_190225,44,38,136,1147,0.686,17,eac8fe2af985dc74b824e77ac917c0f9,maskonlyb05_01_large_artistpalette,ok
shape_maskonly347,160,debfde35904cd76459291a80fe900d07,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_compact_boot_20260615_190225.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_02_compact_boot,maskonlyb05_02_compact_boot_20260615_190225,29,36,54,595,0.57,24,2b18e57482cbe2d4ea72256cb9e19fdd,maskonlyb05_02_compact_boot,ok
shape_maskonly347,161,9c3a95efacdfd3a43bb500a6bdf1a9b7,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_02_main_boot_20260615_190226.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_02_main_boot,maskonlyb05_02_main_boot_20260615_190226,34,42,118,813,0.569,13,2ae3747b9bba1c54f8d1ea05b0195379,maskonlyb05_02_main_boot,ok
