"pool","order","bucket","type","score","levelId","width","height","chains","coverage","outer1","openers","avgChoices","unlockBursts","dependencyBlocks","family","qualityFlags","sourcePackTags","assetPath"
"normal_campaign500","242","normal","maze","155.6","direct_normal_10_direct_normal_rect_maze_long_chain_g0_v01","22","41","113","0.981","0.975","26","7.36","20","601","direct_normal:maze_long_chain:g0","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_10_direct_normal_rect_maze_long_chain_g0_v01.asset"
"normal_campaign500","243","normal","section","155.4","r1_outer_strong_137_r1_242_a869","29","36","106","0.966","0.929","15","5.32","21","477","r1:242","weak-outer","r1_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_137_r1_242_a869.asset"
"normal_campaign500","244","normal","section","155.4","r1_ab_242_above300_level_869_final","29","36","106","0.966","0.929","15","5.32","21","477","seed:869","weak-outer","r1_formal_candidate_ab_final_pack","Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_242_above300_level_869_final.asset"
"normal_campaign500","245","normal","maze","155.3","direct_polish_clean_09_direct_polish_normal_rect_maze_long_chain_g0_v01","20","36","112","0.974","1","13","9.16","23","373","direct_polish:maze_long_chain:g0","ok","direct_polish_clean_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_09_direct_polish_normal_rect_maze_long_chain_g0_v01.asset"
"normal_campaign500","246","normal","section","155.2","direct_normal_129_direct_normal_rect_quasi_symmetry_g0_v13","20","41","111","0.983","0.992","17","9.58","22","453","direct_normal:quasi_symmetry:g0","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_129_direct_normal_rect_quasi_symmetry_g0_v13.asset"
"normal_campaign500","247","normal","sweep","155","direct_normal_topup_72_direct_normal_topup_rect_sweep_g8_v09","23","40","117","0.982","0.984","10","8.48","21","589","direct_normal:sweep:g8","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_72_direct_normal_topup_rect_sweep_g8_v09.asset"
"normal_campaign500","248","normal","sweep","155","direct_normal_topup_08_direct_normal_topup_rect_sweep_g6_v01","23","37","106","0.982","0.974","20","7.56","23","592","direct_normal:sweep:g6","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_08_direct_normal_topup_rect_sweep_g6_v01.asset"
"normal_campaign500","249","normal","dense","154.9","direct_normal_94_direct_normal_rect_dense_weave_g3_v10","23","40","118","0.986","0.992","12","9.35","30","527","direct_normal:dense_weave:g3","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_94_direct_normal_rect_dense_weave_g3_v10.asset"
"normal_campaign500","250","normal","dense","154.9","direct_normal_134_direct_normal_rect_dense_weave_g1_v14","23","35","107","0.985","0.973","22","9.07","22","500","direct_normal:dense_weave:g1","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_134_direct_normal_rect_dense_weave_g1_v14.asset"
"normal_campaign500","251","normal","sweep","154.6","direct_normal_topup_40_direct_normal_topup_rect_sweep_g10_v05","23","35","105","0.994","0.991","15","7.85","23","528","direct_normal:sweep:g10","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_40_direct_normal_topup_rect_sweep_g10_v05.asset"
"normal_campaign500","252","normal","section","154.4","direct_normal_132_direct_normal_rect_section_unlock_g1_v14","23","36","110","0.981","0.991","13","7.35","22","590","direct_normal:section_unlock:g1","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_132_direct_normal_rect_section_unlock_g1_v14.asset"
"normal_campaign500","253","normal","lock","154","direct_normal_153_direct_normal_rect_lock_buckle_g3_v16","23","36","107","0.977","0.982","20","7.63","19","446","direct_normal:lock_buckle:g3","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_153_direct_normal_rect_lock_buckle_g3_v16.asset"
"normal_campaign500","254","normal","dense","153.9","r2_outer_strong_145_r2_261_a899","28","33","102","0.983","1","14","4.05","17","468","r2:261","ok","r2_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_145_r2_261_a899.asset"
"normal_campaign500","255","normal","lock","153.8","direct_normal_topup_26_direct_normal_topup_rect_lock_buckle_g9_v04","22","39","115","0.981","0.983","16","8.93","22","531","direct_normal:lock_buckle:g9","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_26_direct_normal_topup_rect_lock_buckle_g9_v04.asset"
"normal_campaign500","256","normal","maze","153.8","direct_normal_130_direct_normal_rect_maze_long_chain_g0_v13","22","38","108","0.986","0.991","17","7.37","24","581","direct_normal:maze_long_chain:g0","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_130_direct_normal_rect_maze_long_chain_g0_v13.asset"
"normal_campaign500","257","normal","section","153.7","direct_normal_topup_47_direct_normal_topup_rect_quasi_symmetry_g11_v06","21","39","107","0.989","1","17","7.4","21","543","direct_normal:quasi_symmetry:g11","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_47_direct_normal_topup_rect_quasi_symmetry_g11_v06.asset"
"normal_campaign500","258","normal","section","153.6","direct_normal_38_direct_normal_rect_stair_push_g3_v04","21","40","115","0.976","0.983","16","7.74","25","627","direct_normal:stair_push:g3","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_38_direct_normal_rect_stair_push_g3_v04.asset"
"normal_campaign500","259","normal","section","153.4","r2_outer_strong_037_r2_063_a515","27","38","104","0.954","0.913","15","5.51","17","510","r2:063","weak-outer","r2_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_037_r2_063_a515.asset"
"normal_campaign500","260","normal","section","152.6","direct_normal_32_direct_normal_rect_section_unlock_g3_v04","21","36","102","0.989","0.991","15","7.72","26","507","direct_normal:section_unlock:g3","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_32_direct_normal_rect_section_unlock_g3_v04.asset"
"normal_campaign500","261","normal","section","152.6","direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03","22","36","105","0.986","1","18","7.65","20","463","direct_normal:section_unlock:g8","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_17_direct_normal_topup_rect_section_unlock_g8_v03.asset"
"normal_campaign500","262","normal","lock","152.6","direct_normal_113_direct_normal_rect_lock_buckle_g5_v12","23","35","107","0.983","0.973","17","7.43","21","459","direct_normal:lock_buckle:g5","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_113_direct_normal_rect_lock_buckle_g5_v12.asset"
"normal_campaign500","263","normal","lock","152.5","direct_normal_66_direct_normal_rect_core_burst_g0_v07","20","40","105","0.989","1","12","9.64","21","506","direct_normal:core_burst:g0","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_66_direct_normal_rect_core_burst_g0_v07.asset"
"normal_campaign500","264","normal","section","152.4","direct_normal_27_direct_normal_rect_dual_zone_g2_v03","22","35","108","0.983","0.991","18","8.61","19","580","direct_normal:dual_zone:g2","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_27_direct_normal_rect_dual_zone_g2_v03.asset"
"normal_campaign500","265","normal","section","152.3","direct_normal_topup_21_direct_normal_topup_rect_dual_zone_g8_v03","22","38","113","0.99","0.983","15","7.73","22","614","direct_normal:dual_zone:g8","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_21_direct_normal_topup_rect_dual_zone_g8_v03.asset"
"normal_campaign500","266","normal","sweep","152.3","direct_normal_135_direct_normal_rect_sweep_g1_v14","21","39","103","0.974","0.991","16","9.33","26","497","direct_normal:sweep:g1","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_135_direct_normal_rect_sweep_g1_v14.asset"
"normal_campaign500","267","normal","maze","152.2","direct_normal_110_direct_normal_rect_maze_long_chain_g4_v11","20","41","110","0.983","0.966","19","8.69","25","503","direct_normal:maze_long_chain:g4","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_110_direct_normal_rect_maze_long_chain_g4_v11.asset"
"normal_campaign500","268","normal","section","152","direct_normal_87_direct_normal_rect_dual_zone_g2_v09","20","40","109","0.985","0.983","20","8.21","23","486","direct_normal:dual_zone:g2","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_87_direct_normal_rect_dual_zone_g2_v09.asset"
"normal_campaign500","269","normal","dense","151.8","direct_normal_114_direct_normal_rect_dense_weave_g5_v12","21","38","107","0.982","0.991","17","8.88","23","435","direct_normal:dense_weave:g5","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_114_direct_normal_rect_dense_weave_g5_v12.asset"
"normal_campaign500","270","normal","section","151.7","direct_normal_147_direct_normal_rect_dual_zone_g2_v15","22","39","114","0.983","0.992","21","8.98","26","539","direct_normal:dual_zone:g2","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_147_direct_normal_rect_dual_zone_g2_v15.asset"
"normal_campaign500","271","normal","maze","151.4","direct_normal_50_direct_normal_rect_maze_long_chain_g4_v05","22","35","106","0.988","0.991","15","7.57","19","561","direct_normal:maze_long_chain:g4","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_50_direct_normal_rect_maze_long_chain_g4_v05.asset"
"normal_campaign500","272","normal","lock","151.2","direct_normal_topup_18_direct_normal_topup_rect_lock_buckle_g8_v03","23","38","114","0.985","0.992","17","8.25","25","566","direct_normal:lock_buckle:g8","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_18_direct_normal_topup_rect_lock_buckle_g8_v03.asset"
"normal_campaign500","273","normal","section","151","direct_normal_topup_41_direct_normal_topup_rect_section_unlock_g11_v06","23","39","115","0.98","0.975","18","8.23","17","579","direct_normal:section_unlock:g11","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_41_direct_normal_topup_rect_section_unlock_g11_v06.asset"
"normal_campaign500","274","normal","lock","150.9","direct_normal_23_direct_normal_rect_lock_buckle_g2_v03","22","37","104","0.986","1","18","9.99","25","508","direct_normal:lock_buckle:g2","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_23_direct_normal_rect_lock_buckle_g2_v03.asset"
"normal_campaign500","275","normal","section","150.7","direct_normal_89_direct_normal_rect_quasi_symmetry_g2_v09","20","39","102","0.977","0.991","19","9.48","23","368","direct_normal:quasi_symmetry:g2","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_89_direct_normal_rect_quasi_symmetry_g2_v09.asset"
"normal_campaign500","276","normal","sweep","150.6","direct_normal_05_direct_normal_rect_sweep_g0_v01","20","40","104","0.983","0.991","12","8.62","24","405","direct_normal:sweep:g0","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_05_direct_normal_rect_sweep_g0_v01.asset"
"normal_campaign500","277","normal","lock","150.6","direct_normal_16_direct_normal_rect_core_burst_g1_v02","23","37","112","0.981","0.991","17","7.36","20","597","direct_normal:core_burst:g1","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_16_direct_normal_rect_core_burst_g1_v02.asset"
"normal_campaign500","278","normal","section","150.5","direct_normal_topup_29_direct_normal_topup_rect_dual_zone_g9_v04","21","39","107","0.99","0.991","18","8.17","23","453","direct_normal:dual_zone:g9","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_29_direct_normal_topup_rect_dual_zone_g9_v04.asset"
"normal_campaign500","279","normal","section","150.3","direct_normal_159_direct_normal_rect_quasi_symmetry_g3_v16","23","40","117","0.984","0.992","17","6.76","27","601","direct_normal:quasi_symmetry:g3","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_159_direct_normal_rect_quasi_symmetry_g3_v16.asset"
"normal_campaign500","280","normal","maze","150","r1_ab_086_above300_level_557_final","23","33","103","0.957","0.926","10","6.73","21","432","seed:557","weak-outer","r1_formal_candidate_ab_final_pack","Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_086_above300_level_557_final.asset"
"normal_campaign500","281","normal","sweep","149.8","direct_normal_35_direct_normal_rect_sweep_g3_v04","23","39","114","0.981","1","25","8.14","22","493","direct_normal:sweep:g3","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_35_direct_normal_rect_sweep_g3_v04.asset"
"normal_campaign500","282","normal","lock","149","direct_normal_71_direct_normal_rect_outer_shell_g1_v08","23","34","104","0.986","1","19","8.59","21","454","asset:direct_normal_71_direct_normal_r","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_71_direct_normal_rect_outer_shell_g1_v08.asset"
"normal_campaign500","283","normal","section","148.7","direct_normal_08_direct_normal_rect_stair_push_g0_v01","22","34","105","0.985","0.981","18","9.37","21","512","direct_normal:stair_push:g0","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_08_direct_normal_rect_stair_push_g0_v01.asset"
"normal_campaign500","284","normal","dense","148.7","direct_normal_topup_43_direct_normal_topup_rect_dense_weave_g11_v06","21","37","106","0.985","0.982","21","9.74","20","498","direct_normal:dense_weave:g11","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_43_direct_normal_topup_rect_dense_weave_g11_v06.asset"
"normal_campaign500","285","normal","section","148.4","direct_normal_topup_14_direct_normal_topup_rect_stair_push_g7_v02","20","39","107","0.982","0.991","19","6.9","20","578","direct_normal:stair_push:g7","ok","direct_normal_topup_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_14_direct_normal_topup_rect_stair_push_g7_v02.asset"
"normal_campaign500","286","normal","section","148.4","direct_normal_77_direct_normal_rect_dual_zone_g1_v08","23","38","113","0.986","1","13","8.11","23","540","direct_normal:dual_zone:g1","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_77_direct_normal_rect_dual_zone_g1_v08.asset"
"normal_campaign500","287","normal","section","148.3","direct_normal_122_direct_normal_rect_section_unlock_g0_v13","22","41","117","0.979","0.992","18","9.85","24","564","direct_normal:section_unlock:g0","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_122_direct_normal_rect_section_unlock_g0_v13.asset"
