"order","section10","category","templateDifficultyCode","difficultyLabel","difficultyTag","difficultyNameZh","stageDifficultyHint","templateExperienceRole","rhythmBucket","rhythmExperienceRole","targetChains","targetChainsMin","targetChainsMax","baseChain","projectedChain","canvasAdjustedChain","longChainCanvasBonus","isLongChain","projectedArrow","projectedArea","chainDeltaVsBase","chainDeltaVsInitial","projectionReason","linkedOrder","sourcePool","productionLane","chainLanguage","projectedAsset","originalTemplateAsset","sourceV11CopiedAssetPath","shapeId","shapeNameZh","isShapeSlot","isHoleSlot","finalizationVersion","difficultyCodePolicy","resourceReplacementStatus","finalReviewNote"
"143","15","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","87","78","96","89","89","89","0","False","759","1428","0","2","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_30_L143_watermelonslice_dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L143_watermelonslice_large.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L143_r2_outer_strong_005_r2_006_a401_maskonlyb05_19_lar.asset","watermelonslice","西瓜片","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"144","15","normal","3","????3","SpecialHard3","特别困难","Hard","Pressure","Hard","Pressure","113","102","124","40","40","42","2","True","609","644","0","-73","keep_current","","SeedV5LongChain30Front300","slot_seedmaze_chamber_corridor","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_80_l106_long_normal_b_section_s11_slot_seedmaze_chamber_corridor.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_103_direct_normal_rect_lock_buckle_g4_v11.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L144_direct_normal_103_direct_normal_rect_lock_buckle_g.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"145","15","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","95","85","105","77","77","77","0","False","702","713","0","-18","keep_current","","Campaign500_HardGateUntil0910","PeelMid","curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_07_nutation_strict_mixed_hard_v1_rect_s14_o140_v02_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_16_direct_normal_pure_extra_rect_maze_long_chain_g19_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L145_direct_pure_normal_extra_02_16_direct_normal_pure_.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"146","15","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","95","85","105","71","71","71","0","False","645","660","0","-24","keep_current","","Campaign500_HardGateUntil0910","NeutralMixed","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w6nm/c5nep_w6nm_01_nutation_mixed_neutral_v1_rect_s28_o279_v00_neutralmixed_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_12_direct_normal_pure_rect_dense_weave_g7_v08.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L146_direct_pure_topup_06_12_direct_normal_pure_rect_de.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"147","15","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","100","90","110","106","106","106","0","False","859","1892","0","6","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10B/campaign500_shape_psg_next10b_06_L147_caveentrance.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L147_caveentrance_large.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L147_r2_outer_strong_005_r2_006_a401_maskonlyb08_09_lar.asset","caveentrance","洞口","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"148","15","normal","2","??2","Hard2","困难","Hard","Pressure","Hard","Pressure","111","100","122","34","111","111","0","False","851","851","77","0","v11_review_donor_revert","12","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV4/shape_refresh_v4_L148_sgp_merged_final_outer_repair_quality_filtered26_harde_02_sgp_linework.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV4/shape_refresh_v4_L148_sgp_merged_final_outer_repair_quality_filtered26_harde_02_sgp_linework.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L148_sgp_merged_final_outer_repair_quality_filtered26_h.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"149","15","normal","4","??4","Extreme4","极难","VeryHard","Peak","Peak","Peak","114","103","125","98","98","98","0","False","682","713","0","-16","keep_current","","HubMixedRefill30Front300","hub_spoke","mixed_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_19_s05_r03.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_126_direct_normal_rect_core_burst_g0_v13.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L149_direct_normal_126_direct_normal_rect_core_burst_g0.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"150","15","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","104","94","114","84","84","84","0","False","902","910","0","-20","keep_current","","Campaign500_HardGateUntil0910","PeelMid","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_129_nutation_peel_rail_v1_rect_s37_o369_v02_peelmid_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_65_direct_normal_topup_rect_section_unlock_g8_v09.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L150_direct_normal_topup_65_direct_normal_topup_rect_se.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"151","16","hole","2","??2","Hard2","困难","Mechanic","HoleRescue","HoleRescue","HoleRescue","84","76","92","84","84","84","0","False","810","900","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_054_std_30x30_lock.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_054_std_30x30_lock.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L151_hole_candidate_054_std_30x30_lock.asset","","","0","1","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"152","16","normal","2","??2","Hard2","困难","Normal","Normal","Hard","Normal","106","95","117","82","82","82","0","False","689","713","0","-24","keep_current","","Campaign500_HardGateUntil0910","Campaign500_HardGateUntil0910","curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_133_direct_normal_rect_lock_buckle_g1_v14.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L152_direct_normal_133_direct_normal_rect_lock_buckle_g.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"153","16","shape","2","??2","Hard2","困难","Novelty","Shape","Shape","Shape","115","103","127","131","131","131","0","False","1056","1634","0","16","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10B/campaign500_shape_psg_next10b_07_L153_pumpkin.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L153_pumpkin_large.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L153_r2_outer_strong_005_r2_006_a401_maskonlyb02_16_lar.asset","pumpkin","南瓜","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"154","16","normal","3","????3","SpecialHard3","特别困难","Hard","Pressure","Peak","Pressure","113","102","124","99","99","99","0","False","686","713","0","-14","keep_current","","HubMixedRefill30Front300","hub_spoke","mixed_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_20_s05_r04.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_98_direct_normal_rect_stair_push_g3_v10.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L154_direct_normal_98_direct_normal_rect_stair_push_g3_.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"155","16","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","84","76","92","75","84","84","0","False","615","630","9","0","v11_review_donor_revert","77","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_19_direct_normal_pure_extra_rect_dense_weave_g20_v06.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_19_direct_normal_pure_extra_rect_dense_weave_g20_v06.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L155_direct_pure_normal_extra_02_19_direct_normal_pure_.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"156","16","normal","3","????3","SpecialHard3","特别困难","VeryHard","Peak","Peak","Peak","94","85","103","74","74","79","5","True","728","768","0","-20","keep_current","","NutationLongChainStrict60Front300","maze_long_chain","patch_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_11_nutation_longchain_patch_v1_rect_c80hf_03_d1_weave_patch.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_55_direct_diff_normal_near_square_stair_ladder_g3_v04.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L156_direct_diff120_55_direct_diff_normal_near_square_s.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"157","16","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","84","76","92","80","84","84","0","False","649","660","4","0","v11_review_donor_revert","81","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_05_direct_normal_pure_rect_sweep_g6_v07.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_05_direct_normal_pure_rect_sweep_g6_v07.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L157_direct_pure_topup_06_05_direct_normal_pure_rect_sw.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"158","16","shape","2","??2","Hard2","困难","Novelty","Shape","Shape","Shape","99","89","109","96","96","96","0","False","837","1849","0","-3","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10B/campaign500_shape_psg_next10b_08_L158_starfish.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L158_starfish_large.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L158_r2_outer_strong_005_r2_006_a401_maskonlyb01_07_lar.asset","starfish","海星","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"159","16","normal","2","??2","Hard2","困难","Normal","Normal","Ordinary","Normal","100","90","110","71","71","71","0","False","649","660","0","-29","keep_current","","Campaign500_HardGateUntil0910","PeelLight","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_56_nutation_strict_mixed_hard_v1_rect_s50_o496_v00_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_137_direct_normal_rect_dual_zone_g1_v14.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L159_direct_normal_137_direct_normal_rect_dual_zone_g1_.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"160","16","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","76","68","84","69","76","76","0","False","638","651","7","0","v11_review_donor_revert","55","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_14_direct_normal_pure_rect_core_burst_g7_v02.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_14_direct_normal_pure_rect_core_burst_g7_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L160_direct_pure_topup_04_14_direct_normal_pure_rect_co.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"161","17","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","53","48","58","47","53","53","0","True","506","510","6","0","v11_review_donor_revert","30","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_36_snake_spine_tall.asset","Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_36_snake_spine_tall.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L161_nomask_style_expansion_36_snake_spine_tall.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"162","17","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","95","85","105","74","95","95","0","False","705","722","21","0","v11_review_donor_revert","57","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_04_direct_normal_pure_rect_dense_weave_g6_v07.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_04_direct_normal_pure_rect_dense_weave_g6_v07.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L162_direct_pure_topup_06_04_direct_normal_pure_rect_de.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"163","17","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","99","89","109","90","90","90","0","False","679","1428","0","-9","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_02_L163_ring_r2dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L163_ring_main.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L163_r2_outer_strong_005_r2_006_a401_maskonlyb05_16_mai.asset","ring","戒指","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"164","17","normal","3","????3","SpecialHard3","特别困难","Hard","Pressure","Hard","Pressure","114","103","125","37","37","39","2","True","596","630","0","-77","keep_current","","SeedV5LongChain30Front300","slot_seedlock_gate_carrier","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_121_l155_long_normal_a_dense_s16_slot_seedlock_gate_carrier.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_18_direct_normal_topup_rect_lock_buckle_g8_v03.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L164_direct_normal_topup_18_direct_normal_topup_rect_lo.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
