"order","category","finalStatus","finalLevelId","loadMode","loadedAssetPath","loadedAssetGuid","syncAssetPath","assemblyAction","assemblySourcePool","assemblyGateClass","productionLane","productionStyle","productionChainLanguage","chains","sourceCoverage","maxChoices","localPatchSolveRunMax","solveTraceQualityScore","templateTargetChains","actualChains","effectiveChainLoad","rhythmStageBand","sectionWaveRole","rhythmStyleGroup","rhythmPlacementReason"
"154","normal","ReplacedRhythmV4","nutation_hub_mixed_v1_strict30_refill_20_s05_r04","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_20_s05_r04.asset","cdab859aef3a4634581b52e0f8e56c01","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_20_s05_r04.asset","ActiveReplace","HubMixedRefill30Front300","RhythmV4Front300TraceKeep","hub_spoke","hub","mixed_chain","99","0.962","11","6","0.824","113","99","122.01","S02_mid_campaign","PeakExtreme","hub","target=113;stageTarget=113;effective=122.0;chains=99;role=PeakExtreme;style=hub;chain=mixed_chain;cost=49.7"
"155","normal","ReplacedRhythmV4","c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain.asset","85161d0a003ecf743a86b55c733d8486","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_03_nutation_strict_mixed_hard_v1_rect_s13_o125_v02_strictmixedhard_mixed_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","PeelMid","hardgate","rail_chain","75","0.986","8","6","0.865","84","75","82.65","S02_mid_campaign","Normal","hardgate","target=84;stageTarget=84;effective=82.7;chains=75;role=Normal;style=hardgate;chain=rail_chain;cost=55.4"
"156","normal","ReplacedRhythmV4","nutation_longchain_candidate80_holefix_v1_11_nutation_longchain_patch_v1_rect_c80hf_03_d1_weave_patch","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_11_nutation_longchain_patch_v1_rect_c80hf_03_d1_weave_patch.asset","59ea405427d468648a587067b92ea7c3","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_11_nutation_longchain_patch_v1_rect_c80hf_03_d1_weave_patch.asset","ActiveReplace","NutationLongChainStrict60Front300","RhythmV4Front300TraceKeep","maze_long_chain","longchain","patch_chain","74","0.948","10","4","0.903","94","74","84.43","S02_mid_campaign","PeakExtreme","longchain","target=94;stageTarget=94;effective=84.4;chains=74;role=PeakExtreme;style=longchain;chain=patch_chain;cost=32.6"
"157","normal","ReplacedRhythmV4","c5nep_w12a_14_nutation_strict_mixed_hard_v1_rect_s26_o256_v05_strictmixedhard_mixed_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12a/c5nep_w12a_14_nutation_strict_mixed_hard_v1_rect_s26_o256_v05_strictmixedhard_mixed_chain.asset","094e3517523d67f42a90683bd1850415","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12a/c5nep_w12a_14_nutation_strict_mixed_hard_v1_rect_s26_o256_v05_strictmixedhard_mixed_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","PressurePeak","hardgate","mixed_chain","80","0.978","8","4","0.859","84","80","83.29","S02_mid_campaign","Recovery","hardgate","target=84;stageTarget=84;effective=83.3;chains=80;role=Recovery;style=hardgate;chain=mixed_chain;cost=53.4"
"158","shape","ShapeCandidatePlanned","campaign500_shape_psg_next10b_08_L158_starfish","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10B/campaign500_shape_psg_next10b_08_L158_starfish.asset","bc55670a8c206af489ef8fa400562581","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10B/campaign500_shape_psg_next10b_08_L158_starfish.asset","ActiveReplace","ShapeMaskInventory","NeedsFinalManualReview","","CoreBurst","","96","0.981","12","5","","99","96","","S02_mid_campaign","Shape","","unchanged_from_v3_or_non_normal"
"159","normal","ReplacedRhythmV4","c5nep_w11b_56_nutation_strict_mixed_hard_v1_rect_s50_o496_v00_strictmixedhard_mixed_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_56_nutation_strict_mixed_hard_v1_rect_s50_o496_v00_strictmixedhard_mixed_chain.asset","50e4948294dd7d04098b55bf277724a3","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11b/c5nep_w11b_56_nutation_strict_mixed_hard_v1_rect_s50_o496_v00_strictmixedhard_mixed_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","PeelLight","peel","rail_chain","71","0.983","10","3","0.897","100","71","77.05","S02_mid_campaign","Normal","peel","target=100;stageTarget=100;effective=77.0;chains=71;role=Normal;style=peel;chain=rail_chain;cost=107.7"
"160","normal","ReplacedRhythmV4","campaign500_normal_full_v1_s01_s13_150_nutation_mixed_neutral_v1_rect_s13_o128_v02_neutralmixed_mixed_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_150_nutation_mixed_neutral_v1_rect_s13_o128_v02_neutralmixed_mixed_chain.asset","026d1aa6543432c4dac446cbd681fe14","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_150_nutation_mixed_neutral_v1_rect_s13_o128_v02_neutralmixed_mixed_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","NeutralMixed","neutral","mixed_chain","69","0.992","9","6","0.9","76","69","75.45","S02_mid_campaign","Normal","neutral","target=76;stageTarget=76;effective=75.5;chains=69;role=Normal;style=neutral;chain=mixed_chain;cost=35.6"
"161","normal","ReplacedRhythmV4","campaign500_normal_early_plus_v1_topup_fastlane1_40_nutation_flow_rail_v1_rect_s32_o311_v00_flowrail_rail_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_40_nutation_flow_rail_v1_rect_s32_o311_v00_flowrail_rail_chain.asset","5fbaa52a6b43d74439c9a17858003afd","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_40_nutation_flow_rail_v1_rect_s32_o311_v00_flowrail_rail_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","FlowRail","flow","rail_chain","47","0.996","10","5","0.865","53","47","53.32","S02_mid_campaign","Recovery","flow","target=53;stageTarget=53;effective=53.3;chains=47;role=Recovery;style=flow;chain=rail_chain;cost=43.0"
"162","normal","ReplacedRhythmV4","c5hole_lowchoice_v1_h02r_38_nutation_strict_mixed_axisbreak_v1_rect_s11_o105_v01_strictmixedaxisbreak_axis_break_chain_hf1","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_38_nutation_strict_mixed_axisbreak_v1_rect_s11_o105_v01_strictmixedaxisbreak_axis_break_chain_hf1.asset","14eeabde55453d94187b38e67b3e3ac1","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_38_nutation_strict_mixed_axisbreak_v1_rect_s11_o105_v01_strictmixedaxisbreak_axis_break_chain_hf1.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","Campaign500_HardGateUntil0910","hardgate","unknown_chain","74","0.983","10","6","0.87","95","74","91.10","S02_mid_campaign","Normal","hardgate","target=95;stageTarget=95;effective=91.1;chains=74;role=Normal;style=hardgate;chain=unknown_chain;cost=83.3"
"163","shape","ShapeCandidatePlanned","campaign500_shape_psg_remaining_drop_top3_02_L163_ring_r2dense","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_02_L163_ring_r2dense.asset","bd61dd4f178af9447b968af0a1f7ff24","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_02_L163_ring_r2dense.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","DenseWeave","","90","0.984","10","7","","99","90","","S02_mid_campaign","Shape","","unchanged_from_v3_or_non_normal"
"164","normal","ReplacedRhythmV4","campaign500_longchain_prod200_pool_v1_121_l155_long_normal_a_dense_s16_slot_seedlock_gate_carrier","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_121_l155_long_normal_a_dense_s16_slot_seedlock_gate_carrier.asset","d6e87b9d4a8a8ac40a6a66820ae24162","U/Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_121_l155_long_normal_a_dense_s16_slot_seedlock_gate_carrier.asset","ActiveReplace","SeedV5LongChain30Front300","RhythmV4Front300TraceKeep","slot_seedlock_gate_carrier","longchain","family_profile_chain","37","0.9460","10","2","0.919","114","37","119.70","S02_mid_campaign","Hard","longchain","target=114;stageTarget=114;effective=119.7;chains=37;role=Hard;style=longchain;chain=family_profile_chain;cost=67.8"
"165","normal","ReplacedRhythmV4","campaign500_normal_full_v1_s14_s26_04_nutation_mixed_neutral_v1_rect_s14_o137_v00_neutralmixed_mixed_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_04_nutation_mixed_neutral_v1_rect_s14_o137_v00_neutralmixed_mixed_chain.asset","2a37fcc1a0dbf2740b7766bef3b51c0e","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_04_nutation_mixed_neutral_v1_rect_s14_o137_v00_neutralmixed_mixed_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","NeutralMixed","neutral","mixed_chain","72","0.985","10","4","0.923","86","72","77.23","S02_mid_campaign","Recovery","neutral","target=86;stageTarget=86;effective=77.2;chains=72;role=Recovery;style=neutral;chain=mixed_chain;cost=70.1"
"166","normal","ReplacedRhythmV4","nutation_longchain_candidate80_holefix_s2_v1_60_nutation_longchain_spine_v1_rect_c80hf2_15_d3_section_spine","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_60_nutation_longchain_spine_v1_rect_c80hf2_15_d3_section_spine.asset","f8ff24d3fe13a9f44b0453ed562403b2","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_60_nutation_longchain_spine_v1_rect_c80hf2_15_d3_section_spine.asset","ActiveReplace","NutationLongChainStrict60Front300","RhythmV4Front300TraceKeep","maze_long_chain","longchain","spine_chain","101","0.956","10","7","0.852","119","101","133.12","S02_mid_campaign","Hard","longchain","target=119;stageTarget=119;effective=133.1;chains=101;role=Hard;style=longchain;chain=spine_chain;cost=79.0"
"167","hole","OriginalNonTarget","hole_candidate_021_std_22x26_lock","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_021_std_22x26_lock.asset","9dc29cdf0d64dec44b343c393217dc28","U/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_021_std_22x26_lock.asset","KeepCurrent","","","","","","","","","","","53","","","S02_mid_campaign","HoleRescue","","unchanged_from_v3_or_non_normal"
"168","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_39_L168_brickcellphone_lock","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_39_L168_brickcellphone_lock.asset","7dddf6513821cc745aaddbb8298add7a","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_39_L168_brickcellphone_lock.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","LockBuckle","","118","0.990","8","14","","110","118","","S02_mid_campaign","Shape","","unchanged_from_v3_or_non_normal"
"169","normal","ReplacedRhythmV4","nutation_longchain_candidate80_holefix_s3_v1_64_nutation_longchain_spine_v1_rect_c80hf3_16_d3_lock_spine","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_64_nutation_longchain_spine_v1_rect_c80hf3_16_d3_lock_spine.asset","cb8bd7086ffd5584da28a31fd6d2fa6f","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_64_nutation_longchain_spine_v1_rect_c80hf3_16_d3_lock_spine.asset","ActiveReplace","NutationLongChainStrict60Front300","RhythmV4Front300TraceKeep","maze_long_chain","longchain","spine_chain","109","0.955","10","6","0.834","124","109","135.76","S02_mid_campaign","PeakExtreme","longchain","target=124;stageTarget=124;effective=135.8;chains=109;role=PeakExtreme;style=longchain;chain=spine_chain;cost=81.8"
"170","normal","ReplacedRhythmV4","c5hole_lowchoice_v1_h05r_05_nutation_strict_mixed_choiceclamp_v1_rect_s20_o196_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h05r/c5hole_lowchoice_v1_h05r_05_nutation_strict_mixed_choiceclamp_v1_rect_s20_o196_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","3387df42f9a155a4889e30afba507b2e","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h05r/c5hole_lowchoice_v1_h05r_05_nutation_strict_mixed_choiceclamp_v1_rect_s20_o196_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","Campaign500_HardGateUntil0910","hardgate","choice_clamp_chain","76","0.982","11","7","0.842","104","76","102.61","S02_mid_campaign","Recovery","hardgate","target=104;stageTarget=104;effective=102.6;chains=76;role=Recovery;style=hardgate;chain=choice_clamp_chain;cost=109.9"
"171","normal","ReplacedRhythmV4","c5nep_w10smh_17_nutation_strict_mixed_hard_v1_rect_s24_o236_v00_strictmixedhard_mixed_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_17_nutation_strict_mixed_hard_v1_rect_s24_o236_v00_strictmixedhard_mixed_chain.asset","fc498a6197c3a4c4a8b734bb366bfbaf","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_17_nutation_strict_mixed_hard_v1_rect_s24_o236_v00_strictmixedhard_mixed_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","PeelMid","hardgate","rail_chain","76","0.989","10","6","0.846","108","76","93.22","S02_mid_campaign","Recovery","hardgate","target=108;stageTarget=108;effective=93.2;chains=76;role=Recovery;style=hardgate;chain=rail_chain;cost=123.0"
"172","normal","ReplacedRhythmV4","nutation_longchain_candidate80_holefix_s2_v1_07_nutation_longchain_patch_v1_rect_c80hf2_02_d1_maze_patch","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_07_nutation_longchain_patch_v1_rect_c80hf2_02_d1_maze_patch.asset","cc95ee8d4f4d1d5469bd47e05f77ae54","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_07_nutation_longchain_patch_v1_rect_c80hf2_02_d1_maze_patch.asset","ActiveReplace","NutationLongChainStrict60Front300","RhythmV4Front300TraceKeep","maze_long_chain","longchain","patch_chain","70","0.947","9","7","0.848","106","70","85.34","S02_mid_campaign","Hard","longchain","target=106;stageTarget=106;effective=85.3;chains=70;role=Hard;style=longchain;chain=patch_chain;cost=84.9"
"173","shape","ShapeCandidatePlanned","campaign500_shape_psg_remaining_drop_top3_05_L173_teapot_r2dense","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_05_L173_teapot_r2dense.asset","5b2f2152a43cc9c44bd8f2d442c0a45c","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_05_L173_teapot_r2dense.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","DenseWeave","","107","0.989","10","15","","104","107","","S02_mid_campaign","Shape","","unchanged_from_v3_or_non_normal"
"174","normal","ReplacedRhythmV4","c5hole_lowchoice_v1_h04r_18_nutation_strict_mixed_choiceclamp_v1_rect_s17_o166_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_18_nutation_strict_mixed_choiceclamp_v1_rect_s17_o166_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","ddb63bcfbc4e5274da6436f534a7a9da","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_18_nutation_strict_mixed_choiceclamp_v1_rect_s17_o166_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","Campaign500_HardGateUntil0910","hardgate","choice_clamp_chain","74","0.983","10","6","0.916","95","74","88.60","S02_mid_campaign","Recovery","hardgate","target=95;stageTarget=95;effective=88.6;chains=74;role=Recovery;style=hardgate;chain=choice_clamp_chain;cost=92.8"
"175","normal","ReplacedRhythmV4","campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain.asset","db06f090e16e07944beec50ed4a7667b","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","NeutralMixed","neutral","mixed_chain","71","0.983","9","5","0.891","92","71","74.43","S02_mid_campaign","Normal","neutral","target=92;stageTarget=92;effective=74.4;chains=71;role=Normal;style=neutral;chain=mixed_chain;cost=83.6"
"176","normal","ReplacedRhythmV4","c5hole_lowchoice_v1_h01r_19_nutation_strict_mixed_peak_v1_rect_s04_o039_v00_strictmixedpeak_strict_peak_chain_hf1","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_19_nutation_strict_mixed_peak_v1_rect_s04_o039_v00_strictmixedpeak_strict_peak_chain_hf1.asset","aa5bacea994a26f458434fb415cdaf98","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_19_nutation_strict_mixed_peak_v1_rect_s04_o039_v00_strictmixedpeak_strict_peak_chain_hf1.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","Campaign500_HardGateUntil0910","hardgate","strict_peak_chain","73","0.98","10","7","0.868","112","73","94.92","S02_mid_campaign","Hard","hardgate","target=112;stageTarget=112;effective=94.9;chains=73;role=Hard;style=hardgate;chain=strict_peak_chain;cost=96.5"
"177","hole","OriginalNonTarget","hole_candidate_074_wide_28x22_dense","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_074_wide_28x22_dense.asset","ca201acf00435cf43ad0a8ddc1495a26","U/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_074_wide_28x22_dense.asset","KeepCurrent","","","","","","","","","","","52","","","S02_mid_campaign","HoleRescue","","unchanged_from_v3_or_non_normal"
"178","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_44_L178_shell_core","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_44_L178_shell_core.asset","61d809e917c3b434cb557f3ae2e3ca38","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_44_L178_shell_core.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","CoreBurst","","90","0.989","10","9","","104","90","","S02_mid_campaign","Shape","","unchanged_from_v3_or_non_normal"
