"chokeClass","chokeScore","levelId","order","category","difficultyCode","sampleRole","chains","arrows","solved","processTier","avgChoices","choiceP80","maxChoices","remoteChokes","remoteScore","compositeBreakWindows","afterLocalFrontierBreaks","switchFrontierBreaks","choiceChokeWindows","meaningfulOptionRate","localOnlyRate","usefulTensionRate","flatConsequenceRate","branchDivergenceAvg","localRun","nearOuterRun","depFollowRun","sts","collapse","riskTags","assetPath","sourceFile"
"WeakOrNoChoke","3.388","nutation_flow_rail_v1_02_nutation_flow_rail_v1_rect_section_rail","","","","","52","","","B","6.12","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.847","0.226","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationFlowRailV1/nutation_flow_rail_v1_02_nutation_flow_rail_v1_rect_section_rail.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_style_matrix_v1_current_best_rows.csv"
"WeakOrNoChoke","3.388","nutation_hub_spoke_v5_hybrid_refine_01_nutation_hub_spoke_v5_hybrid_refine_rect_hr01_woven_stage_b_exact","","","","","94","","True","B","5.21","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.847","0.232","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubSpokeV5HybridRefine/nutation_hub_spoke_v5_hybrid_refine_01_nutation_hub_spoke_v5_hybrid_refine_rect_hr01_woven_stage_b_exact.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_hub_spoke_v5_hybrid_refine_smoke1_trace_joined.csv"
"WeakOrNoChoke","3.388","campaign500_normal_full_v1_s14_s26_101_nutation_mixed_neutral_v1_rect_s22_o212_v01_neutralmixed_mixed_chain","115","normal","","","","","","","0","0","9","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0.847","0.236","notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_101_nutation_mixed_neutral_v1_rect_s22_o212_v01_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_500_manifest.csv"
"WeakOrNoChoke","3.38","campaign500_longchain_prod200_pool_v1_114_l145_long_normal_b_maze_s15_slot_seedweave_braid_carrier","145","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.845","0","notSolvedLike","campaign500_longchain_prod200_pool_v1_114_l145_long_normal_b_maze_s15_slot_seedweave_braid_carrier","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_diverse_v4_50_dropped.csv"
"WeakOrNoChoke","3.376","campaign500_longchain_prod200_pool_v1_78_l102_long_normal_a_dense_s11_slot_seedmaze_section_weave","102","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.844","0","notSolvedLike","campaign500_longchain_prod200_pool_v1_78_l102_long_normal_a_dense_s11_slot_seedmaze_section_weave","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_diverse_v4_50_dropped.csv"
"WeakOrNoChoke","3.372","campaign500_longchain_prod200_pool_v1_62_l482_long_normal_b_lock_s49_slot_seedweave_braid_carrier_near","482","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.843","0","notSolvedLike","campaign500_longchain_prod200_pool_v1_62_l482_long_normal_b_lock_s49_slot_seedweave_braid_carrier_near","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_diverse_v4_50_dropped.csv"
"WeakOrNoChoke","3.368","nutation_longchain_curve_v1_03_nutation_longchain_curve_v1_rect_weave_curve","","","","","55","","","A","5.33","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.842","0.053","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCurveV1/nutation_longchain_curve_v1_03_nutation_longchain_curve_v1_rect_weave_curve.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_style_matrix_v1_current_representative_rows.csv"
"WeakOrNoChoke","3.368","nutation_peel_v1_03_nutation_peel_rect_dense_weave","","","","","62","","True","B","5.15","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.842","0.158","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationPeelV1/nutation_peel_v1_03_nutation_peel_rect_dense_weave.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_peel_v1_wt_smoke_production_keep.csv"
"WeakOrNoChoke","3.368","campaign500_longchain_prod200_pool_v1_139_l172_long_hard_section_s18_slot_seedweave_dense_support","172","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.842","0","notSolvedLike","campaign500_longchain_prod200_pool_v1_139_l172_long_hard_section_s18_slot_seedweave_dense_support","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_diverse_v4_50_dropped.csv"
"WeakOrNoChoke","3.368","nutation_longchain_candidate80_holefix_s3_v1_52_nutation_longchain_spine_v1_rect_c80hf3_13_d3_weave_spine","","","","","96","","True","B","4.41","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.842","0.285","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_52_nutation_longchain_spine_v1_rect_c80hf3_13_d3_weave_spine.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_candidate80_holefix_s3_v1_trace_joined.csv"
"WeakOrNoChoke","3.364","campaign500_longchain_prod200_pool_v1_07_l010_long_hard_lock_s01_slot_seedlock_gate_carrier_near","10","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.841","0","notSolvedLike","campaign500_longchain_prod200_pool_v1_07_l010_long_hard_lock_s01_slot_seedlock_gate_carrier_near","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_diverse_v4_50_dropped.csv"
"WeakOrNoChoke","3.364","campaign500_longchain_prod200_pool_v1_06_l010_long_hard_lock_s01_slot_seedlock_gate_carrier_near","10","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.841","0","notSolvedLike","campaign500_longchain_prod200_pool_v1_06_l010_long_hard_lock_s01_slot_seedlock_gate_carrier_near","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_diverse_v4_50_dropped.csv"
"WeakOrNoChoke","3.36","nutation_longchain_candidate80_holefix_s3_v1_45_nutation_longchain_curve_v1_rect_c80hf3_12_d3_maze_curve","","","","","108","","True","B","4.71","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.84","0.235","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_45_nutation_longchain_curve_v1_rect_c80hf3_12_d3_maze_curve.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","3.356","nutation_longchain_candidate80_v1_58_nutation_longchain_rail_v1_rect_c80_15_d3_section_rail","","","","","104","","True","B","4.46","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.839","0.272","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_58_nutation_longchain_rail_v1_rect_c80_15_d3_section_rail.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","3.356","campaign500_longchain_prod200_pool_v1_42_l055_long_normal_b_section_s06_slot_seedweave_braid_carrier","55","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.839","0","notSolvedLike","campaign500_longchain_prod200_pool_v1_42_l055_long_normal_b_section_s06_slot_seedweave_braid_carrier","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_diverse_v4_50_dropped.csv"
"WeakOrNoChoke","3.352","nutation_longchain_candidate80_v1_40_nutation_longchain_spine_v1_rect_c80_10_d2_section_spine","","","","","68","","True","B","3.38","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.838","0.239","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_40_nutation_longchain_spine_v1_rect_c80_10_d2_section_spine.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","3.344","nutation_maze_rail_v1_03_nutation_maze_rail_v1_rect_dense_rail_lattice","","","","","79","","True","B","4.57","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.836","0.24","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationMazeRailV1/nutation_maze_rail_v1_03_nutation_maze_rail_v1_rect_dense_rail_lattice.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_maze_rail_v1_smoke1_trace_joined.csv"
"WeakOrNoChoke","3.344","campaign500_normal_full_v1_s27_s38_126_nutation_mixed_neutral_v1_rect_s37_o366_v02_neutralmixed_mixed_chain","366","normal","","","","","","","0","0","9","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0.836","0.221","notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_126_nutation_mixed_neutral_v1_rect_s37_o366_v02_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_500_manifest.csv"
"WeakOrNoChoke","3.344","nutation_longchain_candidate80_holefix_s3_v1_31_nutation_longchain_patch_v1_rect_c80hf3_08_d2_weave_patch","","","","","98","","True","B","5.33","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.836","0.346","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_31_nutation_longchain_patch_v1_rect_c80hf3_08_d2_weave_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","3.344","campaign500_normal_full_v1_s27_s38_126_nutation_mixed_neutral_v1_rect_s37_o366_v02_neutralmixed_mixed_chain","30","normal","","","","","","","0","0","9","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0.836","0","notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_126_nutation_mixed_neutral_v1_rect_s37_o366_v02_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","3.34","campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain","362","normal","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0.835","0.264","notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_500_manifest.csv"
"WeakOrNoChoke","3.34","campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain","45","normal","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0.835","0","notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","3.34","campaign500_longchain_prod200_pool_v1_99_l125_long_hard_lock_s13_slot_seedlock_spine_gate","125","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.835","0","notSolvedLike","campaign500_longchain_prod200_pool_v1_99_l125_long_hard_lock_s13_slot_seedlock_spine_gate","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_diverse_v4_50_dropped.csv"
"WeakOrNoChoke","3.336","nutation_hub_spoke_v5_hybrid_16_nutation_hub_spoke_v5_hybrid_rect_hy04_core_stage","","","","","87","","True","Drop","4.59","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.834","0.36","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubSpokeV5Hybrid/nutation_hub_spoke_v5_hybrid_16_nutation_hub_spoke_v5_hybrid_rect_hy04_core_stage.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_hub_spoke_v5_hybrid_smoke6_trace_joined.csv"
"WeakOrNoChoke","3.332","nutation_longchain_candidate80_holefix_v1_03_nutation_longchain_patch_v1_rect_c80hf_01_d1_lock_patch","","","","","64","","True","B","4.62","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.833","0.184","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_03_nutation_longchain_patch_v1_rect_c80hf_01_d1_lock_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_candidate80_holefix_v1_trace_joined.csv"
"WeakOrNoChoke","3.332","nutation_longchain_candidate80_holefix_v1_03_nutation_longchain_patch_v1_rect_c80hf_01_d1_lock_patch","232","normal","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0.833","0","notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_03_nutation_longchain_patch_v1_rect_c80hf_01_d1_lock_patch.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","3.332","campaign500_normal_full_v1_s01_s13_88_nutation_mixed_neutral_v1_rect_s08_o079_v00_neutralmixed_mixed_chain","10","normal","","","","","","","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0.833","0.194","notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_88_nutation_mixed_neutral_v1_rect_s08_o079_v00_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_500_manifest.csv"
"WeakOrNoChoke","3.332","campaign500_normal_full_v1_s01_s13_88_nutation_mixed_neutral_v1_rect_s08_o079_v00_neutralmixed_mixed_chain","10","normal","","","","","","","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0.833","0","notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_88_nutation_mixed_neutral_v1_rect_s08_o079_v00_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","3.332","c5nep_w11c_35_nutation_strict_mixed_hard_v1_rect_s39_o386_v04_strictmixedhard_mixed_chain","255","normal","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0.833","0","notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_35_nutation_strict_mixed_hard_v1_rect_s39_o386_v04_strictmixedhard_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","3.332","c5nep_w11c_35_nutation_strict_mixed_hard_v1_rect_s39_o386_v04_strictmixedhard_mixed_chain","386","normal","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0.833","0.274","notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_35_nutation_strict_mixed_hard_v1_rect_s39_o386_v04_strictmixedhard_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_500_manifest.csv"
"WeakOrNoChoke","3.324","nutation_longchain_candidate80_holefix_s2_v1_37_nutation_longchain_curve_v1_rect_c80hf2_10_d2_section_curve","","","","","89","","True","Drop","4.71","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.831","0.23","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_37_nutation_longchain_curve_v1_rect_c80hf2_10_d2_section_curve.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","3.324","nutation_longchain_candidate80_holefix_s3_v1_16_nutation_longchain_spine_v1_rect_c80hf3_04_d1_core_spine","","","","","59","","True","A","3.98","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.831","0.177","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_16_nutation_longchain_spine_v1_rect_c80hf3_04_d1_core_spine.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_candidate80_holefix_s3_v1_trace_joined.csv"
"WeakOrNoChoke","3.324","c5nep_w11a_33_nutation_strict_mixed_hard_v1_rect_s37_o365_v02_strictmixedhard_mixed_chain","365","normal","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0.831","0.264","notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_33_nutation_strict_mixed_hard_v1_rect_s37_o365_v02_strictmixedhard_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_500_manifest.csv"
"WeakOrNoChoke","3.324","c5nep_w11a_33_nutation_strict_mixed_hard_v1_rect_s37_o365_v02_strictmixedhard_mixed_chain","59","normal","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0.831","0","notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_33_nutation_strict_mixed_hard_v1_rect_s37_o365_v02_strictmixedhard_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","3.324","nutation_longchain_candidate80_holefix_s3_v1_16_nutation_longchain_spine_v1_rect_c80hf3_04_d1_core_spine","216","normal","","","","","","","0","0","7","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0.831","0","notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_16_nutation_longchain_spine_v1_rect_c80hf3_04_d1_core_spine.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","3.32","campaign500_normal_full_v1_s01_s13_101_nutation_mixed_neutral_v1_rect_s09_o086_v01_neutralmixed_mixed_chain","14","normal","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0.83","0.241","notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_101_nutation_mixed_neutral_v1_rect_s09_o086_v01_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_500_manifest.csv"
"WeakOrNoChoke","3.32","campaign500_normal_full_v1_s01_s13_101_nutation_mixed_neutral_v1_rect_s09_o086_v01_neutralmixed_mixed_chain","14","normal","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0.83","0","notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_101_nutation_mixed_neutral_v1_rect_s09_o086_v01_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
