"Row","Mode","Order","Section10","StyleHint","DifficultyCode","ExperienceRole","ProfileHint","SpecId","LevelId","AssetPath","Width","Height","Chains","TemplateTargetChains","SpecTargetChains","TargetChainsMin","TargetChainsMax","Arrows","Coverage","OuterBandCoverage","InitialMovableChains","EdgeHeadChains","AvgChain","MaxChain","PortableSolved","PortableOpeners","Attempts","Status","sourceReportCsv","sourceProjectRoot","originalAssetPath","absoluteAssetPath","traceEligible","traceSelected","traceSelectReason","traceSection","traceSectionBucket","traceCanvasBand","traceModeGroup","traceStaticScore"
"83","language_a","180","18","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_language_a_l180_sweep","campaign500_psg_prod200_c03_o011_s100_n050_83_sgp_pressure_hard_campaign500_language_a_l180_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_83_sgp_pressure_hard_campaign500_language_a_l180_sweep.asset","21","38","81","108","93","97","119","796","0.997","0.995","3","10","9.83","16","True","3","273","Style=PressureCampaignSweepLang | Score=26239 | TargetInitial=6 | OpeningRatio=0.037 | EarlyChoices=26.9/51 | LocalRun=4 | Jump=11.8 | NearRate=0.45 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=31411738 fill=796/798(0.997) chains=81 remaining=2 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_83_sgp_pressure_hard_campaign500_language_a_l180_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_83_sgp_pressure_hard_campaign500_language_a_l180_sweep.asset","True","True","section quota style_canvas","18","normal","tall_portrait","language","137.379"
"84","language_b","180","18","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_language_b_l180_sweep","campaign500_psg_prod200_c03_o011_s100_n050_84_sgp_pressure_hard_campaign500_language_b_l180_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_84_sgp_pressure_hard_campaign500_language_b_l180_sweep.asset","21","38","83","108","93","97","119","795","0.996","0.986","1","9","9.58","16","True","1","34","Style=PressureCampaignSweepLang | Score=20282 | TargetInitial=6 | OpeningRatio=0.012 | EarlyChoices=31.3/54 | LocalRun=6 | Jump=7.2 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=6392403 fill=795/798(0.996) chains=83 remaining=3 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_84_sgp_pressure_hard_campaign500_language_b_l180_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_84_sgp_pressure_hard_campaign500_language_b_l180_sweep.asset","True","False","","18","normal","tall_portrait","language","133.221"
"86","pure_relaxed","180","18","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_pure_relaxed_l180_sweep","campaign500_psg_prod200_c03_o011_s100_n050_86_sgp_pressure_hard_campaign500_pure_relaxed_l180_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_86_sgp_pressure_hard_campaign500_pure_relaxed_l180_sweep.asset","21","38","100","108","97","97","119","786","0.985","0.991","5","8","7.86","16","True","5","147","Style=PressureCampaignRelaxed | Score=22713 | TargetInitial=7 | OpeningRatio=0.070 | EarlyChoices=32.5/63 | LocalRun=9 | Jump=10.0 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=18248310 fill=786/798(0.985) chains=100 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=7->5 edgeHeads=10->8 earlyChoices=28.1/51 localRun=9 jump=10.0 near=0.61 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_86_sgp_pressure_hard_campaign500_pure_relaxed_l180_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_86_sgp_pressure_hard_campaign500_pure_relaxed_l180_sweep.asset","True","False","","18","normal","tall_portrait","pure","134.688"
"87","layout_soft","180","18","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_layout_soft_l180_sweep","campaign500_psg_prod200_c03_o011_s100_n050_87_sgp_pressure_hard_campaign500_layout_soft_l180_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_87_sgp_pressure_hard_campaign500_layout_soft_l180_sweep.asset","25","33","104","112","96","100","123","811","0.983","0.972","3","11","7.80","14","True","3","133","Style=PressureCampaignMedium | Score=20037 | TargetInitial=7 | OpeningRatio=0.029 | EarlyChoices=33.9/55 | LocalRun=6 | Jump=10.0 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignMedium seed=16791232 fill=811/825(0.983) chains=104 remaining=14 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_87_sgp_pressure_hard_campaign500_layout_soft_l180_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_87_sgp_pressure_hard_campaign500_layout_soft_l180_sweep.asset","True","True","section quota style_canvas","18","normal","wide_portrait","layout_soft","138.247"
"60","pure_relaxed","171","18","dense","1","Recovery","PSG_Normal_dense_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_pure_relaxed_l171_dense","","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_60_sgp_pressure_hard_campaign500_pure_relaxed_l171_dense.asset","22","38","0","108","97","97","119","0","0.000","0.000","0","0","0.00","0","False","0","0","CampaignPsgEdgeHeadsMiss edgeHeads=16 limit=15 chains=102 | Style=PressureCampaignRelaxed | Score=24295 | TargetInitial=7 | OpeningRatio=0.069 | EarlyChoices=20.6/53 | LocalRun=5 | Jump=8.7 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=16542997 fill=822/836(0.983) chains=102 remaining=14 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=7->4 edgeHeads=19->16 earlyChoices=18.7/31 localRun=5 jump=8.8 near=0.65 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_60_sgp_pressure_hard_campaign500_pure_relaxed_l171_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_60_sgp_pressure_hard_campaign500_pure_relaxed_l171_dense.asset","False",,,,,,,
"61","layout_soft","171","18","dense","1","Recovery","PSG_Normal_dense_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_layout_soft_l171_dense","","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_61_sgp_pressure_hard_campaign500_layout_soft_l171_dense.asset","25","33","0","108","124","96","117","0","0.000","0.000","0","0","0.00","0","False","0","0","ChainTargetMiss chains=146 target=124 | Style=PressureCampaignShort | Score=5349 | TargetInitial=10 | OpeningRatio=0.021 | EarlyChoices=30.1/52 | LocalRun=16 | Jump=6.4 | NearRate=0.77 | Direction=n/a | Peel style=PressureCampaignShort seed=21788963 fill=807/825(0.978) chains=146 remaining=18 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_61_sgp_pressure_hard_campaign500_layout_soft_l171_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_61_sgp_pressure_hard_campaign500_layout_soft_l171_dense.asset","False",,,,,,,
"76","language_b","176","18","lock","3","Pressure","PSG_Normal_lock_VeryHard_Pressure","sgp_pressure_hard_campaign500_language_b_l176_lock","","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_76_sgp_pressure_hard_campaign500_language_b_l176_lock.asset","23","37","0","112","105","101","123","0","0.000","0.000","0","0","0.00","0","False","0","0","LanguageGateMiss style=LockBuckle chains=104 avg=8.10 max=15 straight=0.558 openers=4 edgeHeads=15 | Style=PressureCampaignLockLang | Score=43291 | TargetInitial=5 | OpeningRatio=0.038 | EarlyChoices=20.5/36 | LocalRun=8 | Jump=11.9 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignLockLang seed=20143335 fill=842/851(0.989) chains=104 remaining=9 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_76_sgp_pressure_hard_campaign500_language_b_l176_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_76_sgp_pressure_hard_campaign500_language_b_l176_lock.asset","False",,,,,,,
"85","language_c","180","18","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_language_c_l180_sweep","","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_85_sgp_pressure_hard_campaign500_language_c_l180_sweep.asset","21","38","0","108","93","97","119","0","0.000","0.000","0","0","0.00","0","False","0","0","LanguageGateMiss style=Sweep chains=86 avg=9.21 max=16 straight=0.811 openers=4 edgeHeads=12 | Style=PressureCampaignSweepLang | Score=5332 | TargetInitial=6 | OpeningRatio=0.047 | EarlyChoices=37.8/65 | LocalRun=5 | Jump=8.0 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=14886708 fill=792/798(0.992) chains=86 remaining=6 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_85_sgp_pressure_hard_campaign500_language_c_l180_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_85_sgp_pressure_hard_campaign500_language_c_l180_sweep.asset","False",,,,,,,
"97","language_a","185","19","section","2","Pressure","PSG_Normal_section_Hard_Pressure","sgp_pressure_hard_campaign500_language_a_l185_section","campaign500_psg_prod200_c03_o011_s100_n050_97_sgp_pressure_hard_campaign500_language_a_l185_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_97_sgp_pressure_hard_campaign500_language_a_l185_section.asset","21","37","104","103","97","93","113","766","0.986","0.991","2","8","7.37","14","True","2","368","Style=PressureCampaignSectionLang | Score=34595 | TargetInitial=6 | OpeningRatio=0.019 | EarlyChoices=23.6/36 | LocalRun=5 | Jump=7.1 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=41490072 fill=766/777(0.986) chains=104 remaining=11 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_97_sgp_pressure_hard_campaign500_language_a_l185_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_97_sgp_pressure_hard_campaign500_language_a_l185_section.asset","True","False","","19","challenge","tall_portrait","language","135.783"
"98","language_b","185","19","section","2","Pressure","PSG_Normal_section_Hard_Pressure","sgp_pressure_hard_campaign500_language_b_l185_section","campaign500_psg_prod200_c03_o011_s100_n050_98_sgp_pressure_hard_campaign500_language_b_l185_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_98_sgp_pressure_hard_campaign500_language_b_l185_section.asset","21","37","101","103","97","93","113","769","0.990","0.991","3","10","7.61","14","True","3","4","Style=PressureCampaignSectionLang | Score=33670 | TargetInitial=6 | OpeningRatio=0.030 | EarlyChoices=22.2/57 | LocalRun=9 | Jump=8.2 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=3379632 fill=769/777(0.990) chains=101 remaining=8 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_98_sgp_pressure_hard_campaign500_language_b_l185_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_98_sgp_pressure_hard_campaign500_language_b_l185_section.asset","True","True","section quota style_canvas","19","challenge","tall_portrait","language","137.838"
"99","pure_relaxed","185","19","section","2","Pressure","PSG_Normal_section_Hard_Pressure","sgp_pressure_hard_campaign500_pure_relaxed_l185_section","campaign500_psg_prod200_c03_o011_s100_n050_99_sgp_pressure_hard_campaign500_pure_relaxed_l185_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_99_sgp_pressure_hard_campaign500_pure_relaxed_l185_section.asset","21","37","96","103","93","93","113","764","0.983","0.977","4","7","7.96","16","True","4","166","Style=PressureCampaignRelaxed | Score=27278 | TargetInitial=7 | OpeningRatio=0.042 | EarlyChoices=29.3/56 | LocalRun=8 | Jump=6.8 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=20357744 fill=764/777(0.983) chains=96 remaining=13 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_99_sgp_pressure_hard_campaign500_pure_relaxed_l185_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_99_sgp_pressure_hard_campaign500_pure_relaxed_l185_section.asset","True","False","","19","challenge","tall_portrait","pure","134.177"
"100","layout_soft","185","19","section","2","Pressure","PSG_Normal_section_Hard_Pressure","sgp_pressure_hard_campaign500_layout_soft_l185_section","campaign500_psg_prod200_c03_o011_s100_n050_100_sgp_pressure_hard_campaign500_layout_soft_l185_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_100_sgp_pressure_hard_campaign500_layout_soft_l185_section.asset","24","31","104","99","93","89","108","732","0.984","0.975","4","8","7.04","14","True","4","85","Style=PressureCampaignMedium | Score=21753 | TargetInitial=7 | OpeningRatio=0.038 | EarlyChoices=24.1/41 | LocalRun=7 | Jump=7.0 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=11883833 fill=732/744(0.984) chains=104 remaining=12 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_100_sgp_pressure_hard_campaign500_layout_soft_l185_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_100_sgp_pressure_hard_campaign500_layout_soft_l185_section.asset","True","True","section quota style_canvas","19","challenge","wide_portrait","layout_soft","138.614"
"110","language_a","189","19","lock","3","Pressure","PSG_Normal_lock_VeryHard_Pressure","sgp_pressure_hard_campaign500_language_a_l189_lock","campaign500_psg_prod200_c03_o011_s100_n050_110_sgp_pressure_hard_campaign500_language_a_l189_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_110_sgp_pressure_hard_campaign500_language_a_l189_lock.asset","23","38","104","112","105","101","123","859","0.983","0.965","2","10","8.26","15","True","2","64","Style=PressureCampaignLockLang | Score=55093 | TargetInitial=5 | OpeningRatio=0.019 | EarlyChoices=22.1/39 | LocalRun=7 | Jump=5.8 | NearRate=0.77 | Direction=n/a | Peel style=PressureCampaignLockLang seed=9771816 fill=859/874(0.983) chains=104 remaining=15 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c03_o011_s100_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c03_o011_s100_n050/campaign500_psg_prod200_c03_o011_s100_n050_110_sgp_pressure_hard_campaign500_language_a_l189_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c03\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c03_o011_s100_n050\campaign500_psg_prod200_c03_o011_s100_n050_110_sgp_pressure_hard_campaign500_language_a_l189_lock.asset","True","True","section quota style_canvas","19","challenge","tall_portrait","language","136.449"
